8.47485,8.81229,,5327.64591,5327.91009,,Latitudes,,difference,squared difference
4065.99216,4058.93922,,785.52258,784.60128,,4065.99216,4058.93922,7.05293999992,49.74396264
4070.6142,4065.99216,,787.79031,785.52258,,4070.6142,4065.99216,4.62204000029988,21.36325376
4074.26388,4070.6142,,791.0859,787.79031,,4074.26388,4070.6142,3.64967999990995,13.3201641
4078.75605,4074.26388,,793.7721,791.0859,,4078.75605,4074.26388,4.4921699998099,20.17959131
4081.72419,4078.75605,,797.13762,793.7721,,4081.72419,4078.75605,2.9681399998999,8.809855059
4085.19294,4081.72419,,799.26771,797.13762,,4085.19294,4081.72419,3.46875000031014,12.03222656
4088.00124,4085.19294,,801.68196,799.26771,,4088.00124,4085.19294,2.80829999970001,7.886548888
4090.2057,4088.00124,,803.10831,801.68196,,4090.2057,4088.00124,2.20446000021002,4.859643893
4091.21247,4090.2057,,804.31599,803.10831,,4091.21247,4090.2057,1.00677000009,1.013585833
4093.16163,4091.21247,,806.06646,804.31599,,4093.16163,4091.21247,1.94915999998011,3.799224706
4096.19748,4093.16163,,804.98976,806.06646,,4096.19748,4093.16163,3.03584999958957,9.21638522
4099.23222,4096.19748,,793.9164,804.98976,,4099.23222,4096.19748,3.03474000029018,9.209646869
4099.48308,4099.23222,,792.16593,793.9164,,4099.48308,4099.23222,0.250860000250213,0.06293074
4098.08337,4099.48308,,783.31812,792.16593,,4098.08337,4099.48308,-1.39971000026981,1.959188085
4103.77434,4098.08337,,772.5489,783.31812,,4103.77434,4098.08337,5.69097000001966,32.38713954
4105.92885,4103.77434,,765.4449,772.5489,,4105.92885,4103.77434,2.15451000002031,4.64191334
4109.69619,4105.92885,,758.00901,765.4449,,4109.69619,4105.92885,3.7673400001695,14.19285068
4112.77977,4109.69619,,749.93376,758.00901,,4112.77977,4109.69619,3.08357999999043,9.508465616
4115.89443,4112.77977,,743.17275,749.93376,,4115.89443,4112.77977,3.1146599998101,9.701106914
4118.1888,4115.89443,,733.65228,743.17275,,4118.1888,4115.89443,2.29437000014968,5.264133698
4120.87278,4118.1888,,726.8613,733.65228,,4120.87278,4118.1888,2.68397999965964,7.203748639
4123.5834,4120.87278,,721.67094,726.8613,,4123.5834,4120.87278,2.71062000028996,7.347460786
4125.09189,4123.5834,,716.89461,721.67094,,4125.09189,4123.5834,1.50848999980008,2.275542079
4129.81605,4125.09189,,711.27024,716.89461,,4129.81605,4125.09189,4.7241600000807,22.31768771
4131.4311,4129.81605,,706.62378,711.27024,,4131.4311,4129.81605,1.6150499999394,2.608386502
4134.02739,4131.4311,,702.78207,706.62378,,4134.02739,4131.4311,2.59629000029054,6.740721766
4134.50913,4134.02739,,698.83602,702.78207,,4134.50913,4134.02739,0.481739999640013,0.232073427
4134.33597,4134.50913,,697.72713,698.83602,,4134.33597,4134.50913,-0.173159999740164,0.029984386
4134.89319,4134.33597,,695.41944,697.72713,,4134.89319,4134.33597,0.557219999969675,0.310494128
4136.16081,4134.89319,,693.43698,695.41944,,4136.16081,4134.89319,1.26761999998052,1.606860464
4137.22752,4136.16081,,690.89397,693.43698,,4137.22752,4136.16081,1.06670999993003,1.137870224
4138.82592,4137.22752,,687.74379,690.89397,,4138.82592,4137.22752,1.59840000013992,2.55488256
4140.23007,4138.82592,,683.20389,687.74379,,4140.23007,4138.82592,1.40414999984932,1.971637222
4142.33463,4140.23007,,678.98589,683.20389,,4142.33463,4140.23007,2.10456000022077,4.429172795
4144.00518,4142.33463,,676.15872,678.98589,,4144.00518,4142.33463,1.67054999980974,2.790737302
4145.82447,4144.00518,,672.89754,676.15872,,4145.82447,4144.00518,1.81928999988031,3.309816104
4155.49257,4145.82447,,654.25953,672.89754,,4155.49257,4145.82447,9.66810000019996,93.47215761
4161.3789,4155.49257,,646.98015,654.25953,,4161.3789,4155.49257,5.88633000001937,34.64888087
4165.36491,4161.3789,,638.59743,646.98015,,4165.36491,4161.3789,3.98600999973041,15.88827572
4163.32806,4165.36491,,635.02989,638.59743,,4163.32806,4165.36491,-2.0368499997503,4.148757921
4161.69303,4163.32806,,628.83387,635.02989,,4161.69303,4163.32806,-1.63503000001947,2.673323101
4164.11394,4161.69303,,624.02535,628.83387,,4164.11394,4161.69303,2.42090999997981,5.860805228
4164.91536,4164.11394,,615.06654,624.02535,,4164.91536,4164.11394,0.801420000049802,0.642274016
4168.82034,4164.91536,,611.13159,615.06654,,4168.82034,4164.91536,3.90498000013031,15.2488688
4168.60167,4168.82034,,607.71501,611.13159,,4168.60167,4168.82034,-0.218670000350357,0.047816569
4168.70157,4168.60167,,602.64009,607.71501,,4168.70157,4168.60167,0.0998999999901571,0.00998001
4169.76162,4168.70157,,601.01727,602.64009,,4169.76162,4168.70157,1.06005000016012,1.123706003
4171.40997,4169.76162,,600.3102,601.01727,,4171.40997,4169.76162,1.64834999993946,2.717057722
4173.34026,4171.40997,,599.40777,600.3102,,4173.34026,4171.40997,1.93029000000024,3.726019484
4176.62364,4173.34026,,595.23972,599.40777,,4176.62364,4173.34026,3.28337999995983,10.78058422
4179.33204,4176.62364,,590.17035,595.23972,,4179.33204,4176.62364,2.70840000010048,7.335430561
4179.68502,4179.33204,,584.29512,590.17035,,4179.68502,4179.33204,0.352980000029675,0.12459488
4180.21005,4179.68502,,576.96801,584.29512,,4180.21005,4179.68502,0.525030000059814,0.275656501
4180.70622,4180.21005,,566.99688,576.96801,,4180.70622,4180.21005,0.496170000040365,0.246184669
4181.22681,4180.70622,,560.84526,566.99688,,4181.22681,4180.70622,0.520589999699951,0.271013948
4185.27609,4181.22681,,554.49717,560.84526,,4185.27609,4181.22681,4.04928000023028,16.39666852
4185.92544,4185.27609,,550.28583,554.49717,,4185.92544,4185.27609,0.64935000009973,0.421655423
4185.72453,4185.92544,,541.14942,550.28583,,4185.72453,4185.92544,-0.200910000059594,0.040364828
4187.8191,4185.72453,,531.17385,541.14942,,4187.8191,4185.72453,2.0945699997892,4.387223484
4191.37554,4187.8191,,521.75661,531.17385,,4191.37554,4187.8191,3.55644000007032,12.64826547
4193.26143,4191.37554,,513.84009,521.75661,,4193.26143,4191.37554,1.88588999988042,3.556581092
4196.57367,4193.26143,,505.45515,513.84009,,4196.57367,4193.26143,3.31223999997928,10.97093382
4201.09581,4196.57367,,498.66195,505.45515,,4201.09581,4196.57367,4.52214000032018,20.44975018
4203.73428,4201.09581,,490.05279,498.66195,,4203.73428,4201.09581,2.6384699998398,6.96152394
4205.30604,4203.73428,,479.71536,490.05279,,4205.30604,4203.73428,1.57175999991068,2.470429497
4209.13887,4205.30604,,471.94425,479.71536,,4209.13887,4205.30604,3.83283000006941,14.69058581
4213.45788,4209.13887,,465.0345,471.94425,,4213.45788,4209.13887,4.31901000007019,18.65384738
4216.60917,4213.45788,,460.79541,465.0345,,4216.60917,4213.45788,3.15129000007983,9.930628665
4219.3542,4216.60917,,454.32633,460.79541,,4219.3542,4216.60917,2.74502999998003,7.535189701
4219.8315,4219.3542,,450.13608,454.32633,,4219.8315,4219.3542,0.477300000050491,0.22781529
4221.90942,4219.8315,,446.46642,450.13608,,4221.90942,4219.8315,2.07791999998972,4.317751526
4223.85081,4221.90942,,443.27406,446.46642,,4223.85081,4221.90942,1.94138999973984,3.768995131
4224.51237,4223.85081,,442.42935,443.27406,,4224.51237,4223.85081,0.661560000320605,0.437661634
4228.22643,4224.51237,,442.50483,442.42935,,4228.22643,4224.51237,3.71405999970921,13.79424168
4230.93594,4228.22643,,440.46465,442.50483,,4230.93594,4228.22643,2.70951000019068,7.341444441
4233.08268,4230.93594,,440.08947,440.46465,,4233.08268,4230.93594,2.14673999977003,4.608492627
4236.94215,4233.08268,,441.90987,440.08947,,4236.94215,4233.08268,3.85947000029955,14.89550868
4245.28713,4236.94215,,446.6529,441.90987,,4245.28713,4236.94215,8.34497999995983,69.6386912
4253.79528,4245.28713,,454.87467,446.6529,,4253.79528,4245.28713,8.50815000005059,72.38861642
4261.28445,4253.79528,,461.21832,454.87467,,4261.28445,4253.79528,7.48916999973972,56.08766729
4265.36037,4261.28445,,468.1536,461.21832,,4265.36037,4261.28445,4.07592000007025,16.61312385
4273.59324,4265.36037,,470.65998,468.1536,,4273.59324,4265.36037,8.23287000014989,67.78014844
4282.20906,4273.59324,,472.08411,470.65998,,4282.20906,4273.59324,8.61581999988994,74.23235427
4289.00004,4282.20906,,477.34995,472.08411,,4289.00004,4282.20906,6.79097999992973,46.11740936
4294.12602,4289.00004,,481.88874,477.34995,,4294.12602,4289.00004,5.12598000019989,26.27567096
4298.76138,4294.12602,,488.73744,481.88874,,4298.76138,4294.12602,4.63535999983014,21.48656233
4306.71342,4298.76138,,490.12494,488.73744,,4306.71342,4298.76138,7.9520400001802,63.23494016
4373.88174,4306.71342,,419.14266,490.12494,,4373.88174,4306.71342,67.1683199999397,4511.583212
4376.84988,4373.88174,,410.65116,419.14266,,4376.84988,4373.88174,2.96814000029008,8.809855061
4380.45405,4376.84988,,403.15977,410.65116,,4380.45405,4376.84988,3.60416999969038,12.99004139
4383.2235,4380.45405,,395.62731,403.15977,,4383.2235,4380.45405,2.76945000002979,7.669853303
4387.58802,4383.2235,,386.35659,395.62731,,4387.58802,4383.2235,4.36451999989004,19.04903483
4391.73054,4387.58802,,377.84844,386.35659,,4391.73054,4387.58802,4.14252000006945,17.16047195
4392.5031,4391.73054,,368.88963,377.84844,,4392.5031,4391.73054,0.772560000030353,0.596848954
4395.76428,4392.5031,,361.3161,368.88963,,4395.76428,4392.5031,3.26117999970029,10.63529499
4401.21105,4395.76428,,355.41756,361.3161,,4401.21105,4395.76428,5.4467700003197,29.66730344
4403.48211,4401.21105,,349.09944,355.41756,,4403.48211,4401.21105,2.27105999980995,5.157713523
4406.73885,4403.48211,,343.79364,349.09944,,4406.73885,4403.48211,3.25674000011986,10.60635543
4409.9412,4406.73885,,337.52658,343.79364,,4409.9412,4406.73885,3.20234999996046,10.25504552
4412.49087,4409.9412,,333.37962,337.52658,,4412.49087,4409.9412,2.54966999997941,6.500817109
4413.44991,4412.49087,,329.95194,333.37962,,4413.44991,4412.49087,0.959040000090681,0.919757722
4415.33913,4413.44991,,325.96815,329.95194,,4415.33913,4413.44991,1.88921999974991,3.569152207
4417.49808,4415.33913,,321.07194,325.96815,,4417.49808,4415.33913,2.15895000039018,4.661065104
4421.74383,4417.49808,,313.85361,321.07194,,4421.74383,4417.49808,4.24574999993001,18.02639306
4426.30926,4421.74383,,307.32681,313.85361,,4426.30926,4421.74383,4.56542999994963,20.84315108
4427.85216,4426.30926,,299.70333,307.32681,,4427.85216,4426.30926,1.54289999989032,2.38054041
4430.1099,4427.85216,,292.15533,299.70333,,4430.1099,4427.85216,2.25773999988996,5.097389907
4431.74382,4430.1099,,284.47191,292.15533,,4431.74382,4430.1099,1.63391999992928,2.669694566
4434.66978,4431.74382,,277.17255,284.47191,,4434.66978,4431.74382,2.92596000036065,8.561241924
4437.84771,4434.66978,,272.42397,277.17255,,4437.84771,4434.66978,3.17792999990979,10.09923908
4442.67066,4437.84771,,263.80593,272.42397,,4442.67066,4437.84771,4.82294999996975,23.2608467
4445.66766,4442.67066,,254.90595,263.80593,,4445.66766,4442.67066,2.99699999992026,8.982009
4446.88977,4445.66766,,249.03738,254.90595,,4446.88977,4445.66766,1.22211000016978,1.493552853
4449.84681,4446.88977,,238.53012,249.03738,,4449.84681,4446.88977,2.95703999977013,8.74408556
4454.2302,4449.84681,,230.29059,238.53012,,4454.2302,4449.84681,4.38339000027008,19.21410789
4457.55354,4454.2302,,220.78122,230.29059,,4457.55354,4454.2302,3.32333999971979,11.04458875
4459.34619,4457.55354,,212.52393,220.78122,,4459.34619,4457.55354,1.79265000005034,3.213594023
4463.02362,4459.34619,,203.07894,212.52393,,4463.02362,4459.34619,3.67743000022983,13.52349141
4465.77753,4463.02362,,192.96462,203.07894,,4465.77753,4463.02362,2.75390999992032,7.584020288
4466.92305,4465.77753,,184.16787,192.96462,,4466.92305,4465.77753,1.14551999973992,1.31221607
4469.9256,4466.92305,,175.02591,184.16787,,4469.9256,4466.92305,3.00254999999015,9.015306502
4471.33308,4469.9256,,169.25502,175.02591,,4471.33308,4469.9256,1.40748000012991,1.980999951
4473.32664,4471.33308,,164.07465,169.25502,,4473.32664,4471.33308,1.99356000010994,3.974281474
4476.7965,4473.32664,,156.03825,164.07465,,4476.7965,4473.32664,3.46986000001016,12.03992842
4480.18089,4476.7965,,147.51789,156.03825,,4480.18089,4476.7965,3.38439000002927,11.45409567
4483.39656,4480.18089,,139.87221,147.51789,,4483.39656,4480.18089,3.21566999988045,10.34053355
4485.86409,4483.39656,,131.81361,139.87221,,4485.86409,4483.39656,2.46752999988985,6.0887043
4490.84688,4485.86409,,124.34886,131.81361,,4490.84688,4485.86409,4.98279000058028,24.82819619
4494.52542,4490.84688,,118.26939,124.34886,,4494.52542,4490.84688,3.67853999952968,13.53165653
4498.99428,4494.52542,,111.42735,118.26939,,4498.99428,4494.52542,4.46885999984988,19.9707097
4504.20573,4498.99428,,105.28683,111.42735,,4504.20573,4498.99428,5.21145000016986,27.1592111
4511.8614,4504.20573,,98.90544,105.28683,,4511.8614,4504.20573,7.65567000011015,58.60928315
4518.50253,4511.8614,,93.018,98.90544,,4518.50253,4511.8614,6.64112999975987,44.10460767
4522.69944,4518.50253,,86.61996,93.018,,4522.69944,4518.50253,4.19691000022067,17.61405355
4525.70976,4522.69944,,82.23324,86.61996,,4525.70976,4522.69944,3.01031999984934,9.062026501
4529.45934,4525.70976,,77.13723,82.23324,,4529.45934,4525.70976,3.74957999989056,14.05935018
4533.86826,4529.45934,,70.13313,77.13723,,4533.86826,4529.45934,4.40892000001986,19.43857557
4537.84539,4533.86826,,62.46858,70.13313,,4537.84539,4533.86826,3.9771300001803,15.81756304
4541.04441,4537.84539,,57.21828,62.46858,,4541.04441,4537.84539,3.19902000007914,10.23372896
4541.90244,4541.04441,,53.17788,57.21828,,4541.90244,4541.04441,0.858030000010331,0.736215481
4546.30359,4541.90244,,47.83212,53.17788,,4546.30359,4541.90244,4.4011499997705,19.37012132
4551.39516,4546.30359,,46.25481,47.83212,,4551.39516,4546.30359,5.09157000010964,25.92408507
4555.23687,4551.39516,,42.58626,46.25481,,4555.23687,4551.39516,3.8417100000197,14.75873572
4560.21078,4555.23687,,39.36171,42.58626,,4560.21078,4555.23687,4.97390999984054,24.73978069
4562.0889,4560.21078,,37.28934,39.36171,,4562.0889,4560.21078,1.87812000001941,3.527334734
4566.03162,4562.0889,,36.47238,37.28934,,4566.03162,4562.0889,3.94272000009005,15.545041
4569.11631,4566.03162,,35.60325,36.47238,,4569.11631,4566.03162,3.08469000009063,9.515312397
4574.43321,4569.11631,,36.51234,35.60325,,4574.43321,4569.11631,5.31689999981973,28.26942561
4579.66131,4574.43321,,37.72224,36.51234,,4579.66131,4574.43321,5.22809999998026,27.33302961
4583.72391,4579.66131,,40.01106,37.72224,,4583.72391,4579.66131,4.06260000014936,16.50471876
4587.50124,4583.72391,,46.8753,40.01106,,4587.50124,4583.72391,3.77732999982072,14.26822193
4592.64387,4587.50124,,50.25525,46.8753,,4592.64387,4587.50124,5.14262999998937,26.44664332
4597.35804,4592.64387,,53.68515,50.25525,,4597.35804,4592.64387,4.71417000004021,22.22339879
4601.6604,4597.35804,,59.48268,53.68515,,4601.6604,4597.35804,4.3023600002798,18.51030157
4609.03191,4601.6604,,63.51531,59.48268,,4609.03191,4601.6604,7.37150999985988,54.33915968
4614.31551,4609.03191,,69.7857,63.51531,,4614.31551,4609.03191,5.28359999983059,27.91642896
4619.76339,4614.31551,,76.24257,69.7857,,4619.76339,4614.31551,5.44788000001972,29.67939649
4625.21793,4619.76339,,83.90379,76.24257,,4625.21793,4619.76339,5.4545400001698,29.75200661
4630.79235,4625.21793,,90.20304,83.90379,,4630.79235,4625.21793,5.57441999983985,31.07415833
4636.48443,4630.79235,,97.16385,90.20304,,4636.48443,4630.79235,5.69208000011076,32.39977473
4643.70498,4636.48443,,104.05917,97.16385,,4643.70498,4636.48443,7.22054999997999,52.1363423
4648.98525,4643.70498,,111.68154,104.05917,,4648.98525,4643.70498,5.28026999995927,27.88125127
4655.6508,4648.98525,,118.06959,111.68154,,4655.6508,4648.98525,6.66555000020071,44.42955681
4662.4662,4655.6508,,125.4078,118.06959,,4662.4662,4655.6508,6.81539999998949,46.44967716
4672.31523,4662.4662,,130.07757,125.4078,,4672.31523,4662.4662,9.84902999979022,97.00339194
4682.13096,4672.31523,,131.70483,130.07757,,4682.13096,4672.31523,9.81573000019034,96.34855544
4690.02861,4682.13096,,136.97622,131.70483,,4690.02861,4682.13096,7.89765000000989,62.37287552
4698.95967,4690.02861,,140.61924,136.97622,,4698.95967,4690.02861,8.93105999994987,79.76383272
4706.42109,4698.95967,,147.24372,140.61924,,4706.42109,4698.95967,7.46141999979955,55.67278841
4715.60412,4706.42109,,150.9822,147.24372,,4715.60412,4706.42109,9.18303000029027,84.32803999
4722.72921,4715.60412,,157.70214,150.9822,,4722.72921,4715.60412,7.12508999997954,50.76690751
4730.265,4722.72921,,163.8027,157.70214,,4730.265,4722.72921,7.53579000004083,56.78813092
4738.17042,4730.265,,170.94,163.8027,,4738.17042,4730.265,7.90541999986999,62.49566537
4745.00136,4738.17042,,177.20484,170.94,,4745.00136,4738.17042,6.83094000008987,46.66174128
4751.56923,4745.00136,,185.49432,177.20484,,4751.56923,4745.00136,6.56787000000986,43.13691634
4759.98192,4751.56923,,192.74817,185.49432,,4759.98192,4751.56923,8.41269000004013,70.77335304
4769.10612,4759.98192,,199.98204,192.74817,,4769.10612,4759.98192,9.12419999976009,83.25102564
4776.93051,4769.10612,,206.79522,199.98204,,4776.93051,4769.10612,7.82439000025988,61.22107888
4784.16771,4776.93051,,214.56966,206.79522,,4784.16771,4776.93051,7.23719999978948,52.37706384
4792.34952,4784.16771,,222.13542,214.56966,,4792.34952,4784.16771,8.18180999985998,66.94201487
4800.76887,4792.34952,,228.76545,222.13542,,4800.76887,4792.34952,8.41935000020021,70.88545443
4808.26914,4800.76887,,234.81162,228.76545,,4808.26914,4800.76887,7.5002699998704,56.25405007
4814.94912,4808.26914,,240.49038,234.81162,,4814.94912,4808.26914,6.67998000020998,44.6221328
4820.1972,4814.94912,,243.94803,240.49038,,4820.1972,4814.94912,5.24808000004941,27.54234369
4823.50611,4820.1972,,247.48782,243.94803,,4823.50611,4820.1972,3.30890999971052,10.94888539
4827.38445,4823.50611,,252.65598,247.48782,,4827.38445,4823.50611,3.87834000028943,15.04152116
4832.42163,4827.38445,,255.41766,252.65598,,4832.42163,4827.38445,5.03717999994024,25.37318235
4838.15478,4832.42163,,260.46483,255.41766,,4838.15478,4832.42163,5.73314999956983,32.86900892
4843.65816,4838.15478,,262.93236,260.46483,,4843.65816,4838.15478,5.50338000027023,30.28719143
4851.21615,4843.65816,,267.34017,262.93236,,4851.21615,4843.65816,7.55798999991021,57.12321284
4859.37687,4851.21615,,270.93546,267.34017,,4859.37687,4851.21615,8.1607200000899,66.59735092
4866.018,4859.37687,,276.70635,270.93546,,4866.018,4859.37687,6.64113000016005,44.10460768
4873.66479,4866.018,,282.26301,276.70635,,4873.66479,4866.018,7.64678999975968,58.4733973
4881.0585,4873.66479,,287.71533,282.26301,,4881.0585,4873.66479,7.39371000012034,54.66694757
4888.58541,4881.0585,,293.38854,287.71533,,4888.58541,4881.0585,7.52691000009963,56.65437415
4894.84914,4888.58541,,298.32249,293.38854,,4894.84914,4888.58541,6.26373000009062,39.23431351
4899.64323,4894.84914,,300.92211,298.32249,,4899.64323,4894.84914,4.79408999994939,22.98329893
4907.13018,4899.64323,,302.3196,300.92211,,4907.13018,4899.64323,7.48694999994041,56.0544203
4911.94203,4907.13018,,306.6042,302.3196,,4911.94203,4907.13018,4.81184999983998,23.15390042
4919.15037,4911.94203,,308.70654,306.6042,,4919.15037,4911.94203,7.20834000016021,51.96016556
4921.90317,4919.15037,,305.99148,308.70654,,4921.90317,4919.15037,2.75279999983923,7.577907839
4926.85488,4921.90317,,295.41651,305.99148,,4926.85488,4921.90317,4.95171000037044,24.51943193
4928.622,4926.85488,,288.67437,295.41651,,4928.622,4926.85488,1.76711999990039,3.122713094
4932.99318,4928.622,,278.92968,288.67437,,4932.99318,4928.622,4.37117999965994,19.10721459
4937.24115,4932.99318,,271.3062,278.92968,,4937.24115,4932.99318,4.24797000010949,18.04524912
4941.44139,4937.24115,,264.68616,271.3062,,4941.44139,4937.24115,4.20024000011017,17.64201606
4945.69269,4941.44139,,258.51234,264.68616,,4945.69269,4941.44139,4.2512999999899,18.07355169
4951.04955,4945.69269,,250.28058,258.51234,,4951.04955,4945.69269,5.35685999997986,28.69594906
4956.40641,4951.04955,,242.42289,250.28058,,4956.40641,4951.04955,5.35685999997986,28.69594906
4961.15166,4956.40641,,235.40991,242.42289,,4961.15166,4956.40641,4.74524999985078,22.51739756
4966.66725,4961.15166,,225.75735,235.40991,,4966.66725,4961.15166,5.51559000010002,30.42173305
4970.60664,4966.66725,,216.58098,225.75735,,4970.60664,4966.66725,3.93939000020964,15.51879357
4975.62051,4970.60664,,207.72429,216.58098,,4975.62051,4970.60664,5.01386999998977,25.13889238
4980.12045,4975.62051,,198.99414,207.72429,,4980.12045,4975.62051,4.49993999967046,20.24946
4985.94573,4980.12045,,189.93432,198.99414,,4985.94573,4980.12045,5.82528000008006,33.93388708
4989.10368,4985.94573,,182.80812,189.93432,,4989.10368,4985.94573,3.15794999983973,9.972648201
4992.58464,4989.10368,,180.62142,182.80812,,4992.58464,4989.10368,3.48096000013993,12.11708252
4997.48973,4992.58464,,175.42662,180.62142,,4997.48973,4992.58464,4.90509000006023,24.05990791
5000.01831,4997.48973,,172.87362,175.42662,,5000.01831,4997.48973,2.52858000021024,6.393716817
5005.14207,5000.01831,,170.09307,172.87362,,5005.14207,5000.01831,5.1237600000095,26.25291654
5008.80507,5005.14207,,166.72533,170.09307,,5008.80507,5005.14207,3.66299999983039,13.417569
5013.57807,5008.80507,,163.77495,166.72533,,5013.57807,5008.80507,4.7730000001693,22.781529
5018.16126,5013.57807,,161.05323,163.77495,,5018.16126,5013.57807,4.58318999985022,21.00563057
5026.35195,5018.16126,,159.31164,161.05323,,5026.35195,5018.16126,8.19068999981027,67.08740267
5032.06068,5026.35195,,155.84067,159.31164,,5032.06068,5026.35195,5.70872999952007,32.58959821
5035.59825,5032.06068,,154.8228,155.84067,,5035.59825,5032.06068,3.53757000047972,12.51440151
5042.07732,5035.59825,,152.8581,154.8228,,5042.07732,5035.59825,6.47907000016039,41.97834807
5044.23627,5042.07732,,147.82758,152.8581,,5044.23627,5042.07732,2.15894999999,4.661065102
5052.7866,5044.23627,,148.16502,147.82758,,5052.7866,5044.23627,8.55032999999003,73.10814311
5055.5061,5052.7866,,144.83613,148.16502,,5055.5061,5052.7866,2.71949999984008,7.395680249
5062.31817,5055.5061,,142.72602,144.83613,,5062.31817,5055.5061,6.81207000009999,46.40429769
5064.34059,5062.31817,,139.23174,142.72602,,5064.34059,5062.31817,2.02242000013939,4.090182657
5065.96896,5064.34059,,139.39602,139.23174,,5065.96896,5064.34059,1.6283699998603,2.651588856
5066.96685,5065.96896,,134.57973,139.39602,,5066.96685,5065.96896,0.99789000014971,0.995784452
5075.06763,5066.96685,,132.53844,134.57973,,5075.06763,5066.96685,8.10077999986061,65.62263661
5081.93076,5075.06763,,130.37838,132.53844,,5081.93076,5075.06763,6.86312999998972,47.1025534
5086.44957,5081.93076,,130.01985,130.37838,,5086.44957,5081.93076,4.5188100000496,20.41964382
5088.50085,5086.44957,,129.6036,130.01985,,5088.50085,5086.44957,2.05128000015065,4.207749639
5092.88202,5088.50085,,127.48683,129.6036,,5092.88202,5088.50085,4.3811700000897,19.19465057
5098.01577,5092.88202,,125.82183,127.48683,,5098.01577,5092.88202,5.13374999965981,26.35538906
5101.64325,5098.01577,,124.75068,125.82183,,5101.64325,5098.01577,3.62748000003012,13.15861115
5105.71695,5101.64325,,122.84259,124.75068,,5105.71695,5101.64325,4.07370000029005,16.59503169
5108.4531,5105.71695,,120.87567,122.84259,,5108.4531,5105.71695,2.73614999963957,7.486516821
5110.31346,5108.4531,,117.9264,120.87567,,5110.31346,5108.4531,1.86036000013064,3.46093933
5111.9829,5110.31346,,116.91186,117.9264,,5111.9829,5110.31346,1.66944000009971,2.787029914
5114.21289,5111.9829,,115.59429,116.91186,,5114.21289,5111.9829,2.2299899999598,4.9728554
5117.30979,5114.21289,,113.75502,115.59429,,5117.30979,5114.21289,3.09689999991042,9.590789609
5119.07691,5117.30979,,112.38639,113.75502,,5119.07691,5117.30979,1.76711999990948,3.122713094
5120.34009,5119.07691,,110.64813,112.38639,,5120.34009,5119.07691,1.26318000000992,1.595623712
5129.49648,5120.34009,,99.67689,110.64813,,5129.49648,5120.34009,9.15639000005012,83.83947783
5131.42344,5129.49648,,101.07771,99.67689,,5131.42344,5129.49648,1.92696000011983,3.713174842
5132.03061,5131.42344,,101.25864,101.07771,,5132.03061,5131.42344,0.607170000160295,0.368655409
5132.56119,5132.03061,,98.71452,101.25864,,5132.56119,5132.03061,0.530579999730435,0.281515136
5133.12396,5132.56119,,94.89834,98.71452,,5133.12396,5132.56119,0.562770000029559,0.316710073
5133.70338,5133.12396,,87.10281,94.89834,,5133.70338,5133.12396,0.579420000220125,0.335727537
5126.78919,5133.70338,,81.04443,87.10281,,5126.78919,5133.70338,-6.91419000026963,47.80602336
5126.54832,5126.78919,,75.77526,81.04443,,5126.54832,5126.78919,-0.240869999820461,0.058018357
5122.93194,5126.54832,,69.52485,75.77526,,5122.93194,5126.54832,-3.61637999990035,13.0782043
5119.56198,5122.93194,,64.87728,69.52485,,5119.56198,5122.93194,-3.36996000041927,11.3566304
5117.79486,5119.56198,,61.53618,64.87728,,5117.79486,5119.56198,-1.76711999991039,3.122713094
5114.68131,5117.79486,,60.46503,61.53618,,5114.68131,5117.79486,-3.1135499997099,9.694193601
5116.55499,5114.68131,,60.70257,60.46503,,5116.55499,5114.68131,1.87368000004972,3.510676743
5116.51059,5116.55499,,60.30186,60.70257,,5116.51059,5116.55499,-0.0444000001298264,0.00197136
5116.99566,5116.51059,,61.06443,60.30186,,5116.99566,5116.51059,0.485069999909683,0.235292905
5117.85369,5116.99566,,60.82578,61.06443,,5117.85369,5116.99566,0.858030000010331,0.736215481
5118.33321,5117.85369,,60.61821,60.82578,,5118.33321,5117.85369,0.479519999849799,0.22993943
5118.55854,5118.33321,,61.18098,60.61821,,5118.55854,5118.33321,0.225330000110262,0.050773609
5118.20223,5118.55854,,61.55949,61.18098,,5118.20223,5118.55854,-0.356309999910081,0.126956816
5118.29547,5118.20223,,61.64163,61.55949,,5118.29547,5118.20223,0.0932399998300752,0.008693698
5118.15894,5118.29547,,62.25324,61.64163,,5118.15894,5118.29547,-0.136529999859704,0.018640441
5117.81928,5118.15894,,62.68725,62.25324,,5117.81928,5118.15894,-0.339660000100594,0.115368916
5117.9103,5117.81928,,62.55516,62.68725,,5117.9103,5117.81928,0.0910200000307668,0.00828464
5117.84703,5117.9103,,62.47302,62.55516,,5117.84703,5117.9103,-0.0632699997104282,0.004003093
5117.60505,5117.84703,,62.0712,62.47302,,5117.60505,5117.84703,-0.241980000299918,0.058554321
5117.54622,5117.60505,,62.32428,62.0712,,5117.54622,5117.60505,-0.0588299997398281,0.003460969
5117.43522,5117.54622,,62.38311,62.32428,,5117.43522,5117.54622,-0.11100000011993,0.012321
5117.12109,5117.43522,,62.34981,62.38311,,5117.12109,5117.43522,-0.314129999960642,0.098677657
5117.33088,5117.12109,,62.0379,62.34981,,5117.33088,5117.12109,0.209789999610621,0.044011844
5117.31534,5117.33088,,61.93578,62.0379,,5117.31534,5117.33088,-0.0155399997101995,0.000241492
