type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview,desc
W,12/22/2018 10:31,30.39570526,78.07573221,17,849,2.64,209,16,32,Pestle weed clg
W,12/22/2018 10:33,30.39005932,78.07422489,5,816,4.17,124,24,30,Deer Park Large
W,12/22/2018 10:37,30.37194642,78.07741929,14,782,1.15,180,21,29,Diversion
W,12/22/2018 10:39,30.36816391,78.07322061,14,767,2.54,222,22,29,Inderbaba
W,12/22/2018 10:40,30.36569055,78.07080607,6,755,1.05,213,24,29,Pacific
W,12/22/2018 10:40,30.3641064,78.06945339,15,752,6.11,221,16,28,Jakhan Petrol pump
W,12/22/2018 10:41,30.36159198,78.06769417,11,737,3.23,204,10,16,Jakhan
W,12/22/2018 10:42,30.36008504,78.06736323,5,727,1.16,189,15,30,Jakhan Kaanta
W,12/22/2018 10:43,30.35317088,78.06333122,14,710,0,,25,29,Nivh
W,12/22/2018 10:44,30.34885932,78.06248714,14,694,0,,23,29,Aketa hotel
W,12/22/2018 10:45,30.34484144,78.06177715,5,685,4.53,196,25,30,Navy Headquarters
W,12/22/2018 10:46,30.342644,78.06097862,6,681,1.69,185,24,30,Silver ity
W,12/22/2018 10:47,30.34153668,78.06077126,14,676,4.55,200,25,30,Honda service centre
W,12/22/2018 10:48,30.33853584,78.05877772,14,669,0.76,220,25,30,Madhuban Hotel
W,12/22/2018 10:50,30.33645095,78.05551969,6,663,0,,9,18,Dilaram BS
W,12/22/2018 10:51,30.33517207,78.0539146,9,659,0.75,236,9,16,Traffic LiGht Dilaram
W,12/22/2018 10:52,30.33466927,78.05297102,14,657,0,,21,31,Traffic Light Dilaram 2
W,12/22/2018 10:53,30.33368502,78.05163012,15,645,0.8,230,26,30,KFC
T,12/22/2018 10:30,30.40088885,78.07881574,5,879,1.16,143,26,34,GPS Logger: 20181222-160014
T,12/22/2018 10:30,30.40088036,78.07883057,5,879,1.16,137,26,34,
T,12/22/2018 10:30,30.40086775,78.07884563,5,878,1.16,131,27,34,
T,12/22/2018 10:30,30.40085563,78.07885725,5,878,1.16,150,27,34,
T,12/22/2018 10:30,30.40084366,78.07886763,5,879,1.16,154,26,34,
T,12/22/2018 10:30,30.40083277,78.07887378,6,878,1.16,168,26,34,
T,12/22/2018 10:30,30.40084101,78.07886598,8,879,1.16,338,26,34,
T,12/22/2018 10:30,30.40084554,78.07887302,6,879,1.16,107,26,34,
T,12/22/2018 10:30,30.40083888,78.0788862,6,879,1.16,166,26,34,
T,12/22/2018 10:30,30.40082816,78.07889112,6,879,1.16,144,26,34,
T,12/22/2018 10:30,30.40082063,78.07890518,6,879,1.16,112,26,34,
T,12/22/2018 10:30,30.40081675,78.07891808,6,878,1.16,75,26,34,
T,12/22/2018 10:30,30.40081632,78.07893257,6,878,1.16,53,26,34,
T,12/22/2018 10:30,30.40080055,78.07895337,8,877,1.16,121,26,34,
T,12/22/2018 10:30,30.40077533,78.0789691,6,876,0.31,142,26,34,
T,12/22/2018 10:30,30.40073618,78.07898909,6,876,1.16,142,26,34,
T,12/22/2018 10:30,30.40068988,78.07900808,8,877,1.16,152,26,34,
T,12/22/2018 10:30,30.400421,78.07915248,6,874,6.73,160,26,34,
T,12/22/2018 10:30,30.40035231,78.07915769,6,871,7.64,166,26,34,
T,12/22/2018 10:30,30.4002707,78.07915851,5,870,8.59,172,26,34,
T,12/22/2018 10:30,30.40019087,78.07916077,6,870,8.62,174,26,34,
T,12/22/2018 10:30,30.400096,78.07915169,6,869,8.78,178,26,34,
T,12/22/2018 10:30,30.40002572,78.07914687,6,869,8.31,180,26,34,
T,12/22/2018 10:30,30.39995587,78.07918041,8,869,7.84,175,26,34,
T,12/22/2018 10:30,30.39985937,78.07917839,5,869,8.83,178,27,34,
T,12/22/2018 10:30,30.39978803,78.07918832,5,870,7.83,180,27,34,
T,12/22/2018 10:30,30.39972587,78.07918774,5,871,7.26,180,27,34,
T,12/22/2018 10:30,30.39965349,78.07917518,5,871,7.58,186,27,34,
T,12/22/2018 10:30,30.39958212,78.07916123,5,870,7.91,191,26,34,
T,12/22/2018 10:30,30.39948932,78.07913277,5,869,8.04,198,16,22,
T,12/22/2018 10:30,30.39941569,78.07907666,5,868,8.3,206,13,23,
T,12/22/2018 10:30,30.39934642,78.07902224,5,868,8.85,210,10,18,
T,12/22/2018 10:30,30.39927542,78.07899093,5,868,8.58,203,9,21,
T,12/22/2018 10:30,30.39920436,78.07895578,6,868,8.57,203,9,21,
T,12/22/2018 10:30,30.39912327,78.07889534,5,866,9.12,209,10,19,
T,12/22/2018 10:30,30.39905224,78.07884072,5,865,8.63,205,11,21,
T,12/22/2018 10:30,30.39898193,78.07880215,6,866,8.63,205,11,21,
T,12/22/2018 10:30,30.39892404,78.07875246,6,863,7.98,208,13,21,
T,12/22/2018 10:30,30.39886386,78.07871297,6,863,7.82,208,13,21,
T,12/22/2018 10:30,30.39880159,78.07867459,8,863,7.82,208,13,21,
T,12/22/2018 10:30,30.39876863,78.07863538,6,861,5.92,215,12,20,
T,12/22/2018 10:30,30.39872479,78.07860003,9,861,5.92,215,12,20,
T,12/22/2018 10:30,30.39868146,78.07860228,6,861,4.42,219,14,21,
T,12/22/2018 10:30,30.39864937,78.0785746,6,861,4.74,209,14,23,
T,12/22/2018 10:30,30.39860575,78.07856561,6,861,4.8,208,14,22,
T,12/22/2018 10:30,30.3985536,78.07854286,6,862,5.53,211,14,22,
T,12/22/2018 10:31,30.39850522,78.07850404,6,861,6.6,210,17,32,
T,12/22/2018 10:31,30.39844276,78.07846402,6,860,7.23,205,18,32,
T,12/22/2018 10:31,30.39837962,78.07843381,6,860,7.52,203,18,32,
T,12/22/2018 10:31,30.3983122,78.07840311,6,860,7.97,201,18,33,
T,12/22/2018 10:31,30.39825246,78.07835751,6,859,8.5,208,18,33,
T,12/22/2018 10:31,30.39818202,78.07831464,5,858,8.99,210,18,33,
T,12/22/2018 10:31,30.39810661,78.07826214,6,857,8.95,212,18,33,
T,12/22/2018 10:31,30.39804169,78.07822045,6,857,8.7,212,18,33,
T,12/22/2018 10:31,30.39796781,78.07817536,8,857,8.38,210,18,33,
T,12/22/2018 10:31,30.39789729,78.07812745,8,858,8.82,209,18,33,
T,12/22/2018 10:31,30.39782645,78.07809269,8,859,8.9,208,18,33,
T,12/22/2018 10:31,30.39773737,78.07804998,9,859,9.39,205,18,34,
T,12/22/2018 10:31,30.39766809,78.07800206,9,859,9.21,208,23,34,
T,12/22/2018 10:31,30.39758376,78.07797313,9,856,9.08,204,23,35,
T,12/22/2018 10:31,30.39750995,78.07792858,11,856,9.09,207,24,35,
T,12/22/2018 10:31,30.39744193,78.07788766,11,857,8.98,209,24,35,
T,12/22/2018 10:31,30.39730963,78.07780169,11,857,11.1,212,24,35,
T,12/22/2018 10:31,30.39724077,78.07772925,6,858,10.33,217,24,35,
T,12/22/2018 10:31,30.39719169,78.07766973,6,858,9.92,222,24,35,
T,12/22/2018 10:31,30.39713843,78.07761049,6,858,9.62,223,24,34,
T,12/22/2018 10:31,30.39708251,78.0775378,6,856,9.88,225,24,34,
T,12/22/2018 10:31,30.39700896,78.07745101,14,856,10.27,226,24,32,
T,12/22/2018 10:31,30.39694418,78.077361,15,855,10.44,228,24,32,
T,12/22/2018 10:31,30.39690709,78.077291,15,855,9.63,229,24,32,
T,12/22/2018 10:31,30.39681241,78.07718741,15,854,10.94,226,24,32,
T,12/22/2018 10:31,30.39672648,78.07711489,15,853,11.22,224,24,32,
T,12/22/2018 10:31,30.39662342,78.07701589,15,853,11.52,224,24,32,
T,12/22/2018 10:31,30.39655144,78.07693357,15,853,11.33,226,24,32,
T,12/22/2018 10:31,30.39647959,78.07685148,15,851,11.3,226,24,32,
T,12/22/2018 10:31,30.39644422,78.07677635,15,852,10.83,229,24,32,
T,12/22/2018 10:31,30.39631895,78.07660569,17,854,10.75,228,7,30,
T,12/22/2018 10:31,30.39618071,78.07644076,15,851,10.74,232,13,31,
T,12/22/2018 10:31,30.39613511,78.07634013,15,849,11.33,235,14,31,
T,12/22/2018 10:31,30.39606016,78.07623454,15,852,11.93,234,14,32,
T,12/22/2018 10:31,30.39597065,78.0761233,15,851,12.35,232,14,32,
T,12/22/2018 10:31,30.39589213,78.07601723,15,853,12.05,231,15,32,
T,12/22/2018 10:31,30.3958343,78.07592478,15,852,11.16,229,15,32,
T,12/22/2018 10:31,30.39579214,78.0758581,15,850,9.73,230,15,32,
T,12/22/2018 10:31,30.39578705,78.0757963,15,849,8.2,235,16,32,
T,12/22/2018 10:31,30.39574482,78.07575507,15,848,7,227,16,32,
T,12/22/2018 10:31,30.39570097,78.07570531,17,848,6.44,224,16,32,
T,12/22/2018 10:31,30.39570526,78.07573221,17,849,2.64,209,16,32,
T,12/22/2018 10:31,30.39570115,78.07570948,17,848,2.3,217,20,32,
T,12/22/2018 10:31,30.39572785,78.07572146,15,847,0.29,233,20,32,
T,12/22/2018 10:31,30.39570374,78.07572237,15,847,0.22,232,20,32,
T,12/22/2018 10:31,30.39570186,78.07572961,15,845,0,,22,32,
T,12/22/2018 10:31,30.39569358,78.075726,15,846,0,,22,32,
T,12/22/2018 10:31,30.39569518,78.07572886,14,846,0,,22,32,
T,12/22/2018 10:31,30.39569599,78.07573176,14,846,0,,22,32,
T,12/22/2018 10:31,30.39569237,78.07572806,14,845,0,,23,32,
T,12/22/2018 10:31,30.39562943,78.07567279,14,844,4.71,231,23,32,
T,12/22/2018 10:31,30.39557029,78.07562471,14,843,5.1,232,23,32,
T,12/22/2018 10:31,30.39554888,78.07558628,15,842,5.43,235,23,32,
T,12/22/2018 10:31,30.39551267,78.0755148,14,841,6.48,234,23,32,
T,12/22/2018 10:31,30.39547083,78.07544582,14,840,7.79,233,25,32,
T,12/22/2018 10:31,30.39542441,78.0753585,14,838,8.47,236,27,32,
T,12/22/2018 10:31,30.39537964,78.07527495,14,838,8.71,236,27,32,
T,12/22/2018 10:31,30.39533427,78.07519743,14,839,9.27,233,27,32,
T,12/22/2018 10:32,30.39527891,78.07510577,14,840,9.6,233,27,32,
T,12/22/2018 10:32,30.39522364,78.0750328,14,839,9.09,234,27,32,
T,12/22/2018 10:32,30.39517738,78.07495027,14,838,8.86,236,27,32,
T,12/22/2018 10:32,30.39513739,78.07486642,14,837,9.25,239,27,32,
T,12/22/2018 10:32,30.39507683,78.07478128,14,836,9.93,232,27,32,
T,12/22/2018 10:32,30.39503239,78.07472454,14,834,8.79,231,27,29,
T,12/22/2018 10:32,30.39498136,78.07464238,14,834,9.31,234,27,30,
T,12/22/2018 10:32,30.39494262,78.07455063,14,834,9.65,236,27,30,
T,12/22/2018 10:32,30.39487377,78.07445751,14,834,9.96,235,26,30,
T,12/22/2018 10:32,30.39482792,78.07438056,14,833,9.66,238,26,30,
T,12/22/2018 10:32,30.39477888,78.07429008,15,832,9.9,239,26,30,
T,12/22/2018 10:32,30.3947497,78.07421918,15,831,9.61,240,26,30,
T,12/22/2018 10:32,30.39472401,78.07415026,15,830,9.06,242,25,30,
T,12/22/2018 10:32,30.39467154,78.07405615,15,829,10.52,239,25,30,
T,12/22/2018 10:32,30.3946322,78.07396675,14,828,10.26,239,25,30,
T,12/22/2018 10:32,30.39457927,78.07385875,14,828,10.32,239,25,32,
T,12/22/2018 10:32,30.39451796,78.07375558,14,829,10.38,240,25,32,
T,12/22/2018 10:32,30.3944679,78.0736549,14,829,10.36,241,25,32,
T,12/22/2018 10:32,30.39441461,78.07355195,14,830,10.08,239,25,32,
T,12/22/2018 10:32,30.39435847,78.07345972,14,831,10.49,238,25,32,
T,12/22/2018 10:32,30.39429385,78.07337419,14,829,10.32,234,25,32,
T,12/22/2018 10:32,30.39422993,78.07328702,14,829,10.25,228,25,32,
T,12/22/2018 10:32,30.39416627,78.07321415,14,830,9.64,224,25,32,
T,12/22/2018 10:32,30.39409821,78.07316761,15,828,9.12,215,25,32,
T,12/22/2018 10:32,30.39401754,78.07314076,15,828,9.24,204,25,32,
T,12/22/2018 10:32,30.39391471,78.07313331,15,828,9.85,188,25,32,
T,12/22/2018 10:32,30.39381356,78.07312564,14,828,9.81,182,25,32,
T,12/22/2018 10:32,30.39371172,78.07310193,14,827,9.9,187,24,32,
T,12/22/2018 10:32,30.39361923,78.07309444,14,828,9.96,188,24,32,
T,12/22/2018 10:32,30.39352577,78.07308202,15,828,10.46,188,24,32,
T,12/22/2018 10:32,30.39344359,78.07305999,14,830,9.87,187,24,32,
T,12/22/2018 10:32,30.3933359,78.07305919,14,829,10.18,187,24,32,
T,12/22/2018 10:32,30.39322318,78.07303144,14,828,10.91,189,24,32,
T,12/22/2018 10:32,30.39316359,78.07303583,14,832,10.55,186,4,30,
T,12/22/2018 10:32,30.39294514,78.07300279,14,829,10.35,189,14,27,
T,12/22/2018 10:32,30.39288992,78.07299162,14,828,10.88,189,3,27,
T,12/22/2018 10:32,30.39274296,78.07291375,14,827,11.22,194,14,27,
T,12/22/2018 10:32,30.39264734,78.07288181,14,826,11.2,194,16,27,
T,12/22/2018 10:32,30.39255014,78.07286539,15,825,11.03,193,16,27,
T,12/22/2018 10:32,30.39244227,78.07281799,14,825,11.09,195,16,27,
T,12/22/2018 10:32,30.39235552,78.07278705,14,825,11.03,195,16,27,
T,12/22/2018 10:32,30.39230018,78.07277277,14,825,11.1,193,3,27,
T,12/22/2018 10:32,30.39214432,78.07275217,14,826,10.95,193,13,27,
T,12/22/2018 10:32,30.39203471,78.07271071,14,826,11.36,194,15,27,
T,12/22/2018 10:32,30.39193744,78.072669,14,826,11.31,193,15,27,
T,12/22/2018 10:32,30.39184502,78.07262848,14,828,11.26,195,15,27,
T,12/22/2018 10:32,30.3917462,78.07259325,14,828,11.33,196,15,27,
T,12/22/2018 10:32,30.39163608,78.0725587,14,826,11.49,193,15,28,
T,12/22/2018 10:32,30.3915327,78.07252626,14,824,10.77,191,15,28,
T,12/22/2018 10:32,30.3914293,78.07251518,14,825,11.15,188,15,28,
T,12/22/2018 10:32,30.3913781,78.07249646,14,826,10.73,186,3,27,
T,12/22/2018 10:32,30.39124509,78.07249577,14,826,10.77,184,13,27,
T,12/22/2018 10:32,30.39113041,78.07250411,14,823,11.37,183,13,27,
T,12/22/2018 10:32,30.39103023,78.07248269,14,821,11.09,188,15,28,
T,12/22/2018 10:32,30.39092439,78.07247818,14,819,10.78,181,15,28,
T,12/22/2018 10:32,30.39082522,78.07248451,14,838,10.46,178,15,28,
T,12/22/2018 10:32,30.39073682,78.07250098,14,831,10.04,175,15,28,
T,12/22/2018 10:32,30.390644,78.07251521,14,826,10.06,172,15,28,
T,12/22/2018 10:32,30.390545,78.07256463,14,823,10.76,160,15,28,
T,12/22/2018 10:33,30.39045369,78.07261992,14,822,11.44,155,15,28,
T,12/22/2018 10:33,30.39039721,78.07268693,14,822,10.24,141,15,28,
T,12/22/2018 10:33,30.39032697,78.07277544,14,822,10.64,134,15,28,
T,12/22/2018 10:33,30.3902684,78.07288213,14,824,10.53,120,19,28,
T,12/22/2018 10:33,30.39023176,78.07296845,14,823,10.35,115,19,28,
T,12/22/2018 10:33,30.39022532,78.07307595,14,835,10.09,99,19,28,
T,12/22/2018 10:33,30.3902033,78.0731868,14,829,10.7,100,20,28,
T,12/22/2018 10:33,30.39019785,78.07328804,14,826,10.46,96,21,29,
T,12/22/2018 10:33,30.39019169,78.07339148,5,825,10.24,96,21,29,
T,12/22/2018 10:33,30.3901826,78.07349834,5,823,10.39,96,22,30,
T,12/22/2018 10:33,30.39017081,78.0736012,6,823,10.26,97,21,30,
T,12/22/2018 10:33,30.39015327,78.07371008,8,822,10.19,98,23,30,
T,12/22/2018 10:33,30.3901434,78.07380888,8,822,9.57,98,23,30,
T,12/22/2018 10:33,30.39013348,78.07389308,6,820,9.12,97,24,30,
T,12/22/2018 10:33,30.39012269,78.07396751,5,818,8.52,97,24,30,
T,12/22/2018 10:33,30.39011533,78.07403953,6,817,7.37,97,24,30,
T,12/22/2018 10:33,30.39010441,78.07409736,6,817,6.43,101,24,30,
T,12/22/2018 10:33,30.39008272,78.07414316,5,815,5.07,110,24,30,
T,12/22/2018 10:33,30.39007582,78.0741859,5,817,4.6,118,24,30,
T,12/22/2018 10:33,30.39005932,78.07422489,5,816,4.17,124,24,30,
T,12/22/2018 10:33,30.39003372,78.07425688,6,815,3.8,130,24,30,
T,12/22/2018 10:33,30.39003895,78.07427203,5,814,1.81,124,24,30,
T,12/22/2018 10:33,30.39003433,78.07428011,5,815,0.95,124,24,30,
T,12/22/2018 10:33,30.39004404,78.0742809,5,815,0.22,124,24,30,
T,12/22/2018 10:33,30.39004805,78.07427957,5,816,0,,24,30,
T,12/22/2018 10:33,30.39004292,78.0742744,5,816,0,,24,30,
T,12/22/2018 10:33,30.39004087,78.07426897,5,818,0,,24,30,
T,12/22/2018 10:33,30.3900442,78.07426588,5,818,0,,24,30,
T,12/22/2018 10:33,30.39004421,78.07426195,5,818,0,,24,30,
T,12/22/2018 10:33,30.39004337,78.07425895,5,818,0,,24,30,
T,12/22/2018 10:33,30.39004224,78.07425275,5,818,0.26,124,24,30,
T,12/22/2018 10:33,30.39004648,78.0742532,5,818,0,,24,30,
T,12/22/2018 10:33,30.39004632,78.07425127,5,818,0,,24,29,
T,12/22/2018 10:33,30.39004644,78.07424894,5,818,0,,24,29,
T,12/22/2018 10:33,30.39004505,78.07425218,5,818,0,,24,29,
T,12/22/2018 10:33,30.39004554,78.07424411,5,818,0.26,124,24,29,
T,12/22/2018 10:33,30.39004641,78.07423835,5,818,0.47,124,24,29,
T,12/22/2018 10:33,30.39004706,78.07423941,5,819,0,,24,29,
T,12/22/2018 10:33,30.39004555,78.07423888,5,818,0,,15,19,
T,12/22/2018 10:33,30.39004604,78.07424349,6,817,0,,10,19,
T,12/22/2018 10:33,30.39004574,78.07424535,6,817,0,,12,29,
T,12/22/2018 10:33,30.39004607,78.07424666,6,817,0,,13,29,
T,12/22/2018 10:33,30.39004625,78.0742445,6,817,0,,12,19,
T,12/22/2018 10:33,30.39004686,78.07424302,6,817,0,,8,17,
T,12/22/2018 10:33,30.39004698,78.07424061,6,817,0,,11,20,
T,12/22/2018 10:33,30.3900476,78.07423992,6,818,0,,12,29,
T,12/22/2018 10:33,30.39004795,78.07424093,6,817,0,,12,19,
T,12/22/2018 10:33,30.39004803,78.07424155,6,817,0,,10,17,
T,12/22/2018 10:33,30.39004097,78.07424971,8,816,1.02,149,10,19,
T,12/22/2018 10:33,30.39003202,78.07425519,8,818,0.92,162,12,29,
T,12/22/2018 10:33,30.39002224,78.07425963,9,818,1,151,12,19,
T,12/22/2018 10:33,30.39001423,78.07426457,9,816,0.29,147,13,18,
T,12/22/2018 10:33,30.39000903,78.0742683,9,814,0.23,124,10,15,
T,12/22/2018 10:33,30.39000524,78.074272,11,814,0.23,124,10,15,
T,12/22/2018 10:33,30.39000036,78.07427941,11,811,0.23,137,11,28,
T,12/22/2018 10:33,30.38999374,78.0742857,11,811,0,,11,28,
T,12/22/2018 10:33,30.38999199,78.07428644,12,811,0,,12,28,
T,12/22/2018 10:33,30.38999108,78.07428796,12,811,0,,12,28,
T,12/22/2018 10:33,30.38998973,78.07429162,12,810,0,,13,28,
T,12/22/2018 10:33,30.38999036,78.0742963,12,810,0,,13,28,
T,12/22/2018 10:34,30.38999106,78.0743001,11,810,0,,13,29,
T,12/22/2018 10:34,30.38999124,78.07430173,11,810,0,,14,29,
T,12/22/2018 10:34,30.38999075,78.0743041,11,810,0,,14,29,
T,12/22/2018 10:34,30.38999025,78.07430451,11,811,0,,15,29,
T,12/22/2018 10:34,30.38998923,78.07430389,11,810,0,,15,29,
T,12/22/2018 10:34,30.38998722,78.07430501,11,811,0,,15,29,
T,12/22/2018 10:34,30.38998601,78.07430477,12,811,0,,18,29,
T,12/22/2018 10:34,30.38995232,78.07433987,11,813,4.56,145,19,29,
T,12/22/2018 10:34,30.3899125,78.07437408,11,816,3.93,142,20,29,
T,12/22/2018 10:34,30.38987824,78.07441004,11,815,4.1,139,20,29,
T,12/22/2018 10:34,30.38984539,78.07445847,11,813,4.61,134,20,29,
T,12/22/2018 10:34,30.38979871,78.07451413,8,812,6.02,148,20,29,
T,12/22/2018 10:34,30.38968717,78.07464414,8,812,6.57,148,20,29,
T,12/22/2018 10:34,30.38961992,78.07465296,6,813,6.17,171,20,29,
T,12/22/2018 10:34,30.38957017,78.07466331,14,812,6.07,180,20,29,
T,12/22/2018 10:34,30.38950807,78.07465582,15,812,6.36,183,20,29,
T,12/22/2018 10:34,30.3894698,78.07460642,14,812,6.11,208,20,29,
T,12/22/2018 10:34,30.38941672,78.07457936,15,813,6.09,209,20,29,
T,12/22/2018 10:34,30.38934669,78.07453043,15,812,7.11,214,20,29,
T,12/22/2018 10:34,30.38926966,78.07448405,14,812,7.63,215,20,29,
T,12/22/2018 10:34,30.38920766,78.07443358,14,814,7.23,214,20,29,
T,12/22/2018 10:34,30.38916179,78.07440892,14,813,5.45,208,20,29,
T,12/22/2018 10:34,30.38911805,78.0743838,14,813,5.2,209,20,29,
T,12/22/2018 10:34,30.3890844,78.07433726,14,829,5.21,215,20,29,
T,12/22/2018 10:34,30.38902689,78.07428505,15,827,6.15,216,20,29,
T,12/22/2018 10:34,30.38895274,78.07422933,15,826,7.79,212,20,30,
T,12/22/2018 10:34,30.3888675,78.07422747,14,824,8.1,199,21,30,
T,12/22/2018 10:34,30.38879419,78.07421283,14,823,8.33,189,21,30,
T,12/22/2018 10:34,30.38868735,78.07421771,15,819,9.71,186,21,30,
T,12/22/2018 10:34,30.38859854,78.0742117,14,818,10.09,185,22,30,
T,12/22/2018 10:34,30.38850022,78.07418904,14,819,10.49,188,22,30,
T,12/22/2018 10:34,30.38840782,78.07415941,15,818,10.67,186,22,30,
T,12/22/2018 10:34,30.38829376,78.07415256,15,818,11.61,186,22,30,
T,12/22/2018 10:34,30.38819253,78.07414626,17,818,11.52,185,22,31,
T,12/22/2018 10:34,30.38803918,78.07413484,18,818,13.27,184,22,31,
T,12/22/2018 10:34,30.38788985,78.07410478,15,816,13.77,186,22,31,
T,12/22/2018 10:34,30.38777816,78.07408434,15,817,13.39,185,21,31,
T,12/22/2018 10:34,30.38765282,78.07410217,15,815,12.8,183,21,31,
T,12/22/2018 10:34,30.38752066,78.07409862,15,813,13.02,182,22,31,
T,12/22/2018 10:34,30.38739784,78.07410291,15,813,13.14,181,22,31,
T,12/22/2018 10:34,30.38727986,78.07407948,14,812,13.2,185,22,31,
T,12/22/2018 10:34,30.387157,78.07407117,14,809,13.16,186,22,31,
T,12/22/2018 10:34,30.38704382,78.07406806,14,810,13.07,182,22,31,
T,12/22/2018 10:34,30.38690878,78.0740603,14,810,13.44,184,23,31,
T,12/22/2018 10:34,30.38680241,78.07405596,14,809,12.24,180,23,31,
T,12/22/2018 10:34,30.38670018,78.0740575,14,809,11.8,178,23,31,
T,12/22/2018 10:34,30.38660012,78.07406798,15,808,11.83,177,24,31,
T,12/22/2018 10:34,30.38644436,78.07408879,14,808,13.17,176,24,31,
T,12/22/2018 10:34,30.38635286,78.07410607,14,805,13.06,174,24,31,
T,12/22/2018 10:34,30.38623783,78.07411591,14,804,13,175,24,31,
T,12/22/2018 10:34,30.38611786,78.07413083,15,804,13.12,174,24,31,
T,12/22/2018 10:34,30.38583692,78.0742078,14,804,14.06,168,11,27,
T,12/22/2018 10:34,30.38572116,78.07422455,14,803,13.85,170,13,27,
T,12/22/2018 10:34,30.3855924,78.07426018,14,803,13.85,169,13,27,
T,12/22/2018 10:34,30.38547994,78.07427708,14,803,13.8,169,13,27,
T,12/22/2018 10:34,30.38536432,78.07429879,14,802,13.25,171,14,27,
T,12/22/2018 10:34,30.38525288,78.07432033,5,801,12.26,172,14,27,
T,12/22/2018 10:34,30.38514127,78.07433397,5,800,12.03,174,14,27,
T,12/22/2018 10:34,30.38504352,78.0743594,5,799,11.78,169,15,27,
T,12/22/2018 10:35,30.3849243,78.07438103,5,799,12.48,170,15,27,
T,12/22/2018 10:35,30.38481092,78.07440861,5,797,12.94,168,14,27,
T,12/22/2018 10:35,30.3846754,78.07442667,5,796,13.79,169,14,27,
T,12/22/2018 10:35,30.38456575,78.07443864,5,796,12.67,172,18,27,
T,12/22/2018 10:35,30.38448471,78.07446583,5,797,11.1,168,21,27,
T,12/22/2018 10:35,30.38440937,78.07447824,5,796,9.15,169,21,27,
T,12/22/2018 10:35,30.38433746,78.07449418,5,795,8.82,169,20,27,
T,12/22/2018 10:35,30.38425477,78.07450632,5,794,8.8,170,20,27,
T,12/22/2018 10:35,30.38417607,78.07452409,5,794,8.69,170,20,27,
T,12/22/2018 10:35,30.38410238,78.07453965,5,793,8.1,171,20,27,
T,12/22/2018 10:35,30.38404817,78.07454906,5,794,6.73,172,21,27,
T,12/22/2018 10:35,30.38401936,78.07456201,5,795,4.19,176,21,27,
T,12/22/2018 10:35,30.3839841,78.07457345,5,794,3.08,171,21,27,
T,12/22/2018 10:35,30.38396587,78.07458719,6,794,2.12,163,22,27,
T,12/22/2018 10:35,30.38394069,78.07459183,6,794,2.39,170,22,27,
T,12/22/2018 10:35,30.38391399,78.07459084,6,793,3.12,177,22,27,
T,12/22/2018 10:35,30.38386025,78.07459865,8,793,4.01,178,22,27,
T,12/22/2018 10:35,30.38380656,78.07460652,6,792,6.02,169,22,27,
T,12/22/2018 10:35,30.3837329,78.07461196,5,793,7.35,175,22,27,
T,12/22/2018 10:35,30.38364642,78.07461002,5,792,8.06,176,22,27,
T,12/22/2018 10:35,30.38356131,78.07460199,6,792,8.56,181,22,27,
T,12/22/2018 10:35,30.38346578,78.07459413,8,792,9.27,181,22,27,
T,12/22/2018 10:35,30.38338554,78.07459385,8,791,9.43,179,22,27,
T,12/22/2018 10:35,30.38328732,78.07461349,8,791,10,177,22,27,
T,12/22/2018 10:35,30.38321792,78.07461439,8,791,9.89,180,22,27,
T,12/22/2018 10:35,30.38308694,78.07461054,6,789,11.04,178,22,27,
T,12/22/2018 10:35,30.38298527,78.07460469,6,789,11.04,179,22,27,
T,12/22/2018 10:35,30.3828744,78.0746044,6,787,11.05,179,22,27,
T,12/22/2018 10:35,30.38285435,78.07454853,8,787,8.67,191,5,27,
T,12/22/2018 10:35,30.3826745,78.07459009,8,787,11.68,174,11,27,
T,12/22/2018 10:35,30.38255829,78.07461099,8,787,11.18,170,11,27,
T,12/22/2018 10:35,30.38245065,78.07463,8,787,11.12,172,13,27,
T,12/22/2018 10:35,30.3823637,78.07464259,8,787,10.59,171,14,27,
T,12/22/2018 10:35,30.38227949,78.07470152,8,785,10.74,165,14,27,
T,12/22/2018 10:35,30.38216241,78.07472042,8,785,11.59,165,14,27,
T,12/22/2018 10:35,30.38207143,78.07477007,8,784,11.86,162,14,27,
T,12/22/2018 10:35,30.38196508,78.0747927,6,784,12.09,165,14,27,
T,12/22/2018 10:35,30.38185973,78.07484061,6,784,12.37,165,14,27,
T,12/22/2018 10:35,30.38175193,78.07487714,8,785,12.55,164,14,27,
T,12/22/2018 10:35,30.38163559,78.07490329,6,783,12.73,164,15,27,
T,12/22/2018 10:35,30.3815248,78.07494244,6,783,12.46,163,18,27,
T,12/22/2018 10:35,30.38141779,78.07497413,6,782,12.91,165,20,27,
T,12/22/2018 10:35,30.38130709,78.07501295,6,781,12.92,164,20,27,
T,12/22/2018 10:35,30.38124694,78.07504268,6,781,12.98,164,5,27,
T,12/22/2018 10:35,30.38108391,78.07507918,6,777,12.91,162,11,27,
T,12/22/2018 10:35,30.38097912,78.07513482,5,777,12.93,158,12,27,
T,12/22/2018 10:35,30.38088468,78.07519933,5,776,12.66,152,12,27,
T,12/22/2018 10:35,30.38077691,78.07527668,5,778,12.94,149,13,27,
