index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
644,T,3/8/2019 11:56,30.32228422,78.07100745,15,639,,5.78,137,24,31,,
645,T,3/8/2019 11:56,30.32223542,78.07106206,15,639,,5.93,139,24,31,,
646,T,3/8/2019 11:56,30.32219351,78.07111807,15,640,,6.4,139,24,31,,
647,T,3/8/2019 11:56,30.32216626,78.07116573,15,640,,5.96,137,24,31,,
648,T,3/8/2019 11:56,30.32212224,78.07122164,17,640,,6.53,139,24,31,,
649,T,3/8/2019 11:56,30.32207312,78.07125873,17,640,,6.68,141,24,31,,
650,T,3/8/2019 11:56,30.32200653,78.07130843,17,640,,8.13,138,24,31,,
651,T,3/8/2019 11:56,30.32188989,78.07140022,17,639,,9.63,140,24,31,,
652,T,3/8/2019 11:56,30.32178302,78.07148248,17,639,,10.08,143,24,31,,
653,T,3/8/2019 11:56,30.32175332,78.07152674,17,639,,9.2,139,24,31,,
654,T,3/8/2019 11:56,30.32168355,78.07160458,18,639,,9.69,137,24,31,,
655,T,3/8/2019 11:56,30.32162873,78.07170605,17,638,,10.15,132,24,31,,
656,T,3/8/2019 11:56,30.32157765,78.07179333,17,639,,10.37,132,24,31,,
657,T,3/8/2019 11:56,30.32151784,78.07187018,15,638,,10.16,132,24,31,,
658,T,3/8/2019 11:56,30.32146167,78.07196982,15,638,,9.89,128,24,31,,
659,T,3/8/2019 11:56,30.32143001,78.07203262,15,637,,9.98,126,24,31,,
660,T,3/8/2019 11:56,30.32140905,78.07212753,15,636,,8.9,119,24,31,,
661,T,3/8/2019 11:56,30.32135945,78.07222798,15,636,,9.84,119,24,31,,
662,T,3/8/2019 11:56,30.32133122,78.07230952,15,636,,9.14,115,24,31,,
663,T,3/8/2019 11:56,30.32129691,78.0723887,17,636,,8.81,115,24,31,,
664,T,3/8/2019 11:56,30.32127715,78.07248245,18,637,,8.87,112,24,31,,
665,T,3/8/2019 11:56,30.32138295,78.0725633,17,637,,7.59,75,24,31,,
666,T,3/8/2019 11:56,30.32140587,78.07261987,17,637,,7.18,66,23,31,,
667,T,3/8/2019 11:56,30.3214416,78.07267947,17,637,,7.63,57,23,31,,
668,T,3/8/2019 11:57,30.3214564,78.07278069,17,636,,7.49,66,23,31,,
669,T,3/8/2019 11:57,30.32149366,78.07283622,17,635,,6.49,56,23,31,,
670,T,3/8/2019 11:57,30.32154341,78.07290006,15,634,,7.19,55,23,31,,
671,T,3/8/2019 11:57,30.32158305,78.07297701,15,635,,8.07,57,23,31,,
672,T,3/8/2019 11:57,30.32162041,78.07306563,15,634,,8.05,57,23,31,,
673,T,3/8/2019 11:57,30.32163488,78.0731463,15,633,,8.19,67,23,31,,
674,T,3/8/2019 11:57,30.32165282,78.07322302,15,632,,8.18,68,23,31,,
675,T,3/8/2019 11:57,30.32165484,78.07331507,17,631,,8.46,77,23,31,,
676,T,3/8/2019 11:57,30.32158558,78.07343378,15,631,,9.54,108,23,31,,
677,T,3/8/2019 11:57,30.3215395,78.07353084,15,631,,9.89,117,23,31,,
678,T,3/8/2019 11:57,30.32150672,78.07361605,15,631,,9.11,118,23,31,,
679,T,3/8/2019 11:57,30.32146604,78.0737183,15,632,,9.69,113,22,31,,
680,T,3/8/2019 11:57,30.32142403,78.0738179,15,633,,10.18,114,22,31,,
681,T,3/8/2019 11:57,30.32136883,78.07392863,15,633,,9.91,113,23,31,,
682,T,3/8/2019 11:57,30.32130056,78.07403849,15,633,,10.65,112,23,31,,
683,T,3/8/2019 11:57,30.32127913,78.07412428,15,632,,8.8,108,24,31,,
684,T,3/8/2019 11:57,30.32124601,78.07422016,15,633,,8.87,109,24,31,,
685,T,3/8/2019 11:57,30.32123279,78.0743021,15,633,,8.27,106,24,31,,
686,T,3/8/2019 11:57,30.32124929,78.07434032,15,634,,5.05,100,24,31,,
687,T,3/8/2019 11:57,30.32121907,78.07440627,15,634,,4.02,99,24,31,,
688,T,3/8/2019 11:57,30.32121157,78.07444713,15,634,,2.91,88,24,31,,
689,T,3/8/2019 11:57,30.32120007,78.0744996,15,633,,3.18,84,24,31,,
690,T,3/8/2019 11:57,30.32121136,78.07453676,15,634,,3.45,80,24,31,,
691,T,3/8/2019 11:57,30.32119143,78.0745806,15,634,,3.07,92,24,31,,
692,T,3/8/2019 11:57,30.32119328,78.0746084,15,634,,2.5,88,24,31,,
693,T,3/8/2019 11:57,30.32115586,78.07463805,15,633,,1.63,126,24,31,,
694,T,3/8/2019 11:57,30.32112717,78.07465666,15,632,,1.13,160,24,31,,
695,T,3/8/2019 11:57,30.3211297,78.07464808,15,632,,0.17,92,24,31,,
696,T,3/8/2019 11:57,30.32112951,78.07465281,14,633,,0.23,92,24,31,,
697,T,3/8/2019 11:57,30.32110706,78.07466461,14,632,,0,,24,31,,
698,T,3/8/2019 11:57,30.32110304,78.07467012,14,632,,0,,25,31,,
699,T,3/8/2019 11:57,30.32110323,78.07466947,14,631,,0,,25,31,,
700,T,3/8/2019 11:57,30.32110451,78.07466601,14,631,,0,,25,31,,
701,T,3/8/2019 11:57,30.32110168,78.07466857,14,631,,0,,25,31,,
702,T,3/8/2019 11:57,30.32110272,78.0746702,14,631,,0,,25,31,,
703,T,3/8/2019 11:57,30.32110095,78.07467445,14,632,,0,,25,31,,
704,T,3/8/2019 11:57,30.32109906,78.07467623,14,632,,0,,25,31,,
705,T,3/8/2019 11:57,30.32109414,78.07471919,14,633,,2.56,93,25,31,,
706,T,3/8/2019 11:57,30.32108219,78.07474372,14,632,,2.82,96,25,31,,
707,T,3/8/2019 11:57,30.32107015,78.0747809,14,633,,3.08,109,25,31,,
708,T,3/8/2019 11:57,30.32105367,78.07481362,14,633,,3.02,116,25,31,,
709,T,3/8/2019 11:57,30.3210388,78.0748436,15,633,,2.9,114,25,31,,
710,T,3/8/2019 11:57,30.32102377,78.07487608,15,634,,3.34,117,25,31,,
711,T,3/8/2019 11:57,30.3210059,78.07491287,15,633,,3.56,117,25,31,,
712,T,3/8/2019 11:57,30.32099352,78.07494976,15,635,,3.18,115,24,31,,
713,T,3/8/2019 11:57,30.32098115,78.07498764,15,635,,3.36,114,24,32,,
714,T,3/8/2019 11:57,30.32096507,78.07502969,15,634,,3.62,115,24,32,,
715,T,3/8/2019 11:57,30.32095069,78.0750709,15,635,,3,116,24,32,,
716,T,3/8/2019 11:57,30.32094216,78.07510417,15,636,,2.24,113,24,32,,
717,T,3/8/2019 11:57,30.3209342,78.07513628,15,636,,2.15,106,23,32,,
718,T,3/8/2019 11:57,30.32092887,78.07517166,15,637,,2.98,97,23,32,,
719,T,3/8/2019 11:57,30.32092373,78.07521534,15,637,,3.55,93,23,32,,
720,T,3/8/2019 11:57,30.32092006,78.07526293,15,638,,3.69,92,23,33,,
721,T,3/8/2019 11:57,30.32091412,78.07531653,15,638,,4.5,95,23,33,,
722,T,3/8/2019 11:57,30.32090719,78.07537621,15,638,,4.97,95,24,33,,
723,T,3/8/2019 11:57,30.32085541,78.07548498,17,638,,5.08,108,24,33,,
724,T,3/8/2019 11:57,30.32080745,78.07554716,15,638,,5.31,120,24,33,,
725,T,3/8/2019 11:57,30.32078096,78.07559238,15,639,,5.42,122,24,33,,
726,T,3/8/2019 11:57,30.32074682,78.07563864,15,639,,5.34,124,24,33,,
727,T,3/8/2019 11:57,30.32070542,78.0757083,15,639,,5.09,117,24,33,,
728,T,3/8/2019 11:58,30.3206952,78.07575971,15,638,,5.14,108,24,33,,
729,T,3/8/2019 11:58,30.32066438,78.07580881,15,638,,5.04,114,24,33,,
730,T,3/8/2019 11:58,30.32063916,78.07588308,15,639,,5.59,112,24,33,,
731,T,3/8/2019 11:58,30.32060206,78.07595156,15,639,,5.74,115,24,33,,
732,T,3/8/2019 11:58,30.32056522,78.07602696,15,639,,7.17,114,24,33,,
733,T,3/8/2019 11:58,30.32051344,78.07609403,15,639,,6.72,124,24,33,,
734,T,3/8/2019 11:58,30.32048625,78.07615929,15,639,,6.76,121,24,33,,
735,T,3/8/2019 11:58,30.32045934,78.07622305,15,639,,6.93,120,24,33,,
736,T,3/8/2019 11:58,30.32042338,78.076279,15,639,,6.97,122,24,33,,
737,T,3/8/2019 11:58,30.320385,78.07634175,15,639,,6.9,124,24,33,,
738,T,3/8/2019 11:58,30.32033716,78.07641008,15,639,,7.49,127,23,33,,
739,T,3/8/2019 11:58,30.3203069,78.07647993,15,639,,7.53,124,23,33,,
740,T,3/8/2019 11:58,30.32026461,78.07655768,15,640,,6.88,118,24,33,,
741,T,3/8/2019 11:58,30.32022401,78.07663735,15,641,,7.89,117,24,33,,
742,T,3/8/2019 11:58,30.32018608,78.07670449,15,641,,7.8,119,24,33,,
743,T,3/8/2019 11:58,30.32015683,78.07677892,15,643,,6.88,112,24,33,,
744,T,3/8/2019 11:58,30.32013193,78.07685169,15,643,,6.89,105,24,33,,
745,T,3/8/2019 11:58,30.3201033,78.07692504,15,644,,6.64,110,24,33,,
746,T,3/8/2019 11:58,30.32007305,78.0769981,15,644,,6.6,113,24,33,,
747,T,3/8/2019 11:58,30.32008569,78.07702905,15,644,,4.32,94,24,33,,
748,T,3/8/2019 11:58,30.32008051,78.0770873,15,644,,4.42,97,24,33,,
749,T,3/8/2019 11:58,30.32006052,78.07714742,15,644,,5.01,107,24,33,,
750,T,3/8/2019 11:58,30.32004572,78.07719103,15,645,,4.47,110,24,33,,
751,T,3/8/2019 11:58,30.3200344,78.07722878,15,645,,3.15,105,24,33,,
752,T,3/8/2019 11:58,30.32003187,78.07727709,15,646,,3.4,98,24,33,,
753,T,3/8/2019 11:58,30.32001791,78.07731851,15,646,,2.55,108,24,33,,
754,T,3/8/2019 11:58,30.32000746,78.07734579,15,646,,2.02,98,24,33,,
755,T,3/8/2019 11:58,30.32000386,78.07736968,15,647,,1.87,103,24,33,,
756,T,3/8/2019 11:58,30.31999898,78.07739834,15,647,,2.3,105,23,32,,
757,T,3/8/2019 11:58,30.3199966,78.07743419,15,647,,2.65,95,23,33,,
758,T,3/8/2019 11:58,30.31999122,78.07747464,15,647,,2.76,85,22,33,,
759,T,3/8/2019 11:58,30.31998733,78.07750761,15,648,,1.87,90,22,33,,
760,T,3/8/2019 11:58,30.31998469,78.07752914,15,648,,0.94,86,22,33,,
761,T,3/8/2019 11:58,30.31998132,78.07754328,15,648,,0,,22,33,,
762,T,3/8/2019 11:58,30.31997744,78.07755265,15,648,,0,,22,33,,
763,T,3/8/2019 11:58,30.31998383,78.07772843,15,652,,3.81,78,23,33,,
764,T,3/8/2019 11:58,30.31996047,78.07779202,15,652,,4.21,85,23,33,,
765,T,3/8/2019 11:58,30.31994962,78.07786739,15,650,,4.72,83,23,33,,
766,T,3/8/2019 11:58,30.31991368,78.07793302,17,649,,4.78,95,23,33,,
767,T,3/8/2019 11:58,30.3198791,78.07801663,17,648,,5.64,102,23,33,,
768,T,3/8/2019 11:58,30.31986577,78.07808597,18,648,,5.84,103,23,33,,
769,T,3/8/2019 11:58,30.3198193,78.07819125,18,647,,7.09,109,23,33,,
770,T,3/8/2019 11:58,30.31984161,78.07812097,15,648,,1.2,115,23,33,,
771,T,3/8/2019 11:58,30.31983834,78.07812444,15,649,,0.48,87,23,33,,
772,T,3/8/2019 11:58,30.31984799,78.07812362,15,650,,0.41,134,23,33,,
773,T,3/8/2019 11:58,30.31983221,78.0781148,15,651,,0.4,174,23,33,,
774,T,3/8/2019 11:58,30.31984146,78.07812264,15,650,,0.18,4,23,33,,
775,T,3/8/2019 11:58,30.31982468,78.07812985,14,650,,0.46,51,23,33,,
776,T,3/8/2019 11:58,30.31981874,78.07812848,14,649,,0,,23,33,,
777,T,3/8/2019 11:58,30.31981918,78.0781349,14,649,,0,,23,33,,
778,T,3/8/2019 11:58,30.31982082,78.07813185,14,649,,0,,23,33,,
779,T,3/8/2019 11:58,30.31982316,78.07813597,14,650,,0,,23,33,,
780,T,3/8/2019 11:58,30.31982426,78.07813482,14,649,,0,,23,33,,
781,T,3/8/2019 11:58,30.31982171,78.07813894,14,649,,0,,23,33,,
782,T,3/8/2019 11:58,30.31981965,78.07814022,14,648,,0,,23,33,,
783,T,3/8/2019 11:58,30.31981697,78.07814085,14,649,,0,,23,33,,
784,T,3/8/2019 11:58,30.31981267,78.07814038,14,649,,0,,23,33,,
785,T,3/8/2019 11:58,30.31981335,78.07814495,14,648,,0,,23,33,,
786,T,3/8/2019 11:58,30.31982177,78.07819692,14,649,,2.5,83,23,33,,
787,T,3/8/2019 11:58,30.3198265,78.0782409,14,649,,2.95,83,23,33,,
788,T,3/8/2019 11:59,30.31983681,78.0783062,14,648,,4.58,88,23,33,,
789,T,3/8/2019 11:59,30.3198459,78.0783445,15,649,,4.5,89,23,33,,
790,T,3/8/2019 11:59,30.31983045,78.07839741,15,649,,4.14,85,23,33,,
791,T,3/8/2019 11:59,30.3198235,78.07845443,15,649,,4.37,82,22,33,,
792,T,3/8/2019 11:59,30.31983945,78.07850815,15,648,,4.84,81,22,33,,
793,T,3/8/2019 11:59,30.31986099,78.07855904,15,649,,5,74,22,33,,
794,T,3/8/2019 11:59,30.31988397,78.07863607,15,650,,5.65,71,22,33,,
795,T,3/8/2019 11:59,30.31988501,78.07869674,14,650,,5.03,78,22,33,,
796,T,3/8/2019 11:59,30.31988954,78.07878197,15,649,,5.71,81,22,33,,
797,T,3/8/2019 11:59,30.31991576,78.07884212,15,649,,5.56,70,22,33,,
798,T,3/8/2019 11:59,30.31990541,78.07892511,15,650,,5.93,79,22,33,,
799,T,3/8/2019 11:59,30.31991989,78.0790185,15,651,,6.13,77,22,33,,
800,T,3/8/2019 11:59,30.31987014,78.07910947,15,651,,5.3,97,22,33,,
801,T,3/8/2019 11:59,30.31984219,78.07917268,15,651,,5.31,102,22,33,,
802,T,3/8/2019 11:59,30.31983717,78.0791788,15,651,,2.48,100,22,33,,
803,T,3/8/2019 11:59,30.31983709,78.07919756,15,653,,1.28,108,22,33,,
804,T,3/8/2019 11:59,30.31980962,78.07923574,15,652,,1.52,112,22,33,,
805,T,3/8/2019 11:59,30.31979588,78.07924682,17,651,,0.93,99,22,33,,
806,T,3/8/2019 11:59,30.31979988,78.07925353,15,652,,0.37,99,22,33,,
807,T,3/8/2019 11:59,30.3197812,78.07926173,15,651,,0.38,99,22,33,,
808,T,3/8/2019 11:59,30.31978626,78.07928051,15,650,,0.88,96,22,33,,
809,T,3/8/2019 11:59,30.31977906,78.0792968,15,650,,0.68,121,22,33,,
810,T,3/8/2019 11:59,30.31977303,78.07931367,15,651,,0.74,123,22,33,,
811,T,3/8/2019 11:59,30.31979061,78.07935562,15,649,,1.21,89,22,33,,
812,T,3/8/2019 11:59,30.31978165,78.07937055,15,649,,1.27,93,22,33,,
813,T,3/8/2019 11:59,30.31977934,78.07939236,15,649,,1.17,108,22,33,,
814,T,3/8/2019 11:59,30.31976849,78.07940312,15,650,,1.46,100,22,33,,
815,T,3/8/2019 11:59,30.319738,78.07942993,15,651,,2.79,124,22,33,,
816,T,3/8/2019 11:59,30.31971728,78.07944778,15,652,,2.21,126,22,33,,
817,T,3/8/2019 11:59,30.31968841,78.07947557,14,654,,3.38,135,22,33,,
818,T,3/8/2019 11:59,30.31964012,78.07952164,14,654,,4.14,134,22,33,,
819,T,3/8/2019 11:59,30.3196083,78.07955479,14,654,,4.34,145,22,33,,
820,T,3/8/2019 11:59,30.31957197,78.07958344,14,654,,4.79,151,22,33,,
821,T,3/8/2019 11:59,30.31952681,78.07961091,14,655,,4.75,151,22,33,,
822,T,3/8/2019 11:59,30.31948031,78.07963573,14,655,,4.13,153,23,33,,
823,T,3/8/2019 11:59,30.31945066,78.07965397,14,654,,4.06,156,23,33,,
824,T,3/8/2019 11:59,30.31940569,78.07968837,15,654,,4.49,148,23,33,,
825,T,3/8/2019 11:59,30.31936122,78.07972031,15,655,,4.81,147,23,33,,
826,T,3/8/2019 11:59,30.31930342,78.07975574,15,654,,5.43,149,23,33,,
827,T,3/8/2019 11:59,30.31924205,78.0797942,15,653,,5.92,156,23,33,,
828,T,3/8/2019 11:59,30.31918945,78.07984286,15,653,,6.24,152,23,33,,
829,T,3/8/2019 11:59,30.31910391,78.0798936,17,653,,7.07,153,23,33,,
830,T,3/8/2019 11:59,30.31899899,78.07991988,17,652,,7.83,162,23,33,,
831,T,3/8/2019 11:59,30.31887286,78.0800129,17,651,,9.75,156,23,33,,
832,T,3/8/2019 11:59,30.31871475,78.08012683,17,651,,12.59,153,23,33,,
833,T,3/8/2019 11:59,30.31870015,78.08012307,15,650,,8.23,153,23,33,,
834,T,3/8/2019 11:59,30.31862924,78.0801572,15,650,,8.47,158,23,33,,
835,T,3/8/2019 11:59,30.3185696,78.08019653,15,650,,8.73,154,23,33,,
836,T,3/8/2019 11:59,30.31848021,78.08023787,15,652,,9.06,155,23,32,,
837,T,3/8/2019 11:59,30.31839573,78.08030671,15,652,,10.92,151,23,32,,
838,T,3/8/2019 11:59,30.31828646,78.08037861,15,651,,11.27,150,24,32,,
839,T,3/8/2019 11:59,30.31818795,78.0804461,15,651,,11.34,150,24,32,,
840,T,3/8/2019 11:59,30.31810144,78.08049086,15,650,,11.31,151,24,32,,
841,T,3/8/2019 11:59,30.31801474,78.080539,15,649,,11.27,154,24,32,,
842,T,3/8/2019 11:59,30.31791607,78.08059485,15,649,,11.5,153,24,32,,
843,T,3/8/2019 11:59,30.31782022,78.08065705,15,649,,11.75,153,24,32,,
844,T,3/8/2019 11:59,30.31771221,78.08072384,14,650,,12.84,154,24,32,,
845,T,3/8/2019 11:59,30.31760693,78.08078814,14,650,,12.85,153,24,32,,
846,T,3/8/2019 11:59,30.31750934,78.08083983,14,649,,11.65,154,24,32,,
847,T,3/8/2019 11:59,30.31742587,78.0809004,14,650,,11.84,152,24,32,,
848,T,3/8/2019 12:00,30.31734754,78.08095766,14,650,,10.77,151,24,32,,
849,T,3/8/2019 12:00,30.31726841,78.0810252,15,649,,9.87,144,23,32,,
850,T,3/8/2019 12:00,30.31719878,78.08108134,15,650,,9.66,146,23,32,,
851,T,3/8/2019 12:00,30.31713103,78.08113758,15,649,,9.41,145,23,32,,
852,T,3/8/2019 12:00,30.31706585,78.08120995,15,650,,9.7,140,23,32,,
853,T,3/8/2019 12:00,30.31701347,78.0812548,15,649,,8.19,138,23,32,,
854,T,3/8/2019 12:00,30.31696865,78.08132553,15,649,,8.98,136,23,32,,
855,T,3/8/2019 12:00,30.31692507,78.08142652,15,648,,10.52,128,23,32,,
856,T,3/8/2019 12:00,30.31684691,78.0815349,17,649,,12.53,130,23,32,,
857,T,3/8/2019 12:00,30.31677852,78.08165458,17,649,,12.78,126,23,32,,
858,T,3/8/2019 12:00,30.31669744,78.08177522,17,647,,14.14,127,23,32,,
859,T,3/8/2019 12:00,30.31662218,78.0819296,17,647,,15.68,120,23,32,,
860,T,3/8/2019 12:00,30.31653268,78.08207237,17,646,,16.56,124,23,32,,
861,T,3/8/2019 12:00,30.31645326,78.08222161,17,646,,16.91,122,22,31,,
862,T,3/8/2019 12:00,30.31639168,78.08238581,17,646,,17.04,116,22,32,,
863,T,3/8/2019 12:00,30.31632598,78.08254225,17,646,,16.8,116,22,32,,
864,T,3/8/2019 12:00,30.31627622,78.08269754,17,646,,16,113,22,32,,
865,T,3/8/2019 12:00,30.3162345,78.08283817,17,645,,15.42,111,22,32,,
866,T,3/8/2019 12:00,30.31620895,78.08297915,17,645,,14.31,106,22,32,,
867,T,3/8/2019 12:00,30.31618465,78.08313519,17,645,,14.63,102,21,32,,
868,T,3/8/2019 12:00,30.31613078,78.08327578,17,645,,14.14,108,21,32,,
869,T,3/8/2019 12:00,30.31608134,78.08339182,17,647,,13.43,112,21,32,,
870,T,3/8/2019 12:00,30.31602646,78.08347343,17,647,,10.71,119,21,32,,
871,T,3/8/2019 12:00,30.31597583,78.08356016,15,647,,11.24,124,21,32,,
872,T,3/8/2019 12:00,30.31591261,78.08364058,15,646,,10.54,128,21,32,,
873,T,3/8/2019 12:00,30.31584206,78.08373163,15,644,,10.53,128,21,32,,
874,T,3/8/2019 12:00,30.31578133,78.08382434,15,645,,10.51,129,21,32,,
875,T,3/8/2019 12:00,30.31573622,78.08387243,15,645,,8.63,134,22,32,,
876,T,3/8/2019 12:00,30.31566715,78.08394521,15,647,,8.36,137,22,32,,
877,T,3/8/2019 12:00,30.31559355,78.08401721,17,646,,8.74,139,22,32,,
878,T,3/8/2019 12:00,30.31556102,78.08404422,15,645,,6.21,135,22,32,,
879,T,3/8/2019 12:00,30.31551363,78.08405911,15,645,,4.47,149,22,32,,
880,T,3/8/2019 12:00,30.31547852,78.08410545,15,645,,4.59,140,22,32,,
881,T,3/8/2019 12:00,30.31544282,78.08412316,15,645,,4.46,136,22,32,,
882,T,3/8/2019 12:00,30.3154293,78.08415326,15,646,,4.19,129,22,32,,
883,T,3/8/2019 12:00,30.31540071,78.08419397,15,645,,4.59,134,22,32,,
884,T,3/8/2019 12:00,30.31535851,78.08423657,14,644,,5.9,131,22,32,,
885,T,3/8/2019 12:00,30.31529856,78.08430713,14,644,,6.71,137,22,32,,
886,T,3/8/2019 12:00,30.31525531,78.08434979,14,645,,7.44,137,22,32,,
887,T,3/8/2019 12:00,30.31520591,78.08441836,14,645,,7.97,135,22,32,,
888,T,3/8/2019 12:00,30.31514934,78.08447216,14,644,,7.2,134,22,32,,
889,T,3/8/2019 12:00,30.3150848,78.08453553,14,643,,7.7,133,22,32,,
890,T,3/8/2019 12:00,30.31505083,78.08458165,14,644,,7.53,133,23,32,,
891,T,3/8/2019 12:00,30.31501093,78.0846442,15,644,,7.46,132,23,32,,
892,T,3/8/2019 12:00,30.31494882,78.08469931,15,643,,7.06,138,23,32,,
893,T,3/8/2019 12:00,30.31490052,78.08476024,15,643,,7.18,135,23,32,,
894,T,3/8/2019 12:00,30.31488133,78.08478652,14,645,,4.93,136,23,32,,
895,T,3/8/2019 12:00,30.31482973,78.08482752,14,642,,4.33,131,23,32,,
896,T,3/8/2019 12:00,30.31480991,78.08485733,15,643,,3.86,131,23,32,,
897,T,3/8/2019 12:00,30.3148035,78.08487596,15,643,,2.97,123,23,32,,
898,T,3/8/2019 12:00,30.31481329,78.08487165,15,643,,0.71,131,23,32,,
899,T,3/8/2019 12:00,30.31480798,78.08488059,15,643,,0,,23,32,,
900,T,3/8/2019 12:00,30.31480765,78.08488947,15,643,,0,,23,32,,
901,T,3/8/2019 12:00,30.31480743,78.08488876,14,643,,0,,23,32,,
902,T,3/8/2019 12:00,30.31480989,78.08488945,14,643,,0,,23,32,,
903,T,3/8/2019 12:00,30.31480649,78.08489075,14,643,,0,,23,32,,
904,T,3/8/2019 12:00,30.31480408,78.08489553,14,643,,0,,23,32,,
905,T,3/8/2019 12:00,30.31480313,78.08489885,14,643,,0,,23,32,,
906,T,3/8/2019 12:00,30.31479651,78.08490409,14,643,,0,,23,32,,
907,T,3/8/2019 12:00,30.3147935,78.08490343,14,643,,0,,23,32,,
908,T,3/8/2019 12:01,30.31479019,78.08490626,14,643,,0,,23,32,,
909,T,3/8/2019 12:01,30.31478522,78.0849163,14,643,,0,,24,32,,
910,T,3/8/2019 12:01,30.31475588,78.08496081,15,643,,2.6,132,24,32,,
911,T,3/8/2019 12:01,30.31471148,78.08502909,14,644,,4.26,128,24,32,,
912,T,3/8/2019 12:01,30.31465671,78.0850876,14,644,,4.83,128,24,32,,
913,T,3/8/2019 12:01,30.31462387,78.08514464,14,645,,5.29,125,24,32,,
914,T,3/8/2019 12:01,30.31456402,78.08520961,15,644,,5.79,126,24,32,,
915,T,3/8/2019 12:01,30.31452383,78.08527151,15,644,,5.99,128,24,32,,
916,T,3/8/2019 12:01,30.31446989,78.08531942,15,642,,5.18,127,24,32,,
917,T,3/8/2019 12:01,30.3144415,78.08535729,15,643,,5.47,125,24,32,,
918,T,3/8/2019 12:01,30.31440341,78.08540767,17,643,,5.78,124,24,32,,
919,T,3/8/2019 12:01,30.3143704,78.08549752,17,644,,7.06,118,24,32,,
920,T,3/8/2019 12:01,30.31432578,78.08555014,18,643,,7.13,124,24,32,,
921,T,3/8/2019 12:01,30.3142841,78.08564714,18,643,,8.33,120,24,32,,
922,T,3/8/2019 12:01,30.31422428,78.08574386,17,643,,8.37,123,24,32,,
923,T,3/8/2019 12:01,30.31419796,78.08582014,17,641,,8.7,120,24,32,,
924,T,3/8/2019 12:01,30.31414822,78.08591434,17,641,,9.98,122,24,32,,
925,T,3/8/2019 12:01,30.31409932,78.08598509,17,641,,9.66,124,24,32,,
926,T,3/8/2019 12:01,30.31405898,78.08608553,18,642,,9.94,121,24,32,,
927,T,3/8/2019 12:01,30.31402817,78.08619426,17,642,,10.11,117,24,32,,
928,T,3/8/2019 12:01,30.31395967,78.08631358,17,642,,10.5,120,24,32,,
929,T,3/8/2019 12:01,30.31388767,78.08642242,17,642,,11.08,125,24,32,,
930,T,3/8/2019 12:01,30.31382133,78.08652227,17,642,,10.34,127,24,32,,
931,T,3/8/2019 12:01,30.31378379,78.08657965,17,642,,8.6,132,23,31,,
932,T,3/8/2019 12:01,30.31375487,78.08666061,17,641,,8.62,129,23,32,,
933,T,3/8/2019 12:01,30.31371887,78.08674918,18,641,,8.75,125,23,32,,
934,T,3/8/2019 12:01,30.31367947,78.08681719,17,640,,8.31,125,22,32,,
935,T,3/8/2019 12:01,30.31365935,78.08690692,17,642,,7.77,123,21,32,,
936,T,3/8/2019 12:01,30.31363621,78.08693918,17,640,,6.98,116,20,32,,
937,T,3/8/2019 12:01,30.3135644,78.08701725,17,641,,8.75,132,20,32,,
938,T,3/8/2019 12:01,30.31349291,78.08711051,18,641,,9.84,132,20,32,,
939,T,3/8/2019 12:01,30.31345397,78.08718303,18,641,,8.98,130,20,32,,
940,T,3/8/2019 12:01,30.31336531,78.08725831,18,640,,8.78,137,20,32,,
941,T,3/8/2019 12:01,30.31330064,78.08734662,18,639,,9.28,132,20,32,,
942,T,3/8/2019 12:01,30.31322881,78.08742025,18,637,,8.47,129,20,32,,
943,T,3/8/2019 12:01,30.31318542,78.08749819,18,638,,7.63,129,20,32,,
944,T,3/8/2019 12:01,30.31312426,78.08758924,18,639,,8.54,125,20,32,,
945,T,3/8/2019 12:01,30.31306687,78.08768221,17,640,,9.17,121,20,32,,
946,T,3/8/2019 12:01,30.31299062,78.08778601,17,638,,9.54,122,20,32,,
947,T,3/8/2019 12:01,30.31295522,78.08787563,18,638,,9.37,119,20,32,,
948,T,3/8/2019 12:01,30.31291639,78.08799322,18,639,,10,114,20,32,,
949,T,3/8/2019 12:01,30.31283132,78.08813012,18,637,,11.12,118,20,32,,
950,T,3/8/2019 12:01,30.31281939,78.08817737,20,640,,9.5,118,20,32,,
951,T,3/8/2019 12:01,30.31276374,78.08826407,20,638,,9.19,119,20,32,,
952,T,3/8/2019 12:01,30.31278032,78.08827728,17,638,,5.61,113,21,32,,
953,T,3/8/2019 12:01,30.31277896,78.08831352,17,640,,3.53,108,21,32,,
954,T,3/8/2019 12:01,30.31273804,78.08835407,17,640,,3.84,116,21,32,,
955,T,3/8/2019 12:01,30.31266734,78.08840441,17,641,,3.53,126,21,32,,
956,T,3/8/2019 12:01,30.31263635,78.08843688,15,639,,2.06,123,21,32,,
957,T,3/8/2019 12:01,30.31263651,78.08845405,15,638,,1.26,122,21,32,,
958,T,3/8/2019 12:01,30.312619,78.0884743,15,636,,0.51,104,21,32,,
959,T,3/8/2019 12:01,30.31261695,78.0884882,15,634,,0.45,115,21,32,,
960,T,3/8/2019 12:01,30.31262403,78.08848903,17,633,,0.47,73,21,32,,
961,T,3/8/2019 12:01,30.31262195,78.08849829,18,634,,0.44,87,21,32,,
962,T,3/8/2019 12:01,30.31261564,78.08846164,17,633,,0.32,276,21,32,,
