type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2018-12-22 10:32:25,30.39391471,78.07313331,15,828.000,,9.850,188,25,32,,
T,2018-12-22 10:32:26,30.39381356,78.07312564,14,828.000,,9.810,182,25,32,,
T,2018-12-22 10:32:27,30.39371172,78.07310193,14,827.000,,9.900,187,24,32,,
T,2018-12-22 10:32:28,30.39361923,78.07309444,14,828.000,,9.960,188,24,32,,
T,2018-12-22 10:32:29,30.39352577,78.07308202,15,828.000,,10.460,188,24,32,,
T,2018-12-22 10:32:30,30.39344359,78.07305999,14,830.000,,9.870,187,24,32,,
T,2018-12-22 10:32:31,30.39333590,78.07305919,14,829.000,,10.180,187,24,32,,
T,2018-12-22 10:32:32,30.39322318,78.07303144,14,828.000,,10.910,189,24,32,,
T,2018-12-22 10:32:32,30.39316359,78.07303583,14,832.000,,10.550,186,4,30,,
T,2018-12-22 10:32:35,30.39294514,78.07300279,14,829.000,,10.350,189,14,27,,
T,2018-12-22 10:32:35,30.39288992,78.07299162,14,828.000,,10.880,189,3,27,,
T,2018-12-22 10:32:37,30.39274296,78.07291375,14,827.000,,11.220,194,14,27,,
T,2018-12-22 10:32:38,30.39264734,78.07288181,14,826.000,,11.200,194,16,27,,
T,2018-12-22 10:32:39,30.39255014,78.07286539,15,825.000,,11.030,193,16,27,,
T,2018-12-22 10:32:40,30.39244227,78.07281799,14,825.000,,11.090,195,16,27,,
T,2018-12-22 10:32:41,30.39235552,78.07278705,14,825.000,,11.030,195,16,27,,
T,2018-12-22 10:32:41,30.39230018,78.07277277,14,825.000,,11.100,193,3,27,,
T,2018-12-22 10:32:43,30.39214432,78.07275217,14,826.000,,10.950,193,13,27,,
T,2018-12-22 10:32:44,30.39203471,78.07271071,14,826.000,,11.360,194,15,27,,
T,2018-12-22 10:32:45,30.39193744,78.07266900,14,826.000,,11.310,193,15,27,,
T,2018-12-22 10:32:46,30.39184502,78.07262848,14,828.000,,11.260,195,15,27,,
T,2018-12-22 10:32:47,30.39174620,78.07259325,14,828.000,,11.330,196,15,27,,
T,2018-12-22 10:32:48,30.39163608,78.07255870,14,826.000,,11.490,193,15,28,,
T,2018-12-22 10:32:49,30.39153270,78.07252626,14,824.000,,10.770,191,15,28,,
T,2018-12-22 10:32:50,30.39142930,78.07251518,14,825.000,,11.150,188,15,28,,
T,2018-12-22 10:32:50,30.39137810,78.07249646,14,826.000,,10.730,186,3,27,,
T,2018-12-22 10:32:52,30.39124509,78.07249577,14,826.000,,10.770,184,13,27,,
T,2018-12-22 10:32:53,30.39113041,78.07250411,14,823.000,,11.370,183,13,27,,
T,2018-12-22 10:32:54,30.39103023,78.07248269,14,821.000,,11.090,188,15,28,,
T,2018-12-22 10:32:55,30.39092439,78.07247818,14,819.000,,10.780,181,15,28,,
T,2018-12-22 10:32:56,30.39082522,78.07248451,14,838.000,,10.460,178,15,28,,
T,2018-12-22 10:32:57,30.39073682,78.07250098,14,831.000,,10.040,175,15,28,,
T,2018-12-22 10:32:58,30.39064400,78.07251521,14,826.000,,10.060,172,15,28,,
T,2018-12-22 10:32:59,30.39054500,78.07256463,14,823.000,,10.760,160,15,28,,
T,2018-12-22 10:33:00,30.39045369,78.07261992,14,822.000,,11.440,155,15,28,,
T,2018-12-22 10:33:01,30.39039721,78.07268693,14,822.000,,10.240,141,15,28,,
T,2018-12-22 10:33:02,30.39032697,78.07277544,14,822.000,,10.640,134,15,28,,
T,2018-12-22 10:33:03,30.39026840,78.07288213,14,824.000,,10.530,120,19,28,,
T,2018-12-22 10:33:04,30.39023176,78.07296845,14,823.000,,10.350,115,19,28,,
T,2018-12-22 10:33:05,30.39022532,78.07307595,14,835.000,,10.090,99,19,28,,
T,2018-12-22 10:33:06,30.39020330,78.07318680,14,829.000,,10.700,100,20,28,,
T,2018-12-22 10:33:07,30.39019785,78.07328804,14,826.000,,10.460,96,21,29,,
T,2018-12-22 10:33:08,30.39019169,78.07339148,5,825.000,,10.240,96,21,29,,
T,2018-12-22 10:33:09,30.39018260,78.07349834,5,823.000,,10.390,96,22,30,,
T,2018-12-22 10:33:10,30.39017081,78.07360120,6,823.000,,10.260,97,21,30,,
T,2018-12-22 10:33:11,30.39015327,78.07371008,8,822.000,,10.190,98,23,30,,
T,2018-12-22 10:33:12,30.39014340,78.07380888,8,822.000,,9.570,98,23,30,,
T,2018-12-22 10:33:13,30.39013348,78.07389308,6,820.000,,9.120,97,24,30,,
T,2018-12-22 10:33:14,30.39012269,78.07396751,5,818.000,,8.520,97,24,30,,
T,2018-12-22 10:33:15,30.39011533,78.07403953,6,817.000,,7.370,97,24,30,,
T,2018-12-22 10:33:16,30.39010441,78.07409736,6,817.000,,6.430,101,24,30,,
T,2018-12-22 10:33:17,30.39008272,78.07414316,5,815.000,,5.070,110,24,30,,
T,2018-12-22 10:33:18,30.39007582,78.07418590,5,817.000,,4.600,118,24,30,,
T,2018-12-22 10:33:19,30.39005932,78.07422489,5,816.000,,4.170,124,24,30,,
T,2018-12-22 10:33:20,30.39003372,78.07425688,6,815.000,,3.800,130,24,30,,
T,2018-12-22 10:33:21,30.39003895,78.07427203,5,814.000,,1.810,124,24,30,,
T,2018-12-22 10:33:22,30.39003433,78.07428011,5,815.000,,0.950,124,24,30,,
T,2018-12-22 10:33:23,30.39004404,78.07428090,5,815.000,,0.220,124,24,30,,
T,2018-12-22 10:33:24,30.39004805,78.07427957,5,816.000,,0.000,,24,30,,
T,2018-12-22 10:33:25,30.39004292,78.07427440,5,816.000,,0.000,,24,30,,
T,2018-12-22 10:33:26,30.39004087,78.07426897,5,818.000,,0.000,,24,30,,
T,2018-12-22 10:33:27,30.39004420,78.07426588,5,818.000,,0.000,,24,30,,
T,2018-12-22 10:33:28,30.39004421,78.07426195,5,818.000,,0.000,,24,30,,
T,2018-12-22 10:33:29,30.39004337,78.07425895,5,818.000,,0.000,,24,30,,
T,2018-12-22 10:33:30,30.39004224,78.07425275,5,818.000,,0.260,124,24,30,,
T,2018-12-22 10:33:31,30.39004648,78.07425320,5,818.000,,0.000,,24,30,,
T,2018-12-22 10:33:32,30.39004632,78.07425127,5,818.000,,0.000,,24,29,,
