index,stop points,type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview
1472,0,T,11/15/2018 3:23,30.32570194,78.06324573,17,647,8.56,315,25,33
1473,0,T,11/15/2018 3:23,30.32573104,78.06318557,15,648,7.48,310,25,33
1474,0,T,11/15/2018 3:23,30.32573032,78.06316566,15,646,7.14,308,24,33
1475,0,T,11/15/2018 3:23,30.3257898,78.06307825,15,645,7.52,307,24,33
1476,0,T,11/15/2018 3:23,30.32585014,78.06299356,15,645,7.85,308,25,33
1477,0,T,11/15/2018 3:23,30.32590692,78.06292011,15,646,8.24,308,25,33
1478,0,T,11/15/2018 3:24,30.32593881,78.06285882,15,647,7.98,304,25,33
1479,0,T,11/15/2018 3:24,30.32595288,78.06279857,15,649,7.31,303,25,33
1480,0,T,11/15/2018 3:24,30.3260009,78.06272002,15,648,7.61,302,25,33
1481,0,T,11/15/2018 3:24,30.32602778,78.0626591,15,648,7.44,298,25,33
1482,0,T,11/15/2018 3:24,30.32607508,78.0626024,14,647,6.94,299,25,33
1483,0,T,11/15/2018 3:24,30.32611722,78.06254144,14,647,6.2,300,25,33
1484,0,T,11/15/2018 3:24,30.32615847,78.06248702,14,646,6.46,303,25,33
1485,0,T,11/15/2018 3:24,30.32619688,78.06242975,15,645,7.68,296,25,33
1486,0,T,11/15/2018 3:24,30.32622899,78.06236645,15,646,6.99,292,25,33
1487,0,T,11/15/2018 3:24,30.32624954,78.0623155,15,646,6.11,285,25,33
1488,0,T,11/15/2018 3:24,30.32627698,78.06226868,15,647,5.64,276,25,33
1489,0,T,11/15/2018 3:24,30.32627213,78.06220954,17,646,5.42,306,25,33
1490,0,T,11/15/2018 3:24,30.32627329,78.06216561,15,648,5.26,330,25,33
1491,0,T,11/15/2018 3:24,30.32629453,78.0621037,15,648,5.41,321,25,33
1492,0,T,11/15/2018 3:24,30.32629035,78.06201913,15,649,6.07,313,25,33
1493,0,T,11/15/2018 3:24,30.32630596,78.06195534,15,650,5.71,306,25,33
1494,0,T,11/15/2018 3:24,30.32632505,78.06192733,15,651,4.96,309,25,33
1495,0,T,11/15/2018 3:24,30.32635597,78.06187793,15,650,4.35,338,25,33
1496,0,T,11/15/2018 3:24,30.32638238,78.06184093,14,650,2.68,3,24,33
1497,0,T,11/15/2018 3:24,30.32640985,78.06181986,14,649,2.64,22,25,33
1498,0,T,11/15/2018 3:24,30.3264305,78.06180083,14,648,3.34,43,25,33
1499,0,T,11/15/2018 3:24,30.32645962,78.06182723,14,647,4.34,42,25,33
1500,0,T,11/15/2018 3:24,30.32650018,78.06184178,14,647,5.48,38,25,33
1501,0,T,11/15/2018 3:24,30.32655661,78.06188231,14,645,6.17,29,25,33
1502,0,T,11/15/2018 3:24,30.32661295,78.0618986,14,645,6.55,20,25,33
1503,0,T,11/15/2018 3:24,30.32667838,78.0619114,14,646,6.88,19,25,33
1504,0,T,11/15/2018 3:24,30.32674087,78.06193024,14,648,6.92,21,26,33
1505,0,T,11/15/2018 3:24,30.32680484,78.06194832,15,648,6.78,18,26,33
1506,0,T,11/15/2018 3:24,30.32685807,78.06197452,15,648,6.25,21,26,33
1507,0,T,11/15/2018 3:24,30.32690948,78.06199186,15,647,6.58,18,26,33
1508,0,T,11/15/2018 3:24,30.32695854,78.06201848,15,646,6.5,19,26,33
1509,0,T,11/15/2018 3:24,30.32702208,78.06202678,17,647,6.21,12,26,33
1510,0,T,11/15/2018 3:24,30.32706372,78.06204721,15,648,5.33,17,26,33
1511,0,T,11/15/2018 3:24,30.3270966,78.0620769,15,648,4.97,16,26,33
1512,0,T,11/15/2018 3:24,30.32713707,78.0621011,15,648,4.35,26,26,33
1513,0,T,11/15/2018 3:24,30.32716381,78.06213142,15,648,3.94,33,26,33
1514,0,T,11/15/2018 3:24,30.32719506,78.06215061,15,649,3.43,28,26,33
1515,0,T,11/15/2018 3:24,30.32722036,78.06217236,15,648,3.34,31,26,33
1516,0,T,11/15/2018 3:24,30.32724022,78.06218521,15,650,3.04,31,26,33
1517,0,T,11/15/2018 3:24,30.32724929,78.06219609,15,649,2.34,31,26,33
1518,0,T,11/15/2018 3:24,30.32726685,78.06221186,15,648,2.61,28,26,32
1519,0,T,11/15/2018 3:24,30.3272942,78.06220216,15,648,1.5,360,26,32
1520,0,T,11/15/2018 3:24,30.32732154,78.0621024,15,648,1.53,301,26,32
1521,0,T,11/15/2018 3:24,30.3273238,78.06208663,15,648,1.83,284,26,32
1522,0,T,11/15/2018 3:24,30.32731119,78.06200692,15,649,4.48,270,26,32
1523,0,T,11/15/2018 3:24,30.32736246,78.0619099,15,649,7.23,296,26,32
1524,0,T,11/15/2018 3:24,30.32738187,78.0618459,14,649,7.01,299,25,32
1525,0,T,11/15/2018 3:24,30.32741581,78.06177891,14,648,7.24,298,25,32
1526,0,T,11/15/2018 3:24,30.32744359,78.06170616,14,647,7.09,297,25,32
1527,0,T,11/15/2018 3:24,30.32747165,78.06164525,14,645,6.62,297,25,32
1528,0,T,11/15/2018 3:24,30.32749232,78.06155948,15,644,6.38,294,26,32
1529,0,T,11/15/2018 3:24,30.3275165,78.0614983,14,645,5.81,297,25,31
1530,0,T,11/15/2018 3:24,30.32754092,78.06145154,14,645,5.37,298,25,31
1531,0,T,11/15/2018 3:24,30.32755451,78.06140851,14,645,5.74,291,26,32
1532,0,T,11/15/2018 3:24,30.32759707,78.06135784,15,645,6.08,300,26,32
1533,0,T,11/15/2018 3:24,30.32761162,78.06131598,15,645,5.13,299,26,32
1534,0,T,11/15/2018 3:24,30.32763501,78.06128137,15,644,4.18,297,26,32
1535,0,T,11/15/2018 3:24,30.32763935,78.06124582,15,646,3.77,293,26,32
1536,0,T,11/15/2018 3:24,30.32763779,78.06123583,14,647,2.1,281,26,32
1537,0,T,11/15/2018 3:24,30.32764281,78.06121504,15,647,2.15,286,26,32
1538,0,T,11/15/2018 3:25,30.32765423,78.06119718,15,647,1.72,294,26,32
1539,0,T,11/15/2018 3:25,30.32766384,78.06117427,15,648,2.03,292,26,32
1540,0,T,11/15/2018 3:25,30.32767824,78.06114589,17,648,2.98,289,26,32
1541,0,T,11/15/2018 3:25,30.32769089,78.06110499,15,649,3.79,304,25,32
1542,0,T,11/15/2018 3:25,30.32770985,78.06106699,15,648,1.48,296,25,32
1543,0,T,11/15/2018 3:25,30.3277249,78.06104152,15,649,1.75,296,25,32
1544,0,T,11/15/2018 3:25,30.32774129,78.06101214,17,650,0,,25,33
1545,0,T,11/15/2018 3:25,30.32782839,78.06084423,18,651,6.15,291,25,33
1546,0,T,11/15/2018 3:25,30.32788142,78.06077865,20,650,6.54,296,25,33
1547,0,T,11/15/2018 3:25,30.32791733,78.06070313,20,648,7.11,297,25,32
1548,0,T,11/15/2018 3:25,30.32789898,78.06067099,21,648,6,291,25,32
1549,0,T,11/15/2018 3:25,30.32788425,78.06061517,21,648,5.79,285,25,32
1550,0,T,11/15/2018 3:25,30.32790606,78.06057185,18,648,4.8,291,24,31
1551,0,T,11/15/2018 3:25,30.32791328,78.06049114,18,648,4.86,292,24,31
1552,0,T,11/15/2018 3:25,30.32794846,78.06045569,17,649,4.21,294,24,32
1553,0,T,11/15/2018 3:25,30.32794649,78.06042491,17,649,3.81,291,24,32
1554,0,T,11/15/2018 3:25,30.32794739,78.06037919,17,649,3.69,287,24,32
1555,0,T,11/15/2018 3:25,30.32795694,78.06036457,17,650,3.44,347,24,32
1556,0,T,11/15/2018 3:25,30.32797179,78.0603582,15,648,3.03,12,22,32
1557,0,T,11/15/2018 3:25,30.32798918,78.06035007,15,647,3.25,357,22,32
1558,0,T,11/15/2018 3:25,30.32801876,78.06031252,15,647,4.41,351,22,32
1559,0,T,11/15/2018 3:25,30.32804316,78.06026685,15,647,4.89,346,22,32
1560,0,T,11/15/2018 3:25,30.32804634,78.06021392,15,647,4,293,22,32
1561,0,T,11/15/2018 3:25,30.32805107,78.06014791,15,646,4.53,281,22,32
1562,0,T,11/15/2018 3:25,30.32805554,78.06005808,15,646,5.12,278,22,32
1563,0,T,11/15/2018 3:25,30.32806023,78.06000266,17,645,5.02,274,22,32
1564,0,T,11/15/2018 3:25,30.32809671,78.05994547,17,644,5.26,291,23,32
1565,0,T,11/15/2018 3:25,30.32810256,78.05990753,15,643,5.79,293,23,32
1566,0,T,11/15/2018 3:25,30.32810075,78.05982522,15,642,6.67,286,24,32
1567,0,T,11/15/2018 3:25,30.32811962,78.05973535,14,644,7.49,292,24,32
1568,0,T,11/15/2018 3:25,30.32815166,78.05965051,14,643,7.66,294,24,32
1569,0,T,11/15/2018 3:25,30.32816865,78.05957919,14,644,7.81,296,24,32
1570,0,T,11/15/2018 3:25,30.32819849,78.05950365,14,645,7.82,293,24,32
1571,0,T,11/15/2018 3:25,30.32823923,78.05944245,14,647,7.6,292,24,32
1572,0,T,11/15/2018 3:25,30.328263,78.05936489,14,646,7.74,294,24,32
1573,0,T,11/15/2018 3:25,30.32827716,78.05927176,14,647,7.28,299,24,32
1574,0,T,11/15/2018 3:25,30.32831169,78.05920175,14,647,7.19,303,24,32
1575,0,T,11/15/2018 3:25,30.3283506,78.0591395,14,647,7.14,304,24,32
1576,0,T,11/15/2018 3:25,30.32837899,78.05910131,14,647,6,305,24,32
1577,0,T,11/15/2018 3:25,30.32840372,78.05904303,14,647,5.94,304,24,32
1578,0,T,11/15/2018 3:25,30.32840802,78.05900528,15,648,5.11,299,24,32
1579,0,T,11/15/2018 3:25,30.32842674,78.05897222,15,649,3.71,306,24,32
1580,0,T,11/15/2018 3:25,30.32844423,78.05894346,15,649,3.45,317,24,32
1581,0,T,11/15/2018 3:25,30.32845019,78.05893585,15,651,2.31,339,24,32
1582,0,T,11/15/2018 3:25,30.32848365,78.05893653,15,651,3.06,9,24,32
1583,0,T,11/15/2018 3:25,30.32850806,78.05891815,15,650,2.72,25,24,32
1584,0,T,11/15/2018 3:25,30.3285274,78.05891477,17,649,2.47,25,25,32
1585,0,T,11/15/2018 3:25,30.32856217,78.05893117,17,649,3.39,29,24,32
1586,0,T,11/15/2018 3:25,30.32863735,78.0589739,17,649,5.21,34,24,32
1587,0,T,11/15/2018 3:25,30.328714,78.05904797,17,648,6.92,33,24,32
1588,0,T,11/15/2018 3:25,30.32878147,78.05910512,17,648,7.43,36,24,32
1589,0,T,11/15/2018 3:25,30.32881819,78.0591676,18,647,7.51,41,24,32
1590,0,T,11/15/2018 3:25,30.32889236,78.05919018,17,649,7.86,37,24,32
1591,0,T,11/15/2018 3:25,30.32896998,78.05920301,17,650,8.02,31,24,32
1592,0,T,11/15/2018 3:25,30.32903116,78.05925045,17,649,7.8,32,24,32
1593,0,T,11/15/2018 3:25,30.32907734,78.05929134,18,650,7.36,38,24,32
1594,0,T,11/15/2018 3:25,30.3291191,78.05935304,18,650,7.1,32,24,32
1595,0,T,11/15/2018 3:25,30.32919074,78.05936554,17,651,6.65,23,23,32
1596,0,T,11/15/2018 3:26,30.32979586,78.05872606,9,648,8.59,293,23,32
1597,0,T,11/15/2018 3:26,30.3298226,78.05864956,9,647,8.3,293,23,32
1598,0,T,11/15/2018 3:26,30.32985507,78.05858207,8,647,8.27,292,23,32
1599,0,T,11/15/2018 3:26,30.32988002,78.05851421,8,647,7.25,293,23,32
1600,0,T,11/15/2018 3:26,30.32991934,78.05843069,8,648,8.15,297,23,32
1601,0,T,11/15/2018 3:26,30.32995666,78.05835404,9,649,7.87,297,23,32
1602,0,T,11/15/2018 3:26,30.32996362,78.05827333,9,648,7.86,288,23,32
1603,0,T,11/15/2018 3:26,30.329993,78.0582051,9,648,6.92,292,23,32
1604,0,T,11/15/2018 3:26,30.33004207,78.05815196,8,648,6.63,292,23,32
1605,0,T,11/15/2018 3:26,30.33006253,78.05809504,8,649,6.1,295,23,32
1606,0,T,11/15/2018 3:26,30.33009187,78.05804724,8,649,5.88,300,23,32
1607,0,T,11/15/2018 3:26,30.33012072,78.05799078,8,649,6.08,299,23,32
1608,0,T,11/15/2018 3:26,30.33014369,78.05795342,8,649,5.44,297,23,32
1609,0,T,11/15/2018 3:26,30.33015233,78.05792254,9,648,4.14,291,23,32
1610,0,T,11/15/2018 3:26,30.33016935,78.05788665,9,648,4.34,288,23,32
1611,0,T,11/15/2018 3:26,30.3301888,78.05784254,11,648,4.53,291,23,32
1612,0,T,11/15/2018 3:26,30.33022705,78.05777751,9,647,5.24,299,23,32
1613,0,T,11/15/2018 3:26,30.33026818,78.05771871,9,646,5.64,305,23,32
1614,0,T,11/15/2018 3:26,30.33028208,78.05765003,9,646,6,299,23,32
1615,0,T,11/15/2018 3:26,30.33030242,78.05758203,8,645,6.54,301,23,32
1616,0,T,11/15/2018 3:26,30.33031714,78.05751281,8,644,6.43,291,23,32
1617,0,T,11/15/2018 3:26,30.3303435,78.05744705,8,643,6.5,301,23,32
1618,0,T,11/15/2018 3:26,30.33037213,78.05740427,8,644,6.47,303,23,32
1619,0,T,11/15/2018 3:26,30.33041558,78.05732663,8,644,7.4,304,23,32
1620,0,T,11/15/2018 3:26,30.33044258,78.05724645,8,644,7.31,298,23,32
1621,0,T,11/15/2018 3:26,30.33045359,78.05719358,8,645,7.08,295,23,32
1622,0,T,11/15/2018 3:26,30.33048023,78.05709892,8,646,7.93,295,23,32
1623,0,T,11/15/2018 3:26,30.33051972,78.05702469,8,646,8.48,292,23,32
1624,0,T,11/15/2018 3:26,30.33054966,78.05693902,8,646,8.44,292,23,32
1625,0,T,11/15/2018 3:26,30.33056581,78.05686463,8,646,8.37,291,23,32
1626,0,T,11/15/2018 3:26,30.33059894,78.05677954,8,648,8.58,294,23,32
1627,0,T,11/15/2018 3:26,30.33062375,78.05668842,8,648,8.9,292,23,32
1628,0,T,11/15/2018 3:26,30.33063407,78.05660917,8,647,8.14,289,23,32
1629,0,T,11/15/2018 3:26,30.33066112,78.05652681,8,647,8.38,291,23,32
1630,0,T,11/15/2018 3:26,30.3306738,78.05647482,8,647,6.73,299,23,32
1631,0,T,11/15/2018 3:26,30.33069176,78.05642815,8,649,6.58,299,23,32
1632,0,T,11/15/2018 3:26,30.33072302,78.05635575,8,649,7.14,299,23,32
1633,0,T,11/15/2018 3:26,30.33075351,78.05627899,8,649,6.87,301,23,32
1634,0,T,11/15/2018 3:26,30.33078248,78.05621011,8,651,6.7,302,23,32
1635,0,T,11/15/2018 3:26,30.33080471,78.05613751,8,650,6.81,299,23,32
1636,0,T,11/15/2018 3:26,30.3308496,78.05607026,8,650,6.95,302,23,32
1637,0,T,11/15/2018 3:26,30.33088274,78.05601549,8,650,6.6,306,23,32
1638,0,T,11/15/2018 3:26,30.330923,78.05595385,8,650,7.39,312,23,32
1639,0,T,11/15/2018 3:26,30.33096995,78.05589853,8,650,7.33,315,23,32
1640,0,T,11/15/2018 3:27,30.33103892,78.05584104,8,651,8.14,318,23,32
1641,0,T,11/15/2018 3:27,30.33109875,78.055788,8,651,7.33,306,23,32
1642,0,T,11/15/2018 3:27,30.33113656,78.05573036,6,650,6.89,303,23,32
1643,0,T,11/15/2018 3:27,30.33116368,78.05569084,8,650,6.06,303,23,32
1644,0,T,11/15/2018 3:27,30.33119746,78.05564493,8,650,6.2,302,23,32
1645,0,T,11/15/2018 3:27,30.33123718,78.05558183,8,651,6.08,301,23,32
1646,0,T,11/15/2018 3:27,30.33127301,78.05551278,8,649,5.74,298,23,32
1647,0,T,11/15/2018 3:27,30.33130183,78.05546548,8,649,5.21,296,23,32
1648,0,T,11/15/2018 3:27,30.33130956,78.05542908,8,644,5.37,296,23,32
1649,0,T,11/15/2018 3:27,30.33134921,78.05538092,9,644,5.71,302,23,32
1650,0,T,11/15/2018 3:27,30.33139508,78.05536671,9,648,5.3,309,23,32
1651,0,T,11/15/2018 3:27,30.33142969,78.05533366,9,648,4.75,304,23,32
1652,0,T,11/15/2018 3:27,30.3314745,78.05530461,8,649,4.24,338,23,32
1653,0,T,11/15/2018 3:27,30.33149142,78.05528594,8,649,3.76,349,23,32
1654,0,T,11/15/2018 3:27,30.33152694,78.05527858,15,650,4.21,343,23,32
1655,0,T,11/15/2018 3:27,30.33155473,78.05527075,14,649,3.82,356,23,32
1656,0,T,11/15/2018 3:27,30.33160263,78.05527894,14,650,4.94,6,23,32
1657,0,T,11/15/2018 3:27,30.33164973,78.05528984,14,649,4.7,18,23,32
1658,0,T,11/15/2018 3:27,30.33168633,78.05531046,14,649,4.56,32,23,32
1659,0,T,11/15/2018 3:27,30.33172036,78.0553723,14,650,5.14,37,23,32
1660,0,T,11/15/2018 3:27,30.33176669,78.05540275,14,650,5.49,30,23,32
1661,0,T,11/15/2018 3:27,30.33180916,78.05543365,14,650,5.98,39,23,32
1662,0,T,11/15/2018 3:27,30.33184792,78.05548588,14,650,6.73,38,23,32
1663,0,T,11/15/2018 3:27,30.33191433,78.05552221,14,651,7.09,33,23,32
1664,0,T,11/15/2018 3:27,30.33196193,78.0555787,15,652,7.25,33,23,32
1665,0,T,11/15/2018 3:27,30.33201101,78.05563687,15,653,7.74,38,23,32
1666,0,T,11/15/2018 3:27,30.33206015,78.05570589,15,652,7.98,41,23,32
1667,0,T,11/15/2018 3:27,30.33211037,78.05576264,15,653,8,39,23,32
1668,0,T,11/15/2018 3:27,30.33216165,78.05582535,15,653,8.03,39,23,32
1669,0,T,11/15/2018 3:27,30.3322267,78.05588747,15,653,8.33,43,23,32
1670,0,T,11/15/2018 3:27,30.33227427,78.05595614,15,652,8.27,42,23,32
1671,0,T,11/15/2018 3:27,30.33233432,78.05601369,15,654,8.29,40,23,32
1672,0,T,11/15/2018 3:27,30.33239572,78.0560798,15,654,8.75,36,23,32
1673,0,T,11/15/2018 3:27,30.33248445,78.05612187,14,655,8.83,25,23,32
1674,0,T,11/15/2018 3:27,30.33257288,78.05613653,14,656,9.16,24,23,32
1675,0,T,11/15/2018 3:27,30.33264403,78.05618402,14,656,9,22,23,32
1676,0,T,11/15/2018 3:27,30.33272449,78.05621684,14,655,9.23,22,23,32
1677,0,T,11/15/2018 3:27,30.33279171,78.05627652,14,655,9.27,24,23,32
1678,0,T,11/15/2018 3:27,30.33287444,78.0563102,14,656,9.19,26,23,32
1679,0,T,11/15/2018 3:27,30.33293863,78.05637074,14,654,9.39,31,23,32
1680,0,T,11/15/2018 3:27,30.33300652,78.0564257,14,654,9.28,33,23,32
1681,0,T,11/15/2018 3:27,30.33307774,78.05649,14,653,9.71,34,23,32
1682,0,T,11/15/2018 3:27,30.33313928,78.05654644,15,653,9.71,36,23,32
1683,0,T,11/15/2018 3:27,30.33319845,78.05662112,14,654,9.9,37,23,32
1684,0,T,11/15/2018 3:27,30.33327424,78.05668647,15,654,9.59,37,23,32
1685,0,T,11/15/2018 3:27,30.33335644,78.05675164,15,655,10.03,35,23,32
1686,0,T,11/15/2018 3:27,30.33342693,78.05681302,15,654,10.09,37,23,32
1687,0,T,11/15/2018 3:27,30.33349213,78.05688306,15,654,10.16,36,23,32
1688,0,T,11/15/2018 3:27,30.33356584,78.05695122,15,654,10.16,37,23,32
1689,0,T,11/15/2018 3:27,30.33364169,78.05701095,15,655,9.99,37,23,32
1690,0,T,11/15/2018 3:27,30.33370926,78.05706542,15,657,8.68,38,23,32
1691,0,T,11/15/2018 3:27,30.33376944,78.05711658,15,657,8.3,37,23,32
1692,0,T,11/15/2018 3:27,30.33381672,78.05714773,15,657,6.62,35,23,32
1693,0,T,11/15/2018 3:27,30.33384653,78.05717962,14,657,4.83,60,23,32
1694,0,T,11/15/2018 3:27,30.33388147,78.05722618,14,656,4.81,46,23,32
1695,0,T,11/15/2018 3:27,30.33392685,78.05725106,14,657,5.47,42,23,32
1696,0,T,11/15/2018 3:27,30.3339785,78.05729653,14,657,6.23,42,23,32
1697,0,T,11/15/2018 3:27,30.33402808,78.05731876,14,656,6.71,41,23,32
1698,0,T,11/15/2018 3:27,30.33409617,78.05735847,14,658,7.56,41,23,32
1699,0,T,11/15/2018 3:27,30.33416969,78.05739086,14,657,8.01,38,23,32
1700,0,T,11/15/2018 3:28,30.33422952,78.05744285,14,656,8.44,38,23,32
1701,0,T,11/15/2018 3:28,30.33429841,78.05749291,14,656,8.62,35,23,32
1702,0,T,11/15/2018 3:28,30.33436502,78.05754203,15,657,8.76,34,23,32
1703,0,T,11/15/2018 3:28,30.33443283,78.05759314,14,657,8.8,33,23,32
1704,0,T,11/15/2018 3:28,30.33448926,78.05763759,14,658,8.34,29,23,32
1705,0,T,11/15/2018 3:28,30.33453245,78.05766101,14,659,6.98,30,23,32
1706,0,T,11/15/2018 3:28,30.3345999,78.0576736,14,660,6.96,21,23,32
1707,0,T,11/15/2018 3:28,30.33464325,78.0577122,14,659,6.31,9,23,32
1708,0,T,11/15/2018 3:28,30.33470819,78.05773114,14,660,5.88,342,23,32
1709,0,T,11/15/2018 3:28,30.33473299,78.05770668,14,660,3.65,316,23,32
1710,0,T,11/15/2018 3:28,30.3347776,78.05761141,14,662,5.9,301,23,32
1711,0,T,11/15/2018 3:28,30.33479352,78.05755067,14,662,6.25,298,23,32
1712,0,T,11/15/2018 3:28,30.3348329,78.05746288,14,663,7.64,303,23,32
1713,0,T,11/15/2018 3:28,30.33487117,78.0573942,14,664,7.6,305,23,32
1714,0,T,11/15/2018 3:28,30.33490901,78.05733456,14,663,7.59,310,23,32
1715,0,T,11/15/2018 3:28,30.33494731,78.05727894,15,662,7.37,309,23,32
1716,0,T,11/15/2018 3:28,30.33499557,78.05720478,14,661,8.38,308,23,32
1717,0,T,11/15/2018 3:28,30.33504383,78.05713399,14,662,7.98,312,23,32
1718,0,T,11/15/2018 3:28,30.33508658,78.05707081,14,662,8.2,313,23,32
1719,0,T,11/15/2018 3:28,30.33513627,78.05698385,14,664,8.6,309,23,32
1720,0,T,11/15/2018 3:28,30.33517176,78.05690118,14,663,8.42,303,23,32
1721,0,T,11/15/2018 3:28,30.33521693,78.05682139,14,662,8.4,299,23,32
1722,0,T,11/15/2018 3:28,30.33525747,78.05674274,14,663,7.68,300,23,32
1723,0,T,11/15/2018 3:28,30.33530995,78.05666112,14,663,7.73,301,23,32
1724,0,T,11/15/2018 3:28,30.3353384,78.05659692,15,663,6.92,300,23,32
1725,0,T,11/15/2018 3:28,30.33536976,78.05657722,14,664,5.31,315,23,32
1726,0,T,11/15/2018 3:28,30.33541395,78.05653042,15,664,5.61,317,23,32
1727,0,T,11/15/2018 3:28,30.33543673,78.05650742,15,664,4.94,322,23,32
1728,0,T,11/15/2018 3:28,30.33548289,78.05648237,15,664,4.91,329,23,32
1729,0,T,11/15/2018 3:28,30.33551589,78.05645203,15,664,4.84,330,23,32
1730,0,T,11/15/2018 3:28,30.33555889,78.05642545,15,663,4.93,333,23,32
1731,0,T,11/15/2018 3:28,30.33560018,78.05640093,15,663,4.98,330,23,32
1732,0,T,11/15/2018 3:28,30.33567397,78.05638524,17,663,5.78,337,23,32
1733,0,T,11/15/2018 3:28,30.3357254,78.05635397,17,662,5.91,335,23,32
1734,0,T,11/15/2018 3:28,30.33575727,78.0563448,17,663,5.07,338,23,32
1735,0,T,11/15/2018 3:28,30.33581564,78.0563271,18,663,5.3,339,23,32
1736,0,T,11/15/2018 3:28,30.33583509,78.05628178,17,663,4.76,336,23,32
1737,0,T,11/15/2018 3:28,30.33591212,78.05628482,15,661,4.99,341,23,32
1738,0,T,11/15/2018 3:28,30.33593662,78.05625483,15,662,4.82,335,23,32
1739,0,T,11/15/2018 3:28,30.33599799,78.05623582,15,661,4.98,337,23,32
1740,0,T,11/15/2018 3:28,30.33601621,78.05620434,15,662,4.52,335,23,32
1741,0,T,11/15/2018 3:28,30.33603088,78.05620582,15,663,4.45,336,23,32
1742,0,T,11/15/2018 3:28,30.33603987,78.05616243,15,664,4.43,331,23,32
1743,0,T,11/15/2018 3:28,30.33611285,78.05614404,15,663,5.43,336,23,32
1744,0,T,11/15/2018 3:28,30.33617468,78.05612458,15,662,5.63,339,23,32
1745,0,T,11/15/2018 3:28,30.33621539,78.05612135,15,663,4.66,339,23,32
1746,0,T,11/15/2018 3:28,30.33623387,78.0561176,15,664,3.92,334,23,32
1747,0,T,11/15/2018 3:28,30.33627334,78.05609853,15,664,4.3,335,23,32
1748,0,T,11/15/2018 3:28,30.33631959,78.05608353,15,665,4.46,334,23,32
1749,0,T,11/15/2018 3:28,30.33635227,78.05607388,14,665,3.63,332,23,32
1750,0,T,11/15/2018 3:28,30.33638897,78.05605669,15,666,3.57,330,23,32
1751,0,T,11/15/2018 3:28,30.33641362,78.05603897,14,667,3.06,323,23,32
1752,0,T,11/15/2018 3:28,30.33643038,78.0560124,14,667,1.98,320,23,32
1753,0,T,11/15/2018 3:28,30.33644542,78.05600326,14,666,1.55,328,23,32
1754,0,T,11/15/2018 3:28,30.33646551,78.05599139,14,666,1.95,329,23,32
1755,0,T,11/15/2018 3:28,30.33649341,78.05597482,15,667,1.87,331,23,32
1756,0,T,11/15/2018 3:28,30.33650933,78.05596249,14,668,0,,23,32
1757,0,T,11/15/2018 3:28,30.33652071,78.05594683,14,668,0.68,327,23,32
1758,0,T,11/15/2018 3:28,30.3366032,78.05584799,17,671,2.19,333,23,32
1759,1,T,11/15/2018 3:28,30.33662056,78.05586061,15,672,1.2,310,23,32
1760,1,T,11/15/2018 3:29,30.33662603,78.05586224,14,672,0,,23,32
1761,1,T,11/15/2018 3:29,30.33663081,78.05583932,14,671,1.31,285,23,32
1762,0,T,11/15/2018 3:29,30.33663588,78.05580494,14,672,2,269,23,32
1763,0,T,11/15/2018 3:29,30.3366411,78.05573471,15,672,3.36,261,23,32
1764,0,T,11/15/2018 3:29,30.33657881,78.05568013,14,671,5.29,232,23,32
1765,0,T,11/15/2018 3:29,30.33657664,78.05563266,14,674,5.74,235,23,32
1766,0,T,11/15/2018 3:29,30.33654406,78.05557635,14,673,5.47,240,23,32
1767,0,T,11/15/2018 3:29,30.3365137,78.05553448,14,673,4.35,236,23,32
1768,0,T,11/15/2018 3:29,30.33649778,78.05550438,14,674,3.84,237,23,32
1769,0,T,11/15/2018 3:29,30.33646973,78.05549473,15,674,2.98,215,23,32
1770,1,T,11/15/2018 3:29,30.33648661,78.05549687,14,674,0.29,236,23,32
1771,1,T,11/15/2018 3:29,30.33648621,78.05549326,15,674,0.18,236,23,32
1772,1,T,11/15/2018 3:29,30.33649058,78.05550013,15,674,0,,23,32
1773,1,T,11/15/2018 3:29,30.33649831,78.05549798,15,674,0.45,237,23,32
1774,1,T,11/15/2018 3:29,30.33650263,78.05549611,15,673,0,,23,32
1775,1,T,11/15/2018 3:29,30.33650466,78.05550118,15,673,0,,23,32
1776,1,T,11/15/2018 3:29,30.33650145,78.05550459,15,673,0,,23,32
1777,1,T,11/15/2018 3:29,30.33650229,78.05550533,14,673,0,,23,32
1778,1,T,11/15/2018 3:29,30.33650106,78.05551084,14,673,0,,23,32
1779,1,T,11/15/2018 3:29,30.336498,78.05551475,14,673,0,,23,32
1780,1,T,11/15/2018 3:29,30.33649882,78.05551356,14,673,0,,23,32
1781,1,T,11/15/2018 3:29,30.33649825,78.05551282,14,672,0,,23,32
1782,1,T,11/15/2018 3:29,30.33649607,78.0555092,15,672,0,,23,32
1783,1,T,11/15/2018 3:29,30.33649554,78.05551148,15,672,0,,23,32
1784,1,T,11/15/2018 3:29,30.33649454,78.05551201,15,672,0,,23,32
1785,1,T,11/15/2018 3:29,30.33649171,78.05551171,15,672,0,,23,32
1786,1,T,11/15/2018 3:29,30.3364936,78.0555089,15,672,0,,23,32
1787,1,T,11/15/2018 3:29,30.33649346,78.05550798,14,673,0,,23,32
1788,1,T,11/15/2018 3:29,30.33649484,78.05550699,14,673,0,,23,32
1789,1,T,11/15/2018 3:29,30.33649573,78.05550506,14,673,0,,23,32
