type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview,desc
W,12/22/2018 10:58,30.32494335,78.05171361,8,632,0.26,57,7,15,Survey Chowk
W,12/22/2018 10:59,30.32497626,78.05192101,14,637,0,,21,31,Survey Chowk 2
W,12/22/2018 11:02,30.32456139,78.05635982,14,629,0,,23,30,Curzon road : V mart
W,12/22/2018 11:08,30.32421548,78.0620067,14,628,0.16,100,25,33,Chuna bhatta
W,12/22/2018 11:09,30.3237534,78.064429,14,637,0,,25,32,Shastradhara crossing
W,12/22/2018 11:11,30.3226231,78.07048363,15,623,1.33,112,24,32,Shanti vihar
W,12/22/2018 11:12,30.32106995,78.07453881,14,618,1.37,112,24,33,Kaali mandir
W,12/22/2018 11:13,30.32073954,78.07540836,14,627,2.38,101,24,34,Minor Tapovan
W,12/22/2018 11:14,30.31912814,78.07960184,14,633,0.15,200,25,31,Ladpur Petrol Pump
W,12/22/2018 11:16,30.31916666,78.07957227,14,629,0,,22,31,Petrol Pump exit
W,12/22/2018 11:20,30.3086038,78.09546169,14,617,0.91,121,23,31,Raipur Med store
W,12/22/2018 11:21,30.30635198,78.09839675,14,607,1.15,191,22,31,Raipur 1
W,12/22/2018 11:22,30.30634942,78.09840063,14,603,0.42,192,23,30,Raipur 1 exit
W,12/22/2018 11:22,30.30572781,78.09815561,5,604,0.41,180,24,30,Raipur 2
W,12/22/2018 11:24,30.30171736,78.09805284,5,611,0,,9,18,Pal's Shop
W,12/22/2018 11:27,30.29304229,78.10063862,14,607,0.15,143,24,30,New colony
W,12/22/2018 11:28,30.291393,78.10211021,21,606,4.96,141,7,16,Kalinga colony
W,12/22/2018 11:29,30.29060743,78.10301132,5,602,0,,24,30,Gujronwali chowk_ Bus Stop
W,12/22/2018 11:34,30.29266574,78.10393889,15,608,,,22,34,Home
T,12/22/2018 10:58,30.32474303,78.05123993,5,630,4.13,67,24,31,GPS Logger: 20181222-162824
T,12/22/2018 10:58,30.32474889,78.05128477,6,629,3.82,79,24,31,
T,12/22/2018 10:58,30.32475617,78.051321,6,629,3.41,73,24,31,
T,12/22/2018 10:58,30.32476865,78.05135833,8,629,3.52,72,24,31,
T,12/22/2018 10:58,30.32478305,78.05139332,8,628,3.08,64,24,31,
T,12/22/2018 10:58,30.32479949,78.05142422,6,627,2.68,55,24,31,
T,12/22/2018 10:58,30.32481617,78.0514545,6,627,2.66,56,24,31,
T,12/22/2018 10:58,30.32482852,78.05147684,6,628,1.58,57,24,31,
T,12/22/2018 10:58,30.32483801,78.05149244,5,628,1.35,56,24,31,
T,12/22/2018 10:58,30.32485138,78.0515115,5,628,2.29,48,24,31,
T,12/22/2018 10:58,30.32486771,78.05153123,6,629,2.3,44,24,31,
T,12/22/2018 10:58,30.3248852,78.05155423,6,629,2.57,48,24,31,
T,12/22/2018 10:58,30.32490233,78.05157789,5,629,2.59,48,25,31,
T,12/22/2018 10:58,30.32491677,78.05159969,6,630,2.21,49,25,31,
T,12/22/2018 10:58,30.3249298,78.05162326,6,630,2.47,52,17,21,
T,12/22/2018 10:58,30.32493904,78.05164747,6,632,2,59,17,21,
T,12/22/2018 10:58,30.32494328,78.0516705,8,632,1.91,69,13,16,
T,12/22/2018 10:58,30.32494538,78.05168713,6,631,1.02,73,15,27,
T,12/22/2018 10:58,30.32494804,78.051699,8,632,0.87,76,15,27,
T,12/22/2018 10:58,30.32494618,78.05170873,6,632,0.38,80,12,18,
T,12/22/2018 10:58,30.32494335,78.05171361,8,632,0.26,57,7,15,
T,12/22/2018 10:58,30.32494568,78.05172033,9,631,0.64,50,7,17,
T,12/22/2018 10:58,30.32494504,78.05172499,8,631,0,,11,29,
T,12/22/2018 10:58,30.32494432,78.05172493,9,631,0,,13,29,
T,12/22/2018 10:58,30.32494556,78.0517261,12,631,0,,13,29,
T,12/22/2018 10:58,30.32494786,78.05172761,12,631,0,,13,30,
T,12/22/2018 10:58,30.32494968,78.0517272,12,631,0,,13,30,
T,12/22/2018 10:58,30.32495074,78.05173005,11,631,0,,14,31,
T,12/22/2018 10:58,30.32495253,78.05173293,11,632,0,,16,31,
T,12/22/2018 10:58,30.32495393,78.05173749,9,632,0,,16,31,
T,12/22/2018 10:58,30.32495551,78.05174161,8,632,0,,16,31,
T,12/22/2018 10:58,30.32495794,78.05174567,8,632,0,,16,31,
T,12/22/2018 10:58,30.32495978,78.05174938,15,632,0,,16,31,
T,12/22/2018 10:58,30.32496712,78.05177647,15,632,2,79,17,31,
T,12/22/2018 10:58,30.32497511,78.05180281,15,631,0.88,78,20,31,
T,12/22/2018 10:58,30.32497654,78.05182046,14,634,1,103,20,31,
T,12/22/2018 10:59,30.32497566,78.05183681,14,634,0.74,112,20,31,
T,12/22/2018 10:59,30.32497542,78.05185282,14,635,0.71,117,20,31,
T,12/22/2018 10:59,30.32497449,78.05187013,14,635,0.7,108,20,31,
T,12/22/2018 10:59,30.32497665,78.05189616,14,635,0,,20,31,
T,12/22/2018 10:59,30.32497646,78.05191104,14,635,0,,20,31,
T,12/22/2018 10:59,30.32497731,78.05191749,14,636,0,,21,31,
T,12/22/2018 10:59,30.32497582,78.05192028,14,636,0,,21,31,
T,12/22/2018 10:59,30.3249751,78.05192168,14,637,0,,21,31,
T,12/22/2018 10:59,30.32497701,78.051924,14,637,0.18,105,21,31,
T,12/22/2018 10:59,30.32497688,78.0519212,14,637,0,,21,31,
T,12/22/2018 10:59,30.32497626,78.05192101,14,637,0,,21,31,
T,12/22/2018 10:59,30.32497829,78.05192201,14,637,0,,22,31,
T,12/22/2018 10:59,30.32497884,78.05192244,14,637,0,,22,31,
T,12/22/2018 10:59,30.32497955,78.05192242,14,636,0,,22,31,
T,12/22/2018 10:59,30.32498083,78.05192249,14,637,0,,22,31,
T,12/22/2018 10:59,30.32498042,78.051923,14,637,0,,22,31,
T,12/22/2018 10:59,30.32497603,78.05192133,14,638,0.34,124,22,31,
T,12/22/2018 10:59,30.32497362,78.05191774,14,639,0.2,173,21,30,
T,12/22/2018 10:59,30.32497285,78.05191548,14,641,0,,21,31,
T,12/22/2018 10:59,30.32497368,78.05191295,14,642,0,,21,30,
T,12/22/2018 10:59,30.32497715,78.05190894,14,643,0.22,73,21,30,
T,12/22/2018 10:59,30.32499533,78.05189762,14,642,0,,21,30,
T,12/22/2018 10:59,30.32500294,78.05188937,14,643,0,,21,30,
T,12/22/2018 10:59,30.32500669,78.0518884,15,642,0,,21,30,
T,12/22/2018 10:59,30.32500968,78.05188693,15,643,0,,21,30,
T,12/22/2018 10:59,30.32500932,78.05188641,15,643,0,,21,30,
T,12/22/2018 10:59,30.32500853,78.05188639,15,643,0,,21,30,
T,12/22/2018 10:59,30.32500698,78.05188619,15,643,0,,20,30,
T,12/22/2018 10:59,30.32500541,78.0518853,15,644,0,,20,30,
T,12/22/2018 10:59,30.32500482,78.05188124,15,645,0,,20,30,
T,12/22/2018 10:59,30.3250045,78.05187801,15,645,0,,20,30,
T,12/22/2018 10:59,30.32500448,78.05187596,15,645,0,,20,30,
T,12/22/2018 10:59,30.325005,78.05187714,15,645,0,,21,30,
T,12/22/2018 10:59,30.32500544,78.05187784,15,645,0,,21,30,
T,12/22/2018 10:59,30.32500566,78.05187813,15,645,0,,21,30,
T,12/22/2018 10:59,30.32500568,78.05187854,15,645,0,,21,30,
T,12/22/2018 10:59,30.32500567,78.0518789,14,645,0,,21,30,
T,12/22/2018 10:59,30.32500563,78.05187915,14,645,0,,21,30,
T,12/22/2018 10:59,30.32500572,78.05187943,14,645,0,,22,30,
T,12/22/2018 10:59,30.32500637,78.05188151,14,644,0,,22,30,
T,12/22/2018 10:59,30.32500659,78.05188305,14,644,0,,22,30,
T,12/22/2018 10:59,30.325007,78.05188375,14,644,0,,22,30,
T,12/22/2018 10:59,30.32500725,78.05188367,14,644,0,,22,30,
T,12/22/2018 10:59,30.3250063,78.05189316,14,643,0.8,91,22,30,
T,12/22/2018 10:59,30.32500691,78.05190483,14,647,0.89,91,22,30,
T,12/22/2018 10:59,30.32501145,78.05191593,14,648,0.97,92,22,30,
T,12/22/2018 10:59,30.32501249,78.05193061,15,648,1.26,91,22,30,
T,12/22/2018 10:59,30.32501457,78.05194935,15,648,1.46,91,22,30,
T,12/22/2018 10:59,30.32501588,78.0519739,15,647,1.81,91,22,30,
T,12/22/2018 10:59,30.32500846,78.05199697,15,647,1.89,99,22,30,
T,12/22/2018 10:59,30.32499542,78.05202181,15,645,2.1,109,20,30,
T,12/22/2018 10:59,30.32498021,78.05205216,17,644,2.35,116,20,30,
T,12/22/2018 10:59,30.32496735,78.05208457,18,645,2.51,112,19,30,
T,12/22/2018 10:59,30.32495364,78.05210379,18,645,1.59,111,20,30,
T,12/22/2018 10:59,30.32494999,78.05211895,18,644,1.49,107,20,30,
T,12/22/2018 10:59,30.32494798,78.05213297,17,645,1.57,99,20,30,
T,12/22/2018 10:59,30.32494852,78.05214799,15,645,1.78,90,20,30,
T,12/22/2018 10:59,30.32495294,78.05216633,15,646,1.82,82,20,30,
T,12/22/2018 10:59,30.32495776,78.05219602,15,642,1.84,84,20,30,
T,12/22/2018 10:59,30.32495609,78.05222393,15,641,1.6,82,20,30,
T,12/22/2018 11:00,30.32495133,78.0522504,15,640,1.77,95,20,30,
T,12/22/2018 11:00,30.32494602,78.05227417,15,639,1.41,98,20,30,
T,12/22/2018 11:00,30.3249429,78.05228813,15,640,0.19,104,20,30,
T,12/22/2018 11:00,30.32494274,78.05230763,15,639,1.94,83,21,30,
T,12/22/2018 11:00,30.32494516,78.05233476,15,639,2.05,77,21,30,
T,12/22/2018 11:00,30.32494515,78.05235663,14,640,0,,21,30,
T,12/22/2018 11:00,30.32494429,78.05236787,14,640,0,,21,30,
T,12/22/2018 11:00,30.32494506,78.0523754,14,640,0.31,80,21,30,
T,12/22/2018 11:00,30.32494805,78.052397,14,640,0,,21,30,
T,12/22/2018 11:00,30.32494934,78.05242442,14,640,2.04,88,21,30,
T,12/22/2018 11:00,30.32494539,78.05245079,14,639,0,,21,30,
T,12/22/2018 11:00,30.32494678,78.05246884,14,639,1.34,95,21,30,
T,12/22/2018 11:00,30.32494889,78.05249291,15,639,1.5,91,21,30,
T,12/22/2018 11:00,30.32495282,78.05250955,15,639,0.82,88,21,30,
T,12/22/2018 11:00,30.32495585,78.05253223,15,639,1.34,87,21,30,
T,12/22/2018 11:00,30.32495931,78.05255944,15,639,1.48,91,21,30,
T,12/22/2018 11:00,30.324964,78.05259374,14,639,0,,21,30,
T,12/22/2018 11:00,30.3249652,78.05260632,14,639,0,,21,30,
T,12/22/2018 11:00,30.32496563,78.05261498,14,639,0.33,104,22,30,
T,12/22/2018 11:00,30.32496566,78.05262228,14,639,0.37,124,22,30,
T,12/22/2018 11:00,30.32496501,78.0526365,14,639,0,,22,30,
T,12/22/2018 11:00,30.32496481,78.05264455,14,639,0,,22,30,
T,12/22/2018 11:00,30.32496471,78.05264865,14,639,0,,22,30,
T,12/22/2018 11:00,30.32496465,78.05265075,14,639,0,,22,30,
T,12/22/2018 11:00,30.32496462,78.05265187,14,639,0,,22,30,
T,12/22/2018 11:00,30.32496456,78.05265256,14,639,0,,23,30,
T,12/22/2018 11:00,30.3249645,78.05265299,14,639,0,,23,30,
T,12/22/2018 11:00,30.32496445,78.05265327,14,639,0,,23,30,
T,12/22/2018 11:00,30.32496316,78.05266764,14,639,1.07,106,23,30,
T,12/22/2018 11:00,30.32496256,78.05267904,14,639,0,,23,30,
T,12/22/2018 11:00,30.32496297,78.05269231,14,639,0.52,98,23,30,
T,12/22/2018 11:00,30.32496353,78.05270436,14,639,0,,23,30,
T,12/22/2018 11:00,30.32496586,78.05272365,14,639,1.33,90,23,30,
T,12/22/2018 11:00,30.32496821,78.05273907,14,639,0,,24,30,
T,12/22/2018 11:00,30.32496698,78.05274901,14,639,0.38,98,24,30,
T,12/22/2018 11:00,30.32496523,78.05276784,14,640,1.08,100,24,30,
T,12/22/2018 11:00,30.32496413,78.05278526,14,640,0,,24,30,
T,12/22/2018 11:00,30.32496349,78.05279394,14,640,0.28,113,24,30,
T,12/22/2018 11:00,30.32496316,78.05280192,14,640,0,,24,30,
T,12/22/2018 11:00,30.32496065,78.05281103,14,640,0.53,111,24,30,
T,12/22/2018 11:00,30.32495463,78.05283168,14,641,0,,24,30,
T,12/22/2018 11:00,30.32495194,78.05286475,14,641,2.29,97,24,30,
T,12/22/2018 11:00,30.3249507,78.05290708,14,640,2.89,93,24,30,
T,12/22/2018 11:00,30.32495105,78.05295628,14,640,3.36,88,24,30,
T,12/22/2018 11:00,30.32495024,78.05298447,14,641,0,,24,30,
T,12/22/2018 11:00,30.3249502,78.05300278,14,639,0.58,89,23,29,
T,12/22/2018 11:00,30.32495012,78.0530197,14,639,0,,23,30,
T,12/22/2018 11:00,30.32494944,78.05303624,14,639,0.79,92,23,30,
T,12/22/2018 11:00,30.32495008,78.05306995,14,636,1.95,98,23,30,
T,12/22/2018 11:00,30.32495154,78.05311655,14,633,2.79,93,23,30,
T,12/22/2018 11:00,30.32495792,78.05317745,14,633,3.38,87,23,30,
T,12/22/2018 11:00,30.32497247,78.05325049,14,632,0,,23,30,
T,12/22/2018 11:00,30.32497988,78.05328616,14,632,0,,23,30,
T,12/22/2018 11:00,30.32498248,78.05331193,14,632,1.81,86,23,30,
T,12/22/2018 11:00,30.32498078,78.05335089,14,632,2.42,90,23,30,
T,12/22/2018 11:00,30.32497805,78.0533888,14,632,2.53,94,23,30,
T,12/22/2018 11:00,30.32497529,78.0534313,14,633,2.85,94,23,30,
T,12/22/2018 11:00,30.32497384,78.05348149,14,635,3.3,94,23,30,
T,12/22/2018 11:00,30.32497278,78.05353324,14,635,3.36,93,23,30,
T,12/22/2018 11:00,30.32497332,78.05356745,14,635,0,,23,30,
T,12/22/2018 11:01,30.32496951,78.05358683,14,636,1.76,98,23,30,
T,12/22/2018 11:01,30.32496524,78.05362337,14,637,2.55,99,23,30,
T,12/22/2018 11:01,30.32496083,78.05366328,14,635,2.84,102,23,30,
T,12/22/2018 11:01,30.32495742,78.05370712,14,635,3.11,97,22,30,
T,12/22/2018 11:01,30.32495782,78.0537347,14,635,0,,22,30,
T,12/22/2018 11:01,30.32495886,78.05374047,14,635,0,,22,30,
T,12/22/2018 11:01,30.3249561,78.05375239,14,636,1.25,100,22,30,
T,12/22/2018 11:01,30.32495008,78.05378354,14,635,2.51,102,23,30,
T,12/22/2018 11:01,30.32494398,78.05381712,14,635,2.36,101,23,30,
T,12/22/2018 11:01,30.32493907,78.05383496,14,635,0,,23,30,
T,12/22/2018 11:01,30.3249376,78.05383786,14,635,0,,23,30,
T,12/22/2018 11:01,30.32493109,78.05385501,14,635,1.68,105,24,30,
T,12/22/2018 11:01,30.32492146,78.0538842,14,635,2.48,110,24,30,
T,12/22/2018 11:01,30.32491376,78.05389913,14,636,0,,24,30,
T,12/22/2018 11:01,30.32491084,78.05390563,14,635,0.35,118,24,30,
T,12/22/2018 11:01,30.32490828,78.05391187,14,635,0,,24,30,
T,12/22/2018 11:01,30.32490652,78.05392237,14,634,0.63,110,24,30,
T,12/22/2018 11:01,30.32486548,78.05427321,14,638,3.09,97,23,29,
T,12/22/2018 11:01,30.32486668,78.05431123,14,638,3.31,93,23,30,
T,12/22/2018 11:01,30.32487171,78.05434781,14,639,2.62,91,23,30,
T,12/22/2018 11:01,30.32486845,78.05437159,14,639,2.53,97,23,30,
T,12/22/2018 11:01,30.32486619,78.05440175,14,640,2.71,96,24,30,
T,12/22/2018 11:01,30.32486829,78.05443954,14,640,3.36,95,25,30,
T,12/22/2018 11:01,30.3248626,78.05446615,14,639,2.84,94,25,30,
T,12/22/2018 11:01,30.3248635,78.05449781,14,639,2.95,98,25,30,
T,12/22/2018 11:01,30.32485618,78.05452767,14,639,2.78,102,25,30,
T,12/22/2018 11:01,30.32485827,78.05456979,14,639,3.16,101,25,30,
T,12/22/2018 11:01,30.32486223,78.0545908,14,640,2.29,89,25,30,
T,12/22/2018 11:01,30.32486614,78.05462699,14,639,2.82,88,25,30,
T,12/22/2018 11:01,30.32486137,78.05466303,14,638,3.13,101,25,30,
T,12/22/2018 11:01,30.32485241,78.0547013,14,636,3.11,97,25,30,
T,12/22/2018 11:01,30.32484425,78.05473637,14,636,2.89,103,25,30,
T,12/22/2018 11:01,30.32483773,78.0547656,14,637,2.35,99,25,30,
T,12/22/2018 11:01,30.32483204,78.05479308,14,638,2.69,96,25,30,
T,12/22/2018 11:01,30.32482983,78.05482388,14,638,2.91,91,25,30,
T,12/22/2018 11:01,30.32482835,78.05485892,14,639,3.26,92,25,30,
T,12/22/2018 11:01,30.32482773,78.05489783,14,637,3.53,91,25,30,
T,12/22/2018 11:01,30.32482271,78.05493967,14,636,3.54,96,25,30,
T,12/22/2018 11:01,30.32481717,78.05498129,14,635,3.51,98,25,30,
T,12/22/2018 11:01,30.32481035,78.05502356,14,634,3.76,99,25,30,
T,12/22/2018 11:01,30.32480549,78.05506778,14,634,3.81,96,25,30,
T,12/22/2018 11:01,30.32480185,78.05511715,14,634,4.42,94,25,30,
T,12/22/2018 11:01,30.3247943,78.05516111,14,633,3.78,101,25,30,
T,12/22/2018 11:01,30.32478328,78.0551982,14,635,3.46,107,25,30,
T,12/22/2018 11:01,30.32476918,78.0552328,15,633,3.32,114,25,30,
T,12/22/2018 11:01,30.32475642,78.05526113,14,634,2.66,112,25,30,
T,12/22/2018 11:01,30.32474748,78.05528833,14,634,2.61,110,25,30,
T,12/22/2018 11:01,30.32474113,78.05532011,15,633,2.77,108,25,30,
T,12/22/2018 11:01,30.32473741,78.05535285,14,633,2.38,103,25,30,
T,12/22/2018 11:01,30.32473623,78.05538368,14,634,2.44,97,25,30,
T,12/22/2018 11:01,30.32473271,78.05541733,14,635,2.85,98,25,30,
T,12/22/2018 11:01,30.32472788,78.05544842,14,635,2.69,100,25,30,
T,12/22/2018 11:01,30.32472234,78.05548138,14,635,2.9,97,24,30,
T,12/22/2018 11:01,30.32471702,78.05551293,14,635,2.42,97,24,30,
T,12/22/2018 11:01,30.32471359,78.05554197,14,635,2.66,93,24,30,
T,12/22/2018 11:01,30.32470818,78.05557643,14,636,3.06,94,24,30,
T,12/22/2018 11:01,30.32469919,78.05561641,15,635,3.33,98,24,30,
T,12/22/2018 11:01,30.32468777,78.05565727,14,635,3.06,101,24,30,
T,12/22/2018 11:01,30.3246787,78.05569552,15,636,3.2,101,24,30,
T,12/22/2018 11:01,30.32466905,78.05574329,14,636,4.33,101,24,30,
T,12/22/2018 11:02,30.32466195,78.05580292,14,636,4.71,96,24,30,
T,12/22/2018 11:02,30.32465761,78.0558644,15,636,4.63,92,24,30,
T,12/22/2018 11:02,30.32465575,78.05592128,15,637,4.07,87,24,30,
T,12/22/2018 11:02,30.32465273,78.05596907,15,637,3.63,90,24,30,
T,12/22/2018 11:02,30.32464931,78.05601972,15,637,4.38,91,24,30,
T,12/22/2018 11:02,30.32464478,78.0560597,15,637,2.38,94,24,30,
T,12/22/2018 11:02,30.32464277,78.05609034,15,636,2.62,92,24,30,
T,12/22/2018 11:02,30.32464125,78.05612178,14,637,2.65,95,24,30,
T,12/22/2018 11:02,30.32463724,78.05615574,14,637,2.66,97,24,30,
T,12/22/2018 11:02,30.32463036,78.05618393,14,636,2.03,105,24,30,
T,12/22/2018 11:02,30.32462114,78.05620821,14,637,1.96,109,24,30,
T,12/22/2018 11:02,30.32461329,78.05623289,14,637,2.06,110,24,30,
T,12/22/2018 11:02,30.32460783,78.05625981,14,636,2.23,101,24,30,
T,12/22/2018 11:02,30.3246012,78.05628706,14,633,2.2,99,24,30,
T,12/22/2018 11:02,30.32459385,78.05630975,14,631,1.38,102,24,30,
T,12/22/2018 11:02,30.32458702,78.05632549,14,631,0.72,110,24,30,
T,12/22/2018 11:02,30.32458048,78.05633573,14,630,0.5,127,24,30,
T,12/22/2018 11:02,30.32457588,78.05634142,14,630,0.16,91,24,30,
T,12/22/2018 11:02,30.32457295,78.0563449,14,630,0,,24,30,
T,12/22/2018 11:02,30.32456996,78.05634648,14,629,0,,24,30,
T,12/22/2018 11:02,30.32456541,78.05634927,14,629,0,,24,30,
T,12/22/2018 11:02,30.32456412,78.05635144,14,629,0,,24,30,
T,12/22/2018 11:02,30.32456279,78.05635307,14,629,0,,24,30,
T,12/22/2018 11:02,30.32456207,78.05635291,14,629,0,,24,30,
T,12/22/2018 11:02,30.32456027,78.05635273,14,629,0,,24,30,
T,12/22/2018 11:02,30.32456095,78.05635463,14,629,0,,23,29,
T,12/22/2018 11:02,30.32456199,78.05635814,14,628,0,,23,30,
T,12/22/2018 11:02,30.32456139,78.05635982,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456112,78.05636166,14,629,0,,23,30,
T,12/22/2018 11:02,30.3245621,78.05636333,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456315,78.05636485,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456367,78.05636621,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456443,78.05636735,14,628,0,,23,30,
T,12/22/2018 11:02,30.32456478,78.0563681,14,628,0,,23,30,
T,12/22/2018 11:02,30.32456401,78.05636846,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456336,78.05636845,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456309,78.05636811,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456275,78.05636841,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456246,78.05636794,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456234,78.05636811,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456227,78.05636838,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456213,78.05636837,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456206,78.05636836,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456204,78.05636839,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456206,78.05636845,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456206,78.05636851,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456206,78.05636857,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456205,78.05636863,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456208,78.05636867,14,629,0,,23,30,
T,12/22/2018 11:02,30.32456206,78.05636879,14,629,0,,22,30,
T,12/22/2018 11:02,30.32456203,78.05636889,14,629,0,,22,30,
T,12/22/2018 11:02,30.32456199,78.05636899,14,629,0,,21,30,
T,12/22/2018 11:02,30.32456195,78.05636909,14,629,0,,21,30,
T,12/22/2018 11:02,30.32456192,78.05636916,14,629,0,,21,30,
T,12/22/2018 11:02,30.32456191,78.05636924,14,629,0,,21,30,
T,12/22/2018 11:02,30.32456181,78.0563695,14,629,0,,21,30,
T,12/22/2018 11:02,30.32456174,78.05636965,14,629,0,,21,30,
T,12/22/2018 11:02,30.32456171,78.05636974,14,629,0,,21,30,
T,12/22/2018 11:02,30.3245617,78.05636983,14,629,0,,21,30,
T,12/22/2018 11:02,30.32456197,78.05637385,14,630,0,,21,30,
T,12/22/2018 11:03,30.32456049,78.05638338,14,631,0,,20,30,
T,12/22/2018 11:03,30.32456212,78.05639237,14,630,0,,20,30,
T,12/22/2018 11:03,30.32456341,78.05639884,14,630,0,,20,30,
T,12/22/2018 11:03,30.32456264,78.0564044,14,630,0,,20,30,
T,12/22/2018 11:03,30.3245636,78.05640946,14,630,0,,20,30,
T,12/22/2018 11:03,30.32456577,78.05641099,14,631,0,,20,30,
T,12/22/2018 11:03,30.32456653,78.05641348,14,631,0,,21,30,
T,12/22/2018 11:03,30.32456586,78.05641727,14,631,0,,22,30,
T,12/22/2018 11:03,30.32456563,78.05641987,14,632,0,,22,30,
T,12/22/2018 11:03,30.32456382,78.05642249,14,632,0,,22,30,
T,12/22/2018 11:03,30.32456456,78.05642511,14,632,0,,22,30,
T,12/22/2018 11:03,30.32456638,78.05642451,14,632,0,,22,30,
T,12/22/2018 11:03,30.32456724,78.05642472,14,632,0,,22,31,
T,12/22/2018 11:03,30.32456678,78.05642542,14,632,0,,22,31,
T,12/22/2018 11:03,30.32456633,78.05642585,14,632,0,,22,31,
T,12/22/2018 11:03,30.32456591,78.05642615,14,632,0,,22,31,
T,12/22/2018 11:03,30.32456652,78.05642693,14,633,0,,22,31,
T,12/22/2018 11:03,30.32456799,78.05642683,14,633,0,,21,31,
T,12/22/2018 11:03,30.32457056,78.05642875,14,633,0,,21,31,
T,12/22/2018 11:03,30.32457142,78.05642967,14,634,0,,20,31,
T,12/22/2018 11:03,30.32457227,78.0564313,14,634,0,,20,31,
T,12/22/2018 11:03,30.32457347,78.0564314,14,634,0,,21,31,
T,12/22/2018 11:03,30.32457502,78.05643285,14,634,0,,21,31,
T,12/22/2018 11:03,30.32457737,78.05643463,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458009,78.05643605,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458425,78.05644089,14,633,0,,21,31,
T,12/22/2018 11:03,30.32458532,78.05644407,14,633,0,,21,31,
T,12/22/2018 11:03,30.32458564,78.05644613,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458489,78.05644846,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458416,78.05645033,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458494,78.05645338,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458504,78.05645614,14,634,0,,20,31,
T,12/22/2018 11:03,30.32458575,78.05645823,14,634,0,,20,31,
T,12/22/2018 11:03,30.324586,78.05646033,14,636,0,,20,31,
T,12/22/2018 11:03,30.32458653,78.05646247,14,636,0,,21,31,
T,12/22/2018 11:03,30.32458709,78.05646434,14,635,0,,21,31,
T,12/22/2018 11:03,30.32458731,78.05646535,14,635,0,,21,31,
T,12/22/2018 11:03,30.32458736,78.05646579,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458733,78.05646601,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458708,78.056466,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458684,78.05646591,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458663,78.05646582,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458663,78.05646575,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458676,78.05646553,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458679,78.05646555,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458681,78.05646557,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458686,78.05646548,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458665,78.05646538,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458654,78.05646536,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458649,78.05646535,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458646,78.05646535,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458644,78.05646536,14,634,0,,21,31,
T,12/22/2018 11:03,30.3245865,78.0564654,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458652,78.05646543,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458654,78.05646544,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458645,78.0564654,14,634,0,,21,31,
T,12/22/2018 11:03,30.3245864,78.05646537,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458622,78.05646533,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458638,78.05646547,14,634,0,,21,31,
T,12/22/2018 11:03,30.32458635,78.05646547,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458634,78.05646548,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458631,78.05646548,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458632,78.05646551,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458634,78.05646554,14,634,0,,22,31,
