index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
1333,T,3/8/2019 11:21,30.3258815,78.04891314,18,645,,5.31,137,17,30,,
1334,T,3/8/2019 11:21,30.32585767,78.04895532,18,645,,5.35,136,17,30,,
1335,T,3/8/2019 11:21,30.32582112,78.04899504,20,645,,5.53,135,17,30,,
1336,T,3/8/2019 11:21,30.32577805,78.04903462,20,645,,5.23,134,17,30,,
1337,T,3/8/2019 11:21,30.32573994,78.04907035,18,643,,5.43,134,17,30,,
1338,T,3/8/2019 11:21,30.32570315,78.0491116,18,644,,5.35,135,17,30,,
1339,T,3/8/2019 11:21,30.32566888,78.04917037,20,644,,5.7,135,17,30,,
1340,T,3/8/2019 11:21,30.32560778,78.04923074,20,637,,5.84,135,17,30,,
1341,T,3/8/2019 11:21,30.32556884,78.04927298,21,638,,5.87,136,17,30,,
1342,T,3/8/2019 11:21,30.32553276,78.04932472,21,639,,6.06,136,17,30,,
1343,T,3/8/2019 11:21,30.32548375,78.04937517,23,640,,6.26,136,17,30,,
1344,T,3/8/2019 11:21,30.32544678,78.04944232,24,640,,6.77,135,17,30,,
1345,T,3/8/2019 11:21,30.32538485,78.04950669,26,641,,6.82,135,17,30,,
1346,T,3/8/2019 11:21,30.32534177,78.04955733,30,641,,6.82,135,17,30,,
1347,T,3/8/2019 11:21,30.32527374,78.04962637,30,641,,6.61,136,17,30,,
1348,T,3/8/2019 11:22,30.32527639,78.04965308,20,641,,5.51,174,17,30,,
1349,T,3/8/2019 11:22,30.32518908,78.04972424,17,639,,4.78,189,19,30,,
1350,T,3/8/2019 11:22,30.32512677,78.04975653,15,638,,4.41,191,20,29,,
