type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2019-03-25 10:39:47,30.34203652,78.06082068,5,673.000,,8.610,188,15,37,,
T,2019-03-25 10:39:48,30.34196351,78.06081909,5,672.000,,7.970,180,15,37,,
T,2019-03-25 10:39:49,30.34189311,78.06083136,5,672.000,,8.100,171,15,37,,
T,2019-03-25 10:39:50,30.34181292,78.06084013,5,673.000,,8.210,169,24,37,,
T,2019-03-25 10:39:51,30.34173183,78.06083523,5,672.000,,8.300,180,25,37,,
T,2019-03-25 10:39:52,30.34166255,78.06081974,5,671.000,,7.950,189,25,37,,
T,2019-03-25 10:39:53,30.34160064,78.06079633,5,671.000,,7.470,197,26,37,,
T,2019-03-25 10:39:54,30.34153645,78.06076614,5,671.000,,7.550,203,26,37,,
T,2019-03-25 10:39:55,30.34147664,78.06074446,5,671.000,,7.090,200,26,37,,
T,2019-03-25 10:39:56,30.34140898,78.06070070,5,671.000,,8.180,207,26,37,,
T,2019-03-25 10:39:57,30.34132794,78.06067134,5,672.000,,9.180,199,26,37,,
T,2019-03-25 10:39:58,30.34125011,78.06062847,5,672.000,,9.310,205,16,22,,
T,2019-03-25 10:39:59,30.34116944,78.06059241,5,671.000,,9.650,203,15,21,,
T,2019-03-25 10:40:00,30.34108556,78.06056213,5,671.000,,10.000,202,13,18,,
T,2019-03-25 10:40:01,30.34099948,78.06052565,5,670.000,,10.320,200,15,19,,
T,2019-03-25 10:40:02,30.34090591,78.06049698,5,669.000,,10.570,193,13,18,,
T,2019-03-25 10:40:03,30.34081471,78.06047218,5,669.000,,10.580,190,13,19,,
T,2019-03-25 10:40:04,30.34072352,78.06044563,5,669.000,,10.380,192,12,19,,
T,2019-03-25 10:40:05,30.34063205,78.06042251,5,669.000,,10.380,192,12,19,,
T,2019-03-25 10:40:06,30.34055258,78.06041760,5,670.000,,9.230,198,13,19,,
T,2019-03-25 10:40:07,30.34047325,78.06038838,5,669.000,,9.230,198,13,19,,
T,2019-03-25 10:40:08,30.34040058,78.06033491,5,670.000,,9.940,204,11,16,,
T,2019-03-25 10:40:09,30.34032123,78.06029895,6,670.000,,9.850,206,12,20,,
T,2019-03-25 10:40:10,30.34024851,78.06024206,6,669.000,,9.930,215,13,19,,
T,2019-03-25 10:40:11,30.34017536,78.06018249,8,669.000,,9.930,215,13,19,,
