index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
320,T,3/14/2019 10:50,30.32377484,78.06427609,14,633,,0,,22,31,,
321,T,3/14/2019 10:50,30.32377429,78.06427691,14,633,,0,,22,31,,
322,T,3/14/2019 10:50,30.32377447,78.06427825,14,633,,0,,22,31,,
323,T,3/14/2019 10:50,30.32377291,78.0642897,14,635,,0,,23,31,,
324,T,3/14/2019 10:50,30.32377196,78.06429534,14,635,,0,,23,31,,
325,T,3/14/2019 10:50,30.32377146,78.06429817,14,635,,0,,23,31,,
326,T,3/14/2019 10:50,30.32377117,78.0642996,14,635,,0,,22,31,,
327,T,3/14/2019 10:50,30.32377098,78.06430035,14,635,,0,,22,31,,
328,T,3/14/2019 10:51,30.32377276,78.06430085,14,635,,0.18,50,22,31,,
329,T,3/14/2019 10:51,30.32377235,78.06430281,14,637,,0,,22,31,,
330,T,3/14/2019 10:51,30.32377204,78.06430367,14,637,,0,,22,31,,
331,T,3/14/2019 10:51,30.3237719,78.06430411,14,637,,0,,22,31,,
332,T,3/14/2019 10:51,30.32377181,78.06430435,14,637,,0,,22,31,,
333,T,3/14/2019 10:51,30.32377174,78.06430447,14,637,,0,,22,31,,
334,T,3/14/2019 10:51,30.32377171,78.06430453,14,637,,0,,22,31,,
335,T,3/14/2019 10:51,30.3237707,78.06430511,14,637,,0.17,135,22,31,,
336,T,3/14/2019 10:51,30.3237685,78.06430611,14,637,,0,,22,31,,
337,T,3/14/2019 10:51,30.32376777,78.06430584,14,637,,0,,21,31,,
338,T,3/14/2019 10:51,30.3237674,78.0643057,14,637,,0,,21,31,,
339,T,3/14/2019 10:51,30.32376721,78.06430562,14,637,,0,,21,31,,
340,T,3/14/2019 10:51,30.32376712,78.06430559,14,637,,0,,21,31,,
341,T,3/14/2019 10:51,30.32376708,78.06430556,14,637,,0,,21,31,,
342,T,3/14/2019 10:51,30.32376706,78.06430555,14,637,,0,,22,31,,
343,T,3/14/2019 10:51,30.32376703,78.06430555,14,637,,0,,22,31,,
344,T,3/14/2019 10:51,30.323767,78.06430558,14,637,,0,,22,31,,
345,T,3/14/2019 10:51,30.32376697,78.06430562,14,637,,0,,22,31,,
346,T,3/14/2019 10:51,30.32376697,78.06430565,14,637,,0,,23,31,,
347,T,3/14/2019 10:51,30.32376696,78.06430566,14,637,,0,,23,31,,
348,T,3/14/2019 10:51,30.32376693,78.0643057,14,637,,0,,22,30,,
349,T,3/14/2019 10:51,30.32376691,78.06430573,14,637,,0,,22,31,,
350,T,3/14/2019 10:51,30.32376687,78.06430576,14,637,,0,,22,31,,
351,T,3/14/2019 10:51,30.32376679,78.06430581,14,637,,0,,22,31,,
352,T,3/14/2019 10:51,30.32376675,78.06430583,14,637,,0,,22,31,,
353,T,3/14/2019 10:51,30.32376672,78.06430584,14,637,,0,,22,31,,
354,T,3/14/2019 10:51,30.32376665,78.06430589,14,637,,0,,22,31,,
355,T,3/14/2019 10:51,30.32376661,78.06430591,14,637,,0,,22,31,,
356,T,3/14/2019 10:51,30.32376584,78.06430501,14,637,,0,,22,31,,
357,T,3/14/2019 10:51,30.32376551,78.06430466,14,637,,0,,22,31,,
358,T,3/14/2019 10:51,30.32376533,78.06430448,14,637,,0,,22,31,,
359,T,3/14/2019 10:51,30.32376524,78.06430439,14,637,,0,,23,31,,
360,T,3/14/2019 10:51,30.3237652,78.06430436,14,637,,0,,23,31,,
361,T,3/14/2019 10:51,30.323765,78.06430445,14,636,,0,,23,31,,
362,T,3/14/2019 10:51,30.32376477,78.06430424,14,636,,0,,23,31,,
363,T,3/14/2019 10:51,30.32376465,78.06430416,14,636,,0,,23,31,,
364,T,3/14/2019 10:51,30.32376458,78.06430412,14,636,,0,,22,31,,
365,T,3/14/2019 10:51,30.32376455,78.06430411,14,636,,0,,22,31,,
366,T,3/14/2019 10:51,30.32376156,78.06430649,14,636,,0,,22,31,,
367,T,3/14/2019 10:51,30.32376004,78.06430769,14,636,,0,,22,31,,
368,T,3/14/2019 10:51,30.32375923,78.06430833,14,636,,0,,22,31,,
369,T,3/14/2019 10:51,30.32375877,78.06430863,14,636,,0,,22,31,,
370,T,3/14/2019 10:51,30.32375854,78.06430876,14,636,,0,,22,31,,
371,T,3/14/2019 10:51,30.32375844,78.06430881,14,636,,0,,22,31,,
372,T,3/14/2019 10:51,30.32375839,78.06430884,14,636,,0,,21,31,,
373,T,3/14/2019 10:51,30.32375837,78.06430887,14,636,,0,,22,31,,
374,T,3/14/2019 10:51,30.32375836,78.06430888,14,636,,0,,22,31,,
375,T,3/14/2019 10:51,30.32375834,78.06430891,14,636,,0,,22,31,,
376,T,3/14/2019 10:51,30.32375832,78.06430892,14,636,,0,,22,31,,
377,T,3/14/2019 10:51,30.3237583,78.06430892,14,636,,0,,22,31,,
378,T,3/14/2019 10:51,30.32375826,78.06430893,14,636,,0,,22,31,,
379,T,3/14/2019 10:51,30.32375823,78.06430893,14,636,,0,,22,31,,
380,T,3/14/2019 10:51,30.3237582,78.06430894,14,636,,0,,22,31,,
381,T,3/14/2019 10:51,30.32375819,78.06430895,14,636,,0,,22,31,,
382,T,3/14/2019 10:51,30.32375641,78.06430973,14,635,,0,,22,31,,
383,T,3/14/2019 10:51,30.32375512,78.06430993,14,635,,0,,22,31,,
384,T,3/14/2019 10:51,30.32375444,78.06431005,14,635,,0,,22,31,,
385,T,3/14/2019 10:51,30.32375408,78.06431013,14,635,,0,,22,31,,
386,T,3/14/2019 10:51,30.32375389,78.0643102,14,635,,0,,22,31,,
387,T,3/14/2019 10:51,30.32375377,78.06431024,14,635,,0,,22,31,,
388,T,3/14/2019 10:52,30.32375371,78.06431029,14,635,,0,,22,31,,
389,T,3/14/2019 10:52,30.32375366,78.06431033,14,635,,0,,22,31,,
390,T,3/14/2019 10:52,30.32375361,78.06431036,14,635,,0,,22,31,,
391,T,3/14/2019 10:52,30.32375357,78.0643104,14,635,,0,,22,31,,
392,T,3/14/2019 10:52,30.32375353,78.06431043,14,635,,0,,22,31,,
393,T,3/14/2019 10:52,30.3237535,78.06431045,14,635,,0,,22,31,,
394,T,3/14/2019 10:52,30.32375347,78.06431049,14,635,,0,,22,31,,
395,T,3/14/2019 10:52,30.32375345,78.06431055,14,635,,0,,22,31,,
396,T,3/14/2019 10:52,30.32375341,78.06431064,14,635,,0,,23,31,,
397,T,3/14/2019 10:52,30.32375336,78.06431068,14,635,,0,,23,31,,
398,T,3/14/2019 10:52,30.32375329,78.06431073,14,635,,0,,23,31,,
399,T,3/14/2019 10:52,30.32375323,78.06431077,14,635,,0,,23,31,,
400,T,3/14/2019 10:52,30.32375297,78.06431155,14,635,,0,,23,31,,
401,T,3/14/2019 10:52,30.32375274,78.06431197,14,635,,0,,24,31,,
402,T,3/14/2019 10:52,30.3237526,78.0643122,14,635,,0,,25,31,,
403,T,3/14/2019 10:52,30.3237525,78.06431233,14,635,,0,,25,31,,
404,T,3/14/2019 10:52,30.3237524,78.06431239,14,635,,0,,25,31,,
405,T,3/14/2019 10:52,30.32375233,78.06431246,14,635,,0,,25,31,,
406,T,3/14/2019 10:52,30.32375228,78.0643125,14,635,,0,,25,31,,
407,T,3/14/2019 10:52,30.32375223,78.06431253,14,635,,0,,26,31,,
408,T,3/14/2019 10:52,30.32375217,78.06431255,14,635,,0,,26,31,,
409,T,3/14/2019 10:52,30.32375214,78.06431256,14,635,,0,,26,31,,
410,T,3/14/2019 10:52,30.32375206,78.06431259,14,635,,0,,26,31,,
411,T,3/14/2019 10:52,30.32375198,78.06431264,14,635,,0,,26,31,,
412,T,3/14/2019 10:52,30.32375189,78.06431268,14,635,,0,,26,31,,
413,T,3/14/2019 10:52,30.32375181,78.0643127,14,635,,0,,26,31,,
414,T,3/14/2019 10:52,30.32375176,78.06431273,14,635,,0,,26,31,,
415,T,3/14/2019 10:52,30.32375168,78.06431276,14,635,,0,,26,31,,
416,T,3/14/2019 10:52,30.32375162,78.06431279,14,635,,0,,26,31,,
417,T,3/14/2019 10:52,30.32375156,78.06431287,14,635,,0,,25,31,,
418,T,3/14/2019 10:52,30.3237515,78.06431293,14,635,,0,,25,31,,
419,T,3/14/2019 10:52,30.32375208,78.06431236,14,636,,0,,25,31,,
420,T,3/14/2019 10:52,30.32375213,78.06431193,14,636,,0,,25,31,,
421,T,3/14/2019 10:52,30.32375215,78.06431179,14,636,,0,,25,31,,
422,T,3/14/2019 10:52,30.32375156,78.06431342,14,636,,0,,25,31,,
423,T,3/14/2019 10:52,30.32375161,78.06431395,14,636,,0,,25,31,,
424,T,3/14/2019 10:52,30.32375059,78.06431497,14,636,,0,,25,31,,
425,T,3/14/2019 10:52,30.32375018,78.06431545,14,636,,0,,25,31,,
426,T,3/14/2019 10:52,30.32374994,78.06431574,14,636,,0,,25,31,,
427,T,3/14/2019 10:52,30.32374978,78.06431592,14,636,,0,,25,31,,
428,T,3/14/2019 10:52,30.32374968,78.06431603,14,636,,0,,25,31,,
429,T,3/14/2019 10:52,30.32374961,78.06431612,14,636,,0,,25,31,,
430,T,3/14/2019 10:52,30.32374956,78.06431617,14,636,,0,,25,31,,
431,T,3/14/2019 10:52,30.32374951,78.06431623,14,636,,0,,25,31,,
432,T,3/14/2019 10:52,30.32374946,78.06431628,14,636,,0,,25,31,,
433,T,3/14/2019 10:52,30.32374943,78.06431631,14,636,,0,,25,31,,
434,T,3/14/2019 10:52,30.32374939,78.06431635,14,636,,0,,24,30,,
435,T,3/14/2019 10:52,30.32374934,78.06431637,14,636,,0,,24,31,,
436,T,3/14/2019 10:52,30.32374932,78.06431638,14,636,,0,,24,31,,
437,T,3/14/2019 10:52,30.32374793,78.06431687,14,636,,0,,24,31,,
438,T,3/14/2019 10:52,30.32374724,78.0643173,14,636,,0,,24,31,,
439,T,3/14/2019 10:52,30.32374687,78.06431751,14,636,,0,,25,31,,
440,T,3/14/2019 10:52,30.32374667,78.06431761,14,636,,0,,25,31,,
441,T,3/14/2019 10:52,30.32374656,78.06431765,14,636,,0,,25,31,,
442,T,3/14/2019 10:52,30.32374648,78.06431768,14,636,,0,,24,31,,
443,T,3/14/2019 10:52,30.32374641,78.06431771,14,636,,0,,24,31,,
444,T,3/14/2019 10:52,30.32374636,78.06431775,14,636,,0,,24,31,,
445,T,3/14/2019 10:52,30.32374632,78.06431777,14,636,,0,,24,31,,
446,T,3/14/2019 10:52,30.32374627,78.0643178,14,636,,0,,24,31,,
447,T,3/14/2019 10:52,30.32374624,78.06431779,14,636,,0,,24,31,,
448,T,3/14/2019 10:53,30.3237462,78.0643178,14,636,,0,,23,30,,
449,T,3/14/2019 10:53,30.32374615,78.06431783,14,636,,0,,23,31,,
450,T,3/14/2019 10:53,30.3237461,78.06431788,14,636,,0,,24,31,,
451,T,3/14/2019 10:53,30.32374608,78.06431791,14,636,,0,,25,31,,
452,T,3/14/2019 10:53,30.32374608,78.06431792,14,636,,0,,25,31,,
453,T,3/14/2019 10:53,30.32374302,78.06432021,14,636,,0,,25,31,,
454,T,3/14/2019 10:53,30.32373682,78.06433579,14,634,,1.75,103,25,31,,
455,T,3/14/2019 10:53,30.32372717,78.06435898,14,633,,1.97,107,26,31,,
456,T,3/14/2019 10:53,30.32371801,78.06438253,14,632,,2.19,109,26,31,,
457,T,3/14/2019 10:53,30.32370524,78.06441306,14,632,,2.71,113,26,31,,
458,T,3/14/2019 10:53,30.32368992,78.06444568,14,632,,2.79,115,26,31,,
459,T,3/14/2019 10:53,30.32367672,78.06448194,14,631,,3.09,116,26,31,,
460,T,3/14/2019 10:53,30.32366283,78.06452145,14,631,,3.36,115,26,31,,
461,T,3/14/2019 10:53,30.32364886,78.06456679,14,630,,4.2,112,24,31,,
462,T,3/14/2019 10:53,30.32363607,78.06461087,14,628,,3.48,112,24,31,,
463,T,3/14/2019 10:53,30.32359905,78.0647125,14,623,,3.47,112,24,31,,
464,T,3/14/2019 10:53,30.32358814,78.0647606,15,626,,4.08,111,25,31,,
465,T,3/14/2019 10:53,30.32357766,78.06480651,14,626,,4.31,112,26,31,,
466,T,3/14/2019 10:53,30.32356474,78.06485386,15,628,,4.41,112,26,31,,
467,T,3/14/2019 10:53,30.3235499,78.06489738,14,630,,4.47,112,26,31,,
468,T,3/14/2019 10:53,30.32353198,78.0649379,14,629,,4.6,115,26,32,,
469,T,3/14/2019 10:53,30.32351197,78.06496557,14,629,,4.47,115,26,32,,
470,T,3/14/2019 10:53,30.32350044,78.06501256,14,628,,4.57,111,25,31,,
471,T,3/14/2019 10:53,30.32348938,78.06504602,14,628,,1.92,110,25,32,,
472,T,3/14/2019 10:53,30.32348276,78.06506376,14,627,,1.84,114,25,32,,
473,T,3/14/2019 10:53,30.32347478,78.0650821,15,628,,1.81,115,25,32,,
474,T,3/14/2019 10:53,30.32346806,78.06509062,14,629,,0.24,129,25,32,,
475,T,3/14/2019 10:53,30.32345774,78.06510684,14,629,,3.05,124,25,32,,
476,T,3/14/2019 10:53,30.32344476,78.06514133,14,628,,3.24,119,25,32,,
477,T,3/14/2019 10:53,30.32343341,78.06518555,14,628,,3.93,113,25,32,,
478,T,3/14/2019 10:53,30.32344306,78.06523325,14,629,,0,,25,32,,
479,T,3/14/2019 10:53,30.32338856,78.06538376,15,627,,3.19,111,25,32,,
480,T,3/14/2019 10:53,30.32337711,78.06541421,15,628,,3.2,112,25,32,,
481,T,3/14/2019 10:53,30.32336095,78.06544668,17,626,,3.36,114,25,32,,
482,T,3/14/2019 10:53,30.323336,78.06549013,17,624,,3.76,116,25,32,,
483,T,3/14/2019 10:53,30.32335412,78.06551549,17,624,,3.34,104,25,32,,
484,T,3/14/2019 10:53,30.32334381,78.06556555,17,625,,3.74,107,25,32,,
485,T,3/14/2019 10:53,30.32333011,78.06560707,17,624,,3.86,108,25,32,,
486,T,3/14/2019 10:53,30.32330917,78.06569691,17,625,,5.29,109,25,32,,
487,T,3/14/2019 10:53,30.32330645,78.06573582,17,628,,5.01,108,25,32,,
488,T,3/14/2019 10:53,30.32328767,78.06580756,17,627,,5.71,109,25,32,,
489,T,3/14/2019 10:53,30.32327482,78.06588441,15,626,,6.23,108,25,32,,
490,T,3/14/2019 10:53,30.32327068,78.06596125,15,627,,6.47,106,25,32,,
491,T,3/14/2019 10:53,30.3232443,78.06604454,17,626,,6.93,107,25,32,,
492,T,3/14/2019 10:53,30.32320036,78.06612907,17,626,,7.52,110,25,32,,
493,T,3/14/2019 10:53,30.32317301,78.06619218,17,627,,7.26,110,25,32,,
494,T,3/14/2019 10:53,30.32315816,78.06624012,17,626,,6.65,110,25,32,,
495,T,3/14/2019 10:53,30.32313796,78.06627763,17,627,,6.08,112,24,31,,
496,T,3/14/2019 10:53,30.32312396,78.06633954,15,628,,6.35,107,24,31,,
497,T,3/14/2019 10:53,30.32311492,78.06641314,15,627,,6.47,107,23,31,,
498,T,3/14/2019 10:53,30.32309433,78.06646698,14,629,,6.6,111,23,31,,
499,T,3/14/2019 10:53,30.32305636,78.06655887,14,625,,6.46,108,23,31,,
500,T,3/14/2019 10:53,30.32304207,78.06662564,15,626,,6.41,107,23,31,,
501,T,3/14/2019 10:53,30.32301556,78.06670836,15,626,,7.16,107,23,31,,
502,T,3/14/2019 10:53,30.32300101,78.06677422,15,627,,7.08,106,23,31,,
503,T,3/14/2019 10:53,30.32300136,78.06681975,15,625,,5.85,104,23,31,,
504,T,3/14/2019 10:53,30.32299227,78.06684562,15,625,,5.34,106,23,31,,
505,T,3/14/2019 10:53,30.32297984,78.06689915,15,625,,5.6,106,23,31,,
506,T,3/14/2019 10:53,30.32295475,78.06695877,17,626,,5.93,110,23,31,,
507,T,3/14/2019 10:53,30.32293686,78.06702603,18,627,,6.13,109,23,31,,
508,T,3/14/2019 10:54,30.32295559,78.06712418,18,629,,6.98,98,23,31,,
509,T,3/14/2019 10:54,30.32295081,78.06719035,20,630,,6.82,97,23,31,,
510,T,3/14/2019 10:54,30.32292806,78.06727387,20,631,,7.19,101,23,31,,
511,T,3/14/2019 10:54,30.32290288,78.06734926,20,630,,7.35,104,23,31,,
512,T,3/14/2019 10:54,30.32286438,78.06738174,17,631,,5.44,113,24,31,,
513,T,3/14/2019 10:54,30.32282563,78.06747333,17,632,,6.08,110,24,31,,
514,T,3/14/2019 10:54,30.32282837,78.06756185,17,632,,6.27,108,24,31,,
515,T,3/14/2019 10:54,30.32280654,78.06764276,17,632,,6.42,106,24,31,,
516,T,3/14/2019 10:54,30.32278357,78.06768744,15,632,,6.1,113,24,31,,
517,T,3/14/2019 10:54,30.32276842,78.06774716,15,632,,5.83,108,24,31,,
518,T,3/14/2019 10:54,30.32276501,78.06781412,15,631,,5.65,103,24,31,,
519,T,3/14/2019 10:54,30.32274286,78.0678978,15,633,,6.2,107,24,31,,
520,T,3/14/2019 10:54,30.32272175,78.06796445,17,633,,6.24,108,24,31,,
521,T,3/14/2019 10:54,30.32270585,78.06798729,15,633,,4.88,116,24,31,,
522,T,3/14/2019 10:54,30.32269214,78.06803757,15,633,,5.2,104,24,31,,
523,T,3/14/2019 10:54,30.32267388,78.06811366,15,633,,5.64,104,24,31,,
524,T,3/14/2019 10:54,30.3226612,78.06815672,15,633,,5.26,103,24,31,,
525,T,3/14/2019 10:54,30.32265405,78.06820536,17,633,,5.09,102,24,31,,
526,T,3/14/2019 10:54,30.32265524,78.06828141,17,633,,5.64,96,24,31,,
527,T,3/14/2019 10:54,30.32265759,78.0683788,17,630,,6.64,93,24,31,,
528,T,3/14/2019 10:54,30.32264527,78.06844465,15,631,,6.94,98,25,31,,
529,T,3/14/2019 10:54,30.32264581,78.06852354,15,631,,7.25,98,25,31,,
530,T,3/14/2019 10:54,30.32264646,78.06862822,14,631,,8.24,97,25,31,,
531,T,3/14/2019 10:54,30.32263576,78.06872159,14,631,,8.55,99,25,31,,
532,T,3/14/2019 10:54,30.32262637,78.06881409,14,631,,8.68,98,25,31,,
533,T,3/14/2019 10:54,30.32262148,78.06890343,14,631,,8.75,98,25,31,,
534,T,3/14/2019 10:54,30.3226231,78.06900704,14,632,,8.86,95,25,31,,
535,T,3/14/2019 10:54,30.32261698,78.06910701,15,633,,8.97,95,25,32,,
536,T,3/14/2019 10:54,30.32260967,78.06919252,15,633,,8.58,93,25,32,,
537,T,3/14/2019 10:54,30.32261949,78.06928288,15,633,,8.39,88,25,32,,
538,T,3/14/2019 10:54,30.32262125,78.06937413,15,634,,8.36,88,25,32,,
539,T,3/14/2019 10:54,30.32261358,78.06945936,15,634,,7.92,94,25,32,,
540,T,3/14/2019 10:54,30.3226249,78.06953736,15,634,,7.49,89,25,32,,
541,T,3/14/2019 10:54,30.32263506,78.06963183,15,634,,8.54,88,25,32,,
542,T,3/14/2019 10:54,30.32262687,78.06970664,15,634,,7.39,91,26,32,,
543,T,3/14/2019 10:54,30.32263405,78.06978208,15,633,,7.1,89,24,32,,
544,T,3/14/2019 10:54,30.32262502,78.06984999,14,632,,6.54,89,24,32,,
545,T,3/14/2019 10:54,30.322626,78.06992714,14,631,,6.19,86,24,32,,
546,T,3/14/2019 10:54,30.32263191,78.06998632,14,629,,5.53,89,23,31,,
547,T,3/14/2019 10:54,30.32262366,78.07003305,14,629,,4.64,92,23,32,,
548,T,3/14/2019 10:54,30.32263951,78.07007249,14,629,,3.71,90,23,32,,
549,T,3/14/2019 10:54,30.32264971,78.07009501,14,629,,2.3,90,23,32,,
550,T,3/14/2019 10:54,30.3226511,78.07011084,14,628,,1.38,88,23,32,,
551,T,3/14/2019 10:54,30.322649,78.0701161,14,629,,0.5,88,23,32,,
552,T,3/14/2019 10:54,30.32264867,78.07011741,14,629,,0.24,89,23,32,,
553,T,3/14/2019 10:54,30.32264928,78.07011857,14,628,,0.44,88,23,32,,
554,T,3/14/2019 10:54,30.32266441,78.07011409,14,629,,0.18,88,23,32,,
555,T,3/14/2019 10:54,30.3226594,78.07012157,14,629,,0.16,88,23,32,,
556,T,3/14/2019 10:54,30.32266399,78.07011579,14,630,,0,,23,32,,
557,T,3/14/2019 10:54,30.32266229,78.07011811,14,630,,0,,23,32,,
558,T,3/14/2019 10:54,30.32266349,78.07011726,14,630,,0,,23,32,,
559,T,3/14/2019 10:54,30.32266829,78.07011796,14,630,,0,,23,32,,
560,T,3/14/2019 10:54,30.32266651,78.07012214,14,630,,0,,22,31,,
561,T,3/14/2019 10:54,30.32266411,78.07012697,14,630,,0,,22,32,,
562,T,3/14/2019 10:54,30.32266307,78.07012998,14,629,,0,,22,32,,
563,T,3/14/2019 10:54,30.3226602,78.07013411,14,629,,0,,22,32,,
564,T,3/14/2019 10:54,30.32266009,78.07013712,14,628,,0,,22,32,,
565,T,3/14/2019 10:54,30.32265828,78.07014156,14,628,,0,,21,32,,
566,T,3/14/2019 10:54,30.3226579,78.07014292,14,628,,0,,21,32,,
567,T,3/14/2019 10:54,30.32264772,78.07017976,14,627,,2.25,107,21,32,,
568,T,3/14/2019 10:55,30.3226394,78.07020148,14,627,,1.88,110,21,32,,
569,T,3/14/2019 10:55,30.32263783,78.07022648,14,625,,2.15,95,21,32,,
570,T,3/14/2019 10:55,30.32263648,78.07025347,14,624,,2.24,101,21,32,,
571,T,3/14/2019 10:55,30.32262923,78.07028178,14,625,,2.48,102,21,32,,
572,T,3/14/2019 10:55,30.32261571,78.07031674,15,624,,3.05,109,21,32,,
573,T,3/14/2019 10:55,30.32259899,78.07035848,15,622,,3.53,112,22,32,,
574,T,3/14/2019 10:55,30.3225824,78.07039307,15,622,,2.99,113,22,32,,
575,T,3/14/2019 10:55,30.3225698,78.07041981,15,621,,1.89,111,22,32,,
576,T,3/14/2019 10:55,30.32256092,78.0704387,14,622,,1.23,110,23,32,,
577,T,3/14/2019 10:55,30.32255433,78.07045017,15,621,,0.4,108,22,31,,
578,T,3/14/2019 10:55,30.32255052,78.0704582,14,623,,0.15,108,22,32,,
579,T,3/14/2019 10:55,30.32254563,78.07046292,14,624,,0,,22,32,,
580,T,3/14/2019 10:55,30.32254472,78.07046899,14,624,,0,,22,32,,
581,T,3/14/2019 10:55,30.32254584,78.0704734,14,625,,0,,22,32,,
582,T,3/14/2019 10:55,30.32254745,78.07047788,14,625,,0,,22,32,,
583,T,3/14/2019 10:55,30.3225485,78.07048318,14,625,,0,,22,32,,
584,T,3/14/2019 10:55,30.32254941,78.0704883,14,626,,0,,22,32,,
585,T,3/14/2019 10:55,30.32254998,78.07049224,14,626,,0,,23,32,,
586,T,3/14/2019 10:55,30.32255113,78.07049905,14,625,,0,,23,32,,
587,T,3/14/2019 10:55,30.32255023,78.07050681,14,625,,0,,23,32,,
588,T,3/14/2019 10:55,30.32253879,78.07052852,15,625,,2.19,131,23,32,,
589,T,3/14/2019 10:55,30.32252988,78.07055046,15,627,,1.7,133,23,32,,
590,T,3/14/2019 10:55,30.32252121,78.07056926,15,627,,1.58,136,23,32,,
591,T,3/14/2019 10:55,30.32251283,78.07058959,14,626,,1.74,133,23,32,,
592,T,3/14/2019 10:55,30.32249477,78.07061623,15,627,,3.14,133,23,32,,
593,T,3/14/2019 10:55,30.32247332,78.07064825,15,628,,3.29,133,23,32,,
594,T,3/14/2019 10:55,30.32244961,78.07067918,15,627,,3.77,138,23,32,,
595,T,3/14/2019 10:55,30.32241842,78.0707133,15,626,,4.37,141,23,32,,
596,T,3/14/2019 10:55,30.32235439,78.07079115,15,626,,5.15,142,24,31,,
597,T,3/14/2019 10:55,30.32230477,78.07083651,15,627,,5.68,141,24,31,,
598,T,3/14/2019 10:55,30.32226436,78.07088561,15,626,,5.81,142,24,31,,
599,T,3/14/2019 10:55,30.32220985,78.07092942,15,625,,5.74,142,23,31,,
600,T,3/14/2019 10:55,30.32218296,78.0709485,15,626,,5.05,143,23,31,,
601,T,3/14/2019 10:55,30.32214916,78.0709891,15,626,,4.92,138,23,31,,
602,T,3/14/2019 10:55,30.32212516,78.07101329,15,627,,4.06,138,23,31,,
603,T,3/14/2019 10:55,30.32207602,78.0710692,15,627,,5.13,137,23,31,,
604,T,3/14/2019 10:55,30.32203693,78.07111641,14,626,,5.29,136,23,31,,
605,T,3/14/2019 10:55,30.32198368,78.07117818,14,625,,7,137,23,31,,
606,T,3/14/2019 10:55,30.32192977,78.07123141,15,625,,7.09,138,23,31,,
607,T,3/14/2019 10:55,30.32188462,78.07128434,15,626,,6.95,139,23,31,,
608,T,3/14/2019 10:55,30.32184012,78.07133573,14,625,,6.83,140,23,31,,
609,T,3/14/2019 10:55,30.32179898,78.07136996,15,626,,6.31,142,23,31,,
610,T,3/14/2019 10:55,30.32173814,78.07142267,15,626,,6.99,139,23,31,,
611,T,3/14/2019 10:55,30.32167991,78.07148267,15,627,,7.4,136,23,31,,
612,T,3/14/2019 10:55,30.32164512,78.07153026,15,627,,7.85,133,23,31,,
613,T,3/14/2019 10:55,30.32160094,78.07159556,14,627,,7.54,127,23,31,,
614,T,3/14/2019 10:55,30.32154864,78.07166084,14,627,,7.97,130,23,31,,
615,T,3/14/2019 10:55,30.32151493,78.07170682,14,628,,7.38,129,23,31,,
616,T,3/14/2019 10:55,30.32148136,78.0717717,14,628,,7.75,127,23,31,,
617,T,3/14/2019 10:55,30.32143225,78.07184453,14,628,,8.42,127,23,31,,
618,T,3/14/2019 10:55,30.32139756,78.07192211,14,627,,7.73,121,23,31,,
619,T,3/14/2019 10:55,30.32136074,78.07199766,14,626,,7.64,121,23,31,,
620,T,3/14/2019 10:55,30.32132585,78.07206379,14,625,,8.29,121,23,31,,
621,T,3/14/2019 10:55,30.3212786,78.07215599,15,626,,8.41,120,23,31,,
622,T,3/14/2019 10:55,30.32123174,78.0722536,17,626,,8.84,119,23,31,,
623,T,3/14/2019 10:55,30.32118483,78.07235703,18,626,,9.51,118,23,31,,
624,T,3/14/2019 10:55,30.32116529,78.07252515,20,624,,11.06,110,23,31,,
625,T,3/14/2019 10:55,30.32115392,78.0726592,20,623,,11.01,106,22,31,,
626,T,3/14/2019 10:55,30.32113081,78.0727658,20,622,,10.58,104,23,31,,
627,T,3/14/2019 10:55,30.32120196,78.07287031,20,622,,10.06,90,23,31,,
628,T,3/14/2019 10:56,30.32140386,78.07302336,20,621,,11.54,69,23,31,,
629,T,3/14/2019 10:56,30.32145829,78.0731255,20,622,,11.42,67,23,31,,
630,T,3/14/2019 10:56,30.32142939,78.07317398,17,622,,8.9,71,22,31,,
631,T,3/14/2019 10:56,30.32146025,78.07325395,17,621,,8.93,71,22,31,,
632,T,3/14/2019 10:56,30.32147019,78.07333031,17,621,,8.79,71,22,31,,
633,T,3/14/2019 10:56,30.32145963,78.07340361,17,623,,8.38,76,22,31,,
634,T,3/14/2019 10:56,30.32142542,78.07347697,15,623,,7.53,92,24,31,,
635,T,3/14/2019 10:56,30.32143751,78.07354709,15,624,,7.54,97,24,31,,
636,T,3/14/2019 10:56,30.32141652,78.07361694,15,624,,6.84,108,24,31,,
637,T,3/14/2019 10:56,30.32140128,78.07369081,15,625,,6.72,109,24,31,,
638,T,3/14/2019 10:56,30.32136595,78.07375172,15,628,,6.67,115,24,31,,
639,T,3/14/2019 10:56,30.32134217,78.0738171,15,628,,7.41,115,24,31,,
640,T,3/14/2019 10:56,30.32131724,78.07387364,15,628,,7.36,113,24,31,,
641,T,3/14/2019 10:56,30.32129681,78.07391485,15,625,,7.04,116,24,31,,
642,T,3/14/2019 10:56,30.32125886,78.07399946,15,625,,7.5,114,23,29,,
643,T,3/14/2019 10:56,30.32121716,78.07406231,17,626,,7.56,117,23,30,,
644,T,3/14/2019 10:56,30.32119812,78.0741256,15,625,,7.69,114,23,30,,
645,T,3/14/2019 10:56,30.32118309,78.07418829,15,626,,7.66,110,23,30,,
646,T,3/14/2019 10:56,30.3211465,78.07427326,15,625,,7.81,111,22,30,,
